"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Rogers, Jake",668670,11.207614729201762,,,,,11.207614729201762,8.774433474075142,0.41344500474912477,2.019736250377491,2283,2283,0,0,0,0,0,0,0
"Duran, Jarren",680776,11.19568531459846,11.19568531459846,9.117687849346222,2.0779974652522384,,,,,,4264,0,0,0,0,0,1833,2431,0
"Santana, Carlos",467793,11.12912747293322,11.12912747293322,10.874120411249303,,0.2550070616839175,,,,,3750,0,3750,0,0,0,0,0,0
"Meyers, Jake",676694,11.066822429275119,11.066822429275119,12.078715796926137,-1.0118933676510167,,,,,,3435,0,0,0,0,0,3,3432,0
"Taylor, Michael A.",572191,10.959643071513522,10.959643071513522,9.278814870964961,1.6808282005485586,,,,,,2207,0,0,0,0,0,33,2174,0
"Rojas, Johan",679032,10.4868031864597,10.4868031864597,6.97125047770228,3.5155527087574208,,,,,,2710,0,0,0,0,0,0,2710,0
"Walker, Christian",572233,10.22698363575724,10.22698363575724,9.880101526589275,0.07430425243841683,0.27257785672954576,,,,,3313,0,3313,0,0,0,0,0,0
"Naylor, Bo",666310,10.187432609809765,,,,,10.187432609809765,10.53820361145227,-1.0105621690516646,0.6597911674091614,2698,2698,0,0,0,0,0,0,0
"Kiermaier, Kevin",595281,10.108692023650805,10.108692023650805,9.623387786901315,0.4853042367494846,,,,,,2167,0,0,0,0,0,0,2164,3
"Merrill, Jackson",701538,10.00855422956619,10.00855422956619,10.296295537723932,-0.2877413081577396,,,,,,3970,0,0,0,0,0,0,3970,0
"Cowser, Colton",681297,9.856380944510969,9.856380944510969,9.725130322265867,0.13125062224509465,,,,,,3578,0,0,0,0,0,2429,930,219
"Trevino, Jose",624431,9.708581164517225,,,,,9.708581164517225,11.311769616802524,-3.315671656288533,1.7124832040032374,1639,1633,0,0,0,0,0,0,0
"Chapman, Matt",656305,9.394238815228634,9.394238815228634,8.366940715903706,,1.027298099324927,,,,,4014,0,0,0,4014,0,0,0,0
"Ortiz, Joey",687401,9.308965717855996,9.308965717855996,8.215569057784771,0.0854982584044717,1.007898401666753,,,,,3492,0,0,93,3295,104,0,0,0
"Bader, Harrison",664056,9.301029252027185,9.301029252027185,8.280732498434476,1.020296753592708,,,,,,3076,0,0,0,0,0,0,3076,0
"Rojas, Miguel",500743,9.072456750144028,9.072456750144028,9.161754511155225,,-0.08929776101120102,,,,,2271,0,3,285,192,1788,0,0,0
"Abreu, Wilyer",677800,8.961099044493238,8.961099044493238,5.733426239650093,3.227672804843143,,,,,,2881,0,0,0,0,0,111,6,2764
"De La Cruz, Elly",682829,8.77482245133073,8.77482245133073,10.708700671756095,0.19705248364618524,-2.130930704071553,,,,,4173,0,0,0,0,4173,0,0,0
"Estrada, Thairo",642731,8.700293124518561,8.700293124518561,6.503953761741083,-0.03519634100100906,2.2315357037784884,,,,,2435,0,0,2435,0,0,0,0,0
"Perkins, Blake",663368,8.594787809927416,8.594787809927416,8.555621468612228,0.039166341315180875,,,,,,2869,0,0,0,0,0,0,2869,0
"Hoerner, Nico",663538,8.42425107350203,8.42425107350203,7.063239902256069,0.33568630135253635,1.02532486989342,,,,,3922,0,0,3703,0,219,0,0,0
"Perez, Salvador",521692,8.4166436601821,3.3300571657963824,3.334489633600539,,-0.004432467804156855,5.086586494385721,4.919636672065238,0.674733365891203,-0.5077835435707191,3472,2295,1177,0,0,0,0,0,0
"Lopez, Otto",672640,8.40126207883954,8.40126207883954,10.280774128198281,0.1642408442120046,-2.0437528935707476,,,,,2848,0,0,2551,111,156,21,9,0
"Rodríguez, Julio",677594,8.134201293229285,8.134201293229285,7.400318480587754,0.7338828126415304,,,,,,3400,0,0,0,0,0,0,3400,0
"Volpe, Anthony",683011,8.111997488058307,8.111997488058307,10.506149260344447,-0.43116055217249716,-1.9629912201136404,,,,,4250,0,0,0,0,4250,0,0,0
"Clement, Ernie",676391,7.852661395610439,7.852661395610439,5.577912054054844,-0.1916801888778088,2.4664295304334027,,,,,2998,0,0,63,1983,943,6,0,0
"Bregman, Alex",608324,7.836168247190758,7.836168247190758,5.748774952383941,0.717865971226687,1.369527323580131,,,,,3704,0,0,0,3704,0,0,0,0
"Marte, Ketel",606466,7.7657843817732095,7.7657843817732095,5.933435140995396,0.2276626131372942,1.6046866276405223,,,,,2792,0,0,2789,0,3,0,0,0
"Hampson, Garrett",641658,7.625670108626075,7.625670108626075,6.8511444500656715,0.3316624220166957,0.44286323654370546,,,,,1702,0,48,295,27,33,275,940,81
"Harris II, Michael",671739,7.6099973761035535,7.6099973761035535,6.5365347023724665,1.0734626737310873,,,,,,2882,0,0,0,0,0,0,2882,0
"DeLuca, Jonny",676356,7.555006308967845,7.555006308967845,6.270972372198359,1.2840339367694846,,,,,,2382,0,0,0,0,0,270,962,1150
"Isbel, Kyle",664728,7.233908320848424,7.233908320848424,8.043084556817233,-0.8091762359688056,,,,,,3139,0,0,0,0,0,0,3139,0
"Arenado, Nolan",571448,7.225965080359947,7.225965080359947,7.404942184618053,,-0.17897710425810248,,,,,3805,0,0,0,3805,0,0,0,0
"Kwan, Steven",680757,6.878551056255619,6.878551056255619,2.929698007777792,3.9488530484778224,,,,,,2970,0,0,0,0,0,2970,0,0
"Vázquez, Christian",543877,6.86984518681207,-0.5963899800269108,-0.5963899800269108,,,7.46623516683898,8.789718716654722,-1.9850785412347285,0.6615949914189831,2194,2157,3,0,34,0,0,0,0
"Fermin, Freddy",666023,6.842833883130294,,,,,6.842833883130294,-0.18868549369310283,4.741452348322291,2.290067028501104,1989,1989,0,0,0,0,0,0,0
"Rocchio, Brayan",677587,6.820367323135008,6.820367323135008,3.7202371554737703,0.0003772685990477108,3.099752899062188,,,,,3306,0,0,0,0,3306,0,0,0
"Caballero, José",676609,6.634968813771328,6.634968813771328,5.315945601972532,0.19007355900108802,1.1289496527977088,,,,,3316,0,0,525,651,2140,0,0,0
"Chourio, Jackson",694192,6.502776298280644,6.502776298280644,5.1638574060105915,1.3389188922700508,,,,,,3621,0,0,0,0,0,2171,0,1450
"Dubón, Mauricio",643289,6.444495981035793,6.444495981035793,8.605573592359924,-1.5089881090909654,-0.6520895022331687,,,,,2953,0,279,414,226,96,1215,459,264
"Winn, Masyn",691026,6.429304434997962,6.429304434997962,2.2370397005463145,1.0161166764769811,3.176148057974664,,,,,3856,0,0,0,0,3856,0,0,0
"Hayes, Ke'Bryan",663647,6.391546431516522,6.391546431516522,4.5538044911885045,,1.8377419403280182,,,,,2489,0,0,0,2489,0,0,0,0
"Meadows, Parker",678009,6.134780717420072,6.134780717420072,5.689457272595554,0.4453234448245157,,,,,,1980,0,0,0,0,0,0,1980,0
"Kelly, Carson",608348,6.11197716504611,,,,,6.11197716504611,2.536635288825757,2.78359934334901,0.7917425328713434,2018,2018,0,0,0,0,0,0,0
"Rojas, Josh",668942,6.063233389743296,6.063233389743296,6.946781640779027,-0.34356676418317766,-0.5399814868525538,,,,,3151,0,3,198,2857,0,87,0,0
"Ahmed, Nick",605113,6.057291860430953,6.057291860430953,6.5757830887187225,,-0.5184912282877685,,,,,1690,0,0,27,0,1663,0,0,0
"Newman, Kevin",621028,6.002099284271643,6.002099284271643,4.135784807363423,,1.8663144769082183,,,,,2263,0,66,854,50,1284,9,0,0
"Carroll, Corbin",682998,5.942775567486441,5.942775567486441,9.329582671714416,-3.3868071042279753,,,,,,3951,0,0,0,0,0,0,2016,1935
"Frelick, Sal",686217,5.916907911077659,5.916907911077659,5.1917267787230434,0.7251811323546158,,,,,,3396,0,0,0,12,0,552,504,2328
"McMahon, Ryan",641857,5.762382620541444,5.762382620541444,5.498731068630968,0.24673037520191538,0.01692117670855925,,,,,3920,0,0,0,3920,0,0,0,0
"Caratini, Victor",605170,5.187438874184529,0.5504521578785025,0.20333361781663511,,0.3471185400618674,4.636986716306028,2.6652548695525913,1.0930356687560439,0.8786961779973922,1668,1440,228,0,0,0,0,0,0
"Moreno, Gabriel",672515,5.1766612799416905,,,,,5.1766612799416905,2.3018960111426146,2.6243086051383915,0.2504566636606782,2196,2196,0,0,0,0,0,0,0
"Langford, Wyatt",694671,5.098321370960543,5.098321370960543,2.5281299065925187,2.5701914643680253,,,,,,2783,0,0,0,0,0,2498,285,0
"Taveras, Leody",665750,5.019840102039305,5.019840102039305,3.8712534898106123,1.1485866122286919,,,,,,3681,0,0,0,0,0,0,3681,0
"Lowe, Nathaniel",663993,5.017338013042255,5.017338013042255,5.318093404628755,,-0.30075539158650005,,,,,3581,0,3581,0,0,0,0,0,0
"Harper, Bryce",547180,4.951762701375344,4.951762701375344,5.718107987265661,,-0.7663452858903157,,,,,3700,0,3700,0,0,0,0,0,0
"Chisholm Jr., Jazz",665862,4.867356136565909,4.867356136565909,4.585531049847636,0.8680894806503726,-0.5862643939320997,,,,,3755,0,0,66,1201,0,0,2488,0
"Turang, Brice",668930,4.863845829174478,4.863845829174478,4.2359732047597305,0.04744648906652935,0.5804261353482187,,,,,3833,0,0,3833,0,0,0,0,0
"McCarthy, Jake",664983,4.8045778428981425,4.8045778428981425,4.760529131866013,0.044048711032124176,,,,,,3185,0,0,0,0,0,492,1498,1195
"Wisely, Brett",689172,4.441834090564367,4.441834090564367,4.09350737936438,0.03480840310182748,0.3135183080981585,,,,,1880,0,6,1006,63,799,0,6,0
"Buxton, Byron",621439,4.3779967351789555,4.3779967351789555,3.162967304395838,1.2150294307831186,,,,,,2301,0,0,0,0,0,0,2301,0
"Ward, Taylor",621493,4.366123884779334,4.366123884779334,3.863632305623343,0.5024915791559926,,,,,,3723,0,0,0,0,0,3723,0,0
"Fortes, Nick",663743,4.284837619455771,,,,,4.284837619455771,1.2161511066312303,1.064879278694451,2.003807234130087,2592,2592,0,0,0,0,0,0,0
"Sosa, Edmundo",624641,4.25794566246183,4.25794566246183,4.208040832725619,0.2732037406019271,-0.22329891086572198,,,,,1886,0,0,424,398,1064,0,0,0
"Rutschman, Adley",668939,4.224436266100356,,,,,4.224436266100356,1.3183139218426383,0.4349971583156378,2.471125185942077,2647,2647,0,0,0,0,0,0,0
"Farmer, Kyle",571657,4.223306095566996,4.223306095566996,3.6282408913580704,0.21104851076886028,0.38401669344006567,,,,,1695,0,9,1091,426,157,0,0,0
"Correa, Carlos",621043,4.105291391611144,4.105291391611144,3.369777625388749,0.2431408286000742,0.49237293762232115,,,,,2137,0,0,0,0,2137,0,0,0
"Olson, Matt",621566,4.039171596310862,4.039171596310862,3.2689134516515304,,0.770258144659331,,,,,4330,0,4330,0,0,0,0,0,0
"Díaz, Elias",553869,3.925475519000189,,,,,3.925475519000189,2.2272460175576683,2.3193281110671458,-0.6210986096246289,1813,1813,0,0,0,0,0,0,0
"Kiner-Falefa, Isiah",643396,3.757903257188534,3.757903257188534,2.8020610768558702,0.24348492849988507,0.7123572518327801,,,,,3189,0,0,1128,1062,990,0,3,0
"Kim, Ha-Seong",673490,3.723409633315965,3.723409633315965,2.7551071290639806,0.00004547180211644733,0.9682570324498683,,,,,3140,0,0,0,0,3140,0,0,0
"García Jr., Luis",671277,3.4231999348702646,3.4231999348702646,3.9188520795353687,0.14655470080517538,-0.642206845470281,,,,,3258,0,0,3258,0,0,0,0,0
"Urshela, Gio",570482,3.397147045181048,3.397147045181048,3.2965486711190795,,0.10059837406196881,,,,,3115,0,405,0,2707,3,0,0,0
"Suárez, Eugenio",553993,3.3706835544894522,3.3706835544894522,2.3103078900943963,,1.0603756643950588,,,,,4085,0,0,0,4085,0,0,0,0
"Arcia, Orlando",606115,3.2373703561858593,3.2373703561858593,3.111558675979824,-0.07226787675903709,0.19807955696507068,,,,,4144,0,0,0,0,4144,0,0,0
"Seager, Corey",608369,3.2241862711402063,3.2241862711402063,4.076539102960642,-0.0010522850563624855,-0.8513005467640733,,,,,2878,0,0,0,0,2878,0,0,0
"LeMahieu, DJ",518934,3.2124677484570143,3.2124677484570143,3.3939492445583954,,-0.18148149610138065,,,,,1534,0,647,0,887,0,0,0,0
"McKinstry, Zach",656716,2.9962037595768565,2.9962037595768565,2.3099157357768054,0.11742974381843219,0.5688582799816188,,,,,2182,0,0,312,542,950,245,0,127
"Kepler, Max",596146,2.9100109052733107,2.9100109052733107,3.9825743782473744,-1.0725634729740625,,,,,,2419,0,0,0,0,0,0,0,2419
"Duran, Ezequiel",677649,2.83813878542901,2.83813878542901,2.004037876640379,1.0636923027206422,-0.22959139393201158,,,,,1659,0,297,69,687,159,399,3,45
"Verdugo, Alex",657077,2.6994167791661514,2.6994167791661514,-0.6426081174156092,3.342024896581758,,,,,,3926,0,0,0,0,0,3661,46,219
"Triolo, Jared",669707,2.6930622566445734,2.6930622566445734,2.292394215609783,-0.030597545346330614,0.4312655863811203,,,,,3032,0,123,1124,1581,198,0,0,6
"Perdomo, Geraldo",672695,2.4815717094494683,2.4815717094494683,-0.8089978193848066,0.2720972412747669,3.0184722875595082,,,,,2548,0,0,0,0,2548,0,0,0
"Contreras, William",661388,2.4441683911216643,,,,,2.4441683911216643,3.0408452845067515,-0.22103699521381107,-0.37563989817127674,3180,3180,0,0,0,0,0,0,0
"Bohm, Alec",664761,2.2764775556995493,2.2764775556995493,4.438118962209701,,-2.1616414065101504,,,,,3610,0,322,0,3288,0,0,0,0
"Greene, Riley",682985,2.259787076686691,2.259787076686691,2.2605535195868627,-0.0007664429001721512,,,,,,2745,0,0,0,0,0,2102,571,72
"Hernández, Enrique",571771,2.152680144202693,2.152680144202693,0.9438735629501125,-0.30804912885908314,1.5168557101116633,,,,,2643,0,288,153,1587,179,261,162,0
"Garcia, Maikel",672580,2.1467534795730385,2.1467534795730385,1.3152656941541372,0.025246313587062575,0.8062414718318398,,,,,3810,0,0,734,3004,67,0,0,5
"Alvarez, Francisco",682626,2.135362896933044,,,,,2.135362896933044,7.1326482314266695,0.07733842639664243,-5.074623760890273,2178,2178,0,0,0,0,0,0,0
"Tatis Jr., Fernando",665487,2.124109179656206,2.124109179656206,-0.4802670873042112,2.6043762669604176,,,,,,2468,0,0,0,0,0,0,0,2468
"Gallo, Joey",608336,2.103138466331426,2.103138466331426,2.5618297077980943,-0.1376631133052346,-0.32102812816143456,,,,,1664,0,1433,0,0,0,10,0,221
"Lopez, Nicky",670032,2.077194231175885,2.077194231175885,3.833227347817994,,-1.7560331166421093,,,,,2955,0,0,1921,0,1034,0,0,0
"Iglesias, Jose",578428,2.028450635033928,2.028450635033928,1.5615186731540613,,0.4669319618798648,,,,,1875,0,0,1431,390,54,0,0,0
"Loperfido, Joey",694388,2.020875415510411,2.020875415510411,0.0700695071408189,1.950805908369594,,,,,,1814,0,9,0,0,0,1085,441,279
"McCormick, Chas",676801,1.9932085641684312,1.9932085641684312,4.5282307263475605,-2.535022162179133,,,,,,1938,0,0,0,0,0,914,291,733
"Tucker, Kyle",663656,1.9921137967691958,1.9921137967691958,1.6512451795348202,0.3408686172343755,,,,,,1778,0,0,0,0,0,0,0,1778
"Fletcher, Dominic",666150,1.9732823182886543,1.9732823182886543,1.6186872915747732,0.3545950267138825,,,,,,1703,0,0,0,0,0,24,649,1030
"Marsh, Brandon",669016,1.9308796461221776,1.9308796461221776,-0.8064883272244834,2.7373679733466614,,,,,,3116,0,0,0,0,0,2052,959,105
"Horwitz, Spencer",687462,1.8742827992472708,1.8742827992472708,1.3488027157116886,,0.5254800835355825,,,,,1766,0,902,864,0,0,0,0,0
"DeJong, Paul",657557,1.8598041732712278,1.8598041732712278,2.7189944220074254,-0.10020984685290747,-0.7589804018832889,,,,,3175,0,0,0,985,2190,0,0,0
"Ramírez, José",608070,1.8351074832265577,1.8351074832265577,1.5039792426638985,,0.3311282405626591,,,,,3324,0,0,0,3324,0,0,0,0
"Robles, Victor",645302,1.8095379059968304,1.8095379059968304,0.5150013338146399,1.2945365721821938,,,,,,1850,0,0,0,0,0,309,796,745
"Naylor, Josh",647304,1.734859520690515,1.734859520690515,0.9720126524249311,,0.7628468682655855,,,,,3615,0,3615,0,0,0,0,0,0
"Massey, Michael",686681,1.716966040925897,1.716966040925897,1.999429679911048,0.07337969927449785,-0.3558433382596484,,,,,1870,0,0,1870,0,0,0,0,0
"Gelof, Zack",680869,1.7068835346898106,1.7068835346898106,1.3890854899400455,-0.2142370051988531,0.5320350499486192,,,,,3629,0,0,3629,0,0,0,0,0
"Taylor, Tyrone",621438,1.6900627547279932,1.6900627547279932,2.452223488966358,-0.7621607342383689,,,,,,2263,0,0,0,0,0,361,819,1083
"Rizzo, Anthony",519203,1.6650082382884308,1.6650082382884308,0.773471879473888,0.21845391558619862,0.6730824432283453,,,,,2405,0,2405,0,0,0,0,0,0
"Fairchild, Stuart",656413,1.6335164385505543,1.6335164385505543,3.6567986715235303,-2.0232822329729774,,,,,,1578,0,0,0,0,0,58,1121,399
"Donovan, Brendan",680977,1.4156686333401227,1.4156686333401227,3.3873083930840653,-2.124408326441197,0.15276856669725347,,,,,3876,0,0,1264,158,0,2451,0,3
"Rortvedt, Ben",666163,1.3997394641959517,,,,,1.3997394641959517,2.2778230290585957,-1.7794583553637877,0.9013747905011396,2346,2340,0,0,0,0,0,0,0
"Schneider, Davis",676914,1.3733136478303114,1.3733136478303114,0.053608168576602,0.9630010643815623,0.3567044148721468,,,,,2882,0,0,978,0,0,1904,0,0
"Crawford, J.P.",641487,1.3391057891209828,1.3391057891209828,0.6223563862415974,0.3949322611840921,0.32181714169529274,,,,,2684,0,0,0,0,2684,0,0,0
"Rafaela, Ceddanne",678882,1.305370203593622,1.305370203593622,-0.3430059529410275,1.8953649510559256,-0.2469887945212755,,,,,4000,0,0,135,21,1941,0,1894,9
"Gonzales, Nick",693304,1.2902559840363248,1.2902559840363248,1.400010021199189,,-0.10975403716286258,,,,,2419,0,0,2203,30,186,0,0,0
"O'Hoppe, Logan",681351,1.2424142673331042,,,,,1.2424142673331042,1.0556666696071089,-0.07785596174657934,0.26460355947257236,3193,3193,0,0,0,0,0,0,0
"Smith, Dominic",642086,1.2305749829291994,1.2305749829291994,1.35562431163158,0.0059731125177358586,-0.1310224412201163,,,,,1848,0,1839,0,0,0,0,0,0
"Mullins, Cedric",656775,1.2109423211941632,1.2109423211941632,1.7942693305204171,-0.5833270093262546,,,,,,3270,0,0,0,0,0,0,3270,0
"Pasquantino, Vinnie",686469,1.1620537115077976,1.1620537115077976,1.4640925220681589,,-0.3020388105603625,,,,,2679,0,2679,0,0,0,0,0,0
"Sánchez, Jesús",660821,1.1171553976955257,1.1171553976955257,1.9477459351176325,-0.8305905374221069,,,,,,2803,0,0,0,0,0,180,0,2623
"Grandal, Yasmani",518735,1.1073281527803602,0.2724562265231605,0.2720345284557957,0.00042169806736487396,,0.8348719262571997,6.4757877202713505,-6.206078481603884,0.5651626875897334,1690,1681,9,0,0,0,0,0,0
"Rodgers, Brendan",663898,1.0594578646272772,1.0594578646272772,-1.9508071944315324,-0.1671689194918162,3.1774339785506265,,,,,3279,0,0,3279,0,0,0,0,0
"Pages, Andy",681624,1.0564500251981777,1.0564500251981777,0.6149221594445201,0.44152786575365743,,,,,,2801,0,0,0,0,0,114,1998,689
"Mountcastle, Ryan",663624,1.0540034693816587,1.0540034693816587,1.902818108378474,,-0.8488146389968141,,,,,2944,0,2944,0,0,0,0,0,0
"Pillar, Kevin",607680,1.0484650223646874,1.0484650223646874,-0.26772696341799473,1.3161919857826831,,,,,,1823,0,0,0,0,0,404,1059,360
"Heyward, Jason",518792,1.0033054078737966,1.0033054078737966,2.334659166633312,-1.331353758759517,,,,,,1740,0,0,0,0,0,168,21,1551
"Adames, Willy",642715,1.0023958017841106,1.0023958017841106,0.11816638874513405,0.02465915595504588,0.8595702570839292,,,,,4219,0,0,0,0,4219,0,0,0
"Gurriel Jr., Lourdes",666971,0.8779983899248383,0.8779983899248383,2.4863234422836364,-1.6083250523587995,,,,,,3180,0,3,0,0,0,3177,0,0
"Cabrera, Oswaldo",665828,0.8687974373549139,0.8687974373549139,1.7792545621970215,0.17458276157195213,-1.085039886414059,,,,,2260,0,172,232,1699,108,18,0,30
"Goldschmidt, Paul",502671,0.8473307304127076,0.8473307304127076,0.08918723264896755,,0.758143497763741,,,,,3939,0,3939,0,0,0,0,0,0
"Bogaerts, Xander",593428,0.7984022589764316,0.7984022589764316,3.8700811007633646,,-3.071678841786934,,,,,2663,0,0,2207,0,456,0,0,0
"Moniak, Mickey",666160,0.7759033192447792,0.7759033192447792,1.1779097014554827,-0.4020063822107032,,,,,,2796,0,0,0,0,0,21,2400,375
"Fraley, Jake",641584,0.6306544267430557,0.6306544267430557,0.6857718553185628,-0.0551174285755074,,,,,,2330,0,0,0,0,0,93,9,2228
"Lowe, Brandon",664040,0.5564885205307724,0.5564885205307724,-0.11813404156092538,-0.05855195420334599,0.7331745162950443,,,,,1666,0,288,1378,0,0,0,0,0
"Freeman, Freddie",518692,0.5295625488282071,0.5295625488282071,0.9463429464854259,-0.1321330387218711,-0.2846473589353478,,,,,3811,0,3811,0,0,0,0,0,0
"Murphy, Sean",669221,0.5246320251007992,,,,,0.5246320251007992,-0.9837051686983855,-1.1464961421584905,2.6548333359576746,1782,1782,0,0,0,0,0,0,0
"Bleday, JJ",668709,0.4745844217481843,0.4745844217481843,-2.638240566731412,3.1128249884795958,,,,,,3885,0,0,0,0,0,0,3885,0
"Bichette, Bo",666182,0.42332250914876157,0.42332250914876157,0.7339200928352815,0.00598042183133114,-0.3165780055178516,,,,,2053,0,0,0,0,2053,0,0,0
"Pérez, Wenceel",672761,0.42177548131522136,0.42177548131522136,3.739187316930188,-3.3174118356149673,,,,,,2539,0,0,0,0,0,60,538,1941
"Busch, Michael",683737,0.36951806111879226,0.36951806111879226,1.075342886149866,,-0.7058248250310735,,,,,3452,0,3397,54,1,0,0,0,0
"Machado, Manny",592518,0.3556279597876063,0.3556279597876063,-0.19273141564848056,-0.005119350082080798,0.5534787255181672,,,,,2621,0,0,0,2621,0,0,0,0
"Cruz, Oneil",665833,0.3365380915140239,0.3365380915140239,-0.42249402340924963,-0.21577759870941776,0.9748097136326911,,,,,3460,0,0,0,0,2875,0,585,0
"Vargas, Ildemaro",545121,0.2281342459955045,0.2281342459955045,0.6470260185426228,-0.5002593620849579,0.08136758953784007,,,,,2038,0,3,737,896,159,237,0,0
"Schneemann, Daniel",682177,0.20092974762577903,0.20092974762577903,-0.2957734227938147,0.31168387146367005,0.18501929895592534,,,,,1515,0,0,87,312,504,69,324,219
"Muncy, Max",571970,0.17178926477511136,0.17178926477511136,-0.08494455766216025,,0.25673382243727205,,,,,1807,0,0,0,1807,0,0,0,0
"Bellinger, Cody",641355,0.1498905171828018,0.1498905171828018,-0.3745278062728855,0.6313350561893694,-0.1069167327336833,,,,,2780,0,398,0,0,0,3,1211,1168
"Castro, Willi",650489,0.10817228552461247,0.10817228552461247,-0.26638146928682654,2.0885346739181716,-1.7139809191067323,,,,,4003,0,0,859,423,1397,686,634,0
"Schuemann, Max",680474,0.07195572097451275,0.07195572097451275,-1.058636005793212,0.5387719383471642,0.5918197884205608,,,,,3215,0,0,150,583,2365,93,21,3
"Mateo, Jorge",622761,0.04797575258128939,0.04797575258128939,-0.40253253504523967,0.04258897786334331,0.4079193097631858,,,,,1517,0,0,1373,0,93,0,51,0
"Robert Jr., Luis",673357,0.033383985110805335,0.033383985110805335,1.2465783812552593,-1.2131943961444558,,,,,,2486,0,0,0,0,0,0,2486,0
"Palacios, Richie",680700,0.009266783806118728,0.009266783806118728,1.7574054245841184,-1.7829183692234543,0.034779728445455085,,,,,1936,0,0,786,30,6,417,0,697
"Keith, Colt",690993,-0.01045267868910349,-0.01045267868910349,1.425573108848823,-0.18346531889667972,-1.2525604686412477,,,,,3260,0,0,3260,0,0,0,0,0
"Torkelson, Spencer",679529,-0.06513305131635269,-0.06513305131635269,-0.27602355011788116,0.010991385695781944,0.19989911310574748,,,,,2399,0,2399,0,0,0,0,0,0
"Drury, Brandon",592273,-0.07110753100681244,-0.07110753100681244,-1.415481358644086,,1.3443738276372725,,,,,1970,0,296,1305,369,0,0,0,0
"McNeil, Jeff",643446,-0.1255637879222663,-0.1255637879222663,0.3970379842705765,-0.6970478077561227,0.17444603556327964,,,,,3163,0,0,2614,0,0,261,0,288
"Soto, Juan",665742,-0.40456096150371124,-0.40456096150371124,-3.182986151835258,2.778425190331545,,,,,,3989,0,0,0,0,0,156,0,3833
"Moore, Dylan",664238,-0.43468551035834485,-0.43468551035834485,0.5263287653145461,-0.38256759315746636,-0.5784466825154233,,,,,2976,0,121,680,685,1075,412,3,0
"Nimmo, Brandon",607043,-0.4684924230089083,-0.4684924230089083,1.37052589257957,-1.8390183155884785,,,,,,3759,0,0,0,0,0,3327,432,0
"Stott, Bryson",681082,-0.48481092678523424,-0.48481092678523424,0.6960174345554405,0.3125648246855267,-1.493393186026204,,,,,3604,0,0,3396,0,208,0,0,0
"Happ, Ian",664023,-0.5283660809979037,-0.5283660809979037,-0.8536217776949669,0.32525569669706195,,,,,,3745,0,0,0,0,0,3745,0,0
