"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Astros","HOU","2026","1440","990",0.264,0.261,0.0030000000000000027,0.433,0.434,-0.0010000000000000009,0.343,0.339,0.0040000000000000036
"Cubs","CHC","2026","1431","957",0.258,0.251,0.007000000000000006,0.428,0.419,0.009000000000000008,0.348,0.337,0.010999999999999954
"Braves","ATL","2026","1424","1010",0.273,0.265,0.008000000000000007,0.464,0.466,-0.0020000000000000018,0.352,0.347,0.0050000000000000044
"Angels","LAA","2026","1419","883",0.232,0.227,0.0050000000000000044,0.387,0.392,-0.0050000000000000044,0.319,0.316,0.0030000000000000027
"Pirates","PIT","2026","1419","918",0.248,0.248,0,0.387,0.406,-0.019000000000000017,0.325,0.328,-0.0030000000000000027
"Nationals","WSH","2026","1397","932",0.237,0.248,-0.01100000000000001,0.38,0.404,-0.02400000000000002,0.313,0.322,-0.009000000000000008
"Mariners","SEA","2026","1395","886",0.228,0.238,-0.009999999999999981,0.375,0.407,-0.03199999999999997,0.314,0.327,-0.013000000000000012
"Tigers","DET","2026","1392","929",0.247,0.259,-0.01200000000000001,0.398,0.447,-0.04899999999999999,0.326,0.344,-0.01799999999999996
"Dodgers","LAD","2026","1389","949",0.271,0.271,0,0.438,0.461,-0.02300000000000002,0.349,0.356,-0.007000000000000006
"Twins","MIN","2026","1387","908",0.236,0.231,0.004999999999999977,0.384,0.383,0.0010000000000000009,0.321,0.319,0.0020000000000000018
"White Sox","CWS","2026","1383","878",0.231,0.241,-0.009999999999999981,0.385,0.409,-0.023999999999999966,0.318,0.327,-0.009000000000000008
"Guardians","CLE","2026","1376","945",0.23,0.242,-0.011999999999999983,0.378,0.378,0,0.312,0.313,-0.0010000000000000009
"Yankees","NYY","2026","1369","885",0.244,0.255,-0.01100000000000001,0.459,0.472,-0.012999999999999956,0.35,0.357,-0.007000000000000006
"Red Sox","BOS","2026","1364","920",0.24,0.243,-0.0030000000000000027,0.361,0.383,-0.02200000000000002,0.308,0.315,-0.007000000000000006
"Phillies","PHI","2026","1361","944",0.229,0.243,-0.013999999999999985,0.381,0.393,-0.01200000000000001,0.305,0.313,-0.008000000000000007
"Orioles","BAL","2026","1360","876",0.234,0.243,-0.00899999999999998,0.386,0.399,-0.013000000000000012,0.317,0.322,-0.0050000000000000044
"Rockies","COL","2026","1357","884",0.25,0.241,0.009000000000000008,0.4,0.393,0.007000000000000006,0.322,0.312,0.010000000000000009
"Marlins","MIA","2026","1356","908",0.251,0.241,0.010000000000000009,0.379,0.364,0.015000000000000013,0.32,0.308,0.01200000000000001
"Royals","KC","2026","1355","905",0.241,0.241,0,0.391,0.391,0,0.318,0.317,0.0010000000000000009
"Cardinals","STL","2026","1354","907",0.242,0.244,-0.0020000000000000018,0.403,0.426,-0.022999999999999965,0.325,0.331,-0.006000000000000005
"Reds","CIN","2026","1352","867",0.218,0.239,-0.02099999999999999,0.384,0.422,-0.03799999999999998,0.308,0.329,-0.02100000000000002
"Blue Jays","TOR","2026","1350","993",0.252,0.253,-0.0010000000000000009,0.384,0.39,-0.006000000000000005,0.312,0.311,0.0010000000000000009
"Athletics","ATH","2026","1348","904",0.249,0.254,-0.0050000000000000044,0.398,0.414,-0.01599999999999996,0.323,0.327,-0.0040000000000000036
"Rays","TB","2026","1330","948",0.255,0.244,0.01100000000000001,0.377,0.361,0.016000000000000014,0.317,0.303,0.014000000000000012
"Brewers","MIL","2026","1328","889",0.241,0.237,0.0040000000000000036,0.358,0.378,-0.020000000000000018,0.314,0.317,-0.0030000000000000027
"Rangers","TEX","2026","1316","863",0.237,0.239,-0.0020000000000000018,0.373,0.383,-0.010000000000000009,0.309,0.312,-0.0030000000000000027
"Padres","SD","2026","1301","889",0.234,0.247,-0.012999999999999984,0.384,0.402,-0.018000000000000016,0.308,0.32,-0.01200000000000001
"Giants","SF","2026","1299","941",0.242,0.246,-0.0040000000000000036,0.359,0.373,-0.014000000000000012,0.287,0.292,-0.0050000000000000044
"Mets","NYM","2026","1292","904",0.224,0.243,-0.01899999999999999,0.342,0.397,-0.05499999999999999,0.284,0.309,-0.025000000000000022
"D-backs","AZ","2026","1252","878",0.248,0.248,0,0.414,0.39,0.023999999999999966,0.32,0.31,0.010000000000000009
