"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Cubs","CHC","2026","4926","3255",0.248,0.241,0.007000000000000006,0.417,0.391,0.025999999999999968,0.332,0.32,0.01200000000000001
"Pirates","PIT","2026","4904","3202",0.257,0.241,0.016000000000000014,0.412,0.394,0.01799999999999996,0.328,0.317,0.01100000000000001
"Nationals","WSH","2026","4865","3308",0.251,0.252,-0.0010000000000000009,0.437,0.423,0.014000000000000012,0.333,0.33,0.0030000000000000027
"Brewers","MIL","2026","4838","3227",0.25,0.244,0.006000000000000005,0.392,0.392,0,0.321,0.32,0.0010000000000000009
"Dodgers","LAD","2026","4758","3273",0.259,0.263,-0.0040000000000000036,0.427,0.433,-0.006000000000000005,0.333,0.338,-0.0050000000000000044
"Astros","HOU","2026","4740","3249",0.244,0.243,0.0010000000000000009,0.413,0.403,0.009999999999999953,0.32,0.316,0.0040000000000000036
"Twins","MIN","2026","4737","3236",0.245,0.236,0.009000000000000008,0.406,0.386,0.020000000000000018,0.319,0.31,0.009000000000000008
"D-backs","AZ","2026","4733","3355",0.244,0.246,-0.0020000000000000018,0.399,0.383,0.016000000000000014,0.314,0.312,0.0020000000000000018
"Tigers","DET","2026","4719","3164",0.242,0.243,-0.0010000000000000009,0.408,0.405,0.002999999999999947,0.319,0.32,-0.0010000000000000009
"Athletics","ATH","2026","4716","3182",0.244,0.242,0.0020000000000000018,0.402,0.392,0.010000000000000009,0.317,0.311,0.006000000000000005
"Rockies","COL","2026","4714","3197",0.254,0.242,0.01200000000000001,0.42,0.387,0.032999999999999974,0.325,0.31,0.015000000000000013
"Guardians","CLE","2026","4700","3178",0.233,0.236,-0.002999999999999975,0.369,0.367,0.0020000000000000018,0.303,0.304,-0.0010000000000000009
"Mets","NYM","2026","4699","3182",0.236,0.247,-0.01100000000000001,0.39,0.413,-0.022999999999999965,0.307,0.32,-0.013000000000000012
"Marlins","MIA","2026","4697","3190",0.25,0.239,0.01100000000000001,0.403,0.378,0.025000000000000022,0.321,0.309,0.01200000000000001
"Phillies","PHI","2026","4694","3172",0.239,0.25,-0.01100000000000001,0.401,0.403,-0.0020000000000000018,0.312,0.319,-0.007000000000000006
"White Sox","CWS","2026","4693","3077",0.24,0.239,0.0010000000000000009,0.412,0.401,0.010999999999999954,0.32,0.317,0.0030000000000000027
"Orioles","BAL","2026","4692","3025",0.237,0.244,-0.007000000000000006,0.397,0.415,-0.01799999999999996,0.316,0.326,-0.010000000000000009
"Cardinals","STL","2026","4689","3255",0.24,0.252,-0.01200000000000001,0.382,0.409,-0.02699999999999997,0.309,0.324,-0.015000000000000013
"Blue Jays","TOR","2026","4684","3373",0.242,0.24,0.0020000000000000018,0.374,0.361,0.013000000000000012,0.299,0.294,0.0050000000000000044
"Red Sox","BOS","2026","4681","3194",0.248,0.24,0.008000000000000007,0.4,0.38,0.020000000000000018,0.317,0.309,0.008000000000000007
"Angels","LAA","2026","4675","3034",0.235,0.232,0.002999999999999975,0.374,0.382,-0.008000000000000007,0.303,0.305,-0.0020000000000000018
"Royals","KC","2026","4671","3251",0.242,0.243,-0.0010000000000000009,0.393,0.389,0.0040000000000000036,0.309,0.309,0
"Mariners","SEA","2026","4663","3105",0.23,0.242,-0.011999999999999983,0.378,0.394,-0.016000000000000014,0.305,0.316,-0.01100000000000001
"Rangers","TEX","2026","4662","3140",0.242,0.236,0.006000000000000005,0.394,0.381,0.013000000000000012,0.313,0.306,0.007000000000000006
"Rays","TB","2026","4658","3330",0.261,0.246,0.015000000000000013,0.407,0.376,0.030999999999999972,0.324,0.308,0.016000000000000014
"Braves","ATL","2026","4651","3240",0.247,0.246,0.0010000000000000009,0.418,0.417,0.0010000000000000009,0.319,0.319,0
"Padres","SD","2026","4646","3159",0.238,0.245,-0.007000000000000006,0.39,0.397,-0.007000000000000006,0.31,0.318,-0.008000000000000007
"Giants","SF","2026","4640","3305",0.249,0.249,0,0.407,0.399,0.007999999999999952,0.311,0.31,0.0010000000000000009
"Yankees","NYY","2026","4615","2997",0.229,0.241,-0.011999999999999983,0.408,0.411,-0.0030000000000000027,0.313,0.32,-0.007000000000000006
"Reds","CIN","2026","4612","2960",0.226,0.235,-0.00899999999999998,0.393,0.4,-0.007000000000000006,0.308,0.316,-0.008000000000000007
