"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Astros","HOU","2026","1411","971",0.267,0.262,0.0050000000000000044,0.436,0.437,-0.0010000000000000009,0.346,0.341,0.004999999999999949
"Braves","ATL","2026","1390","987",0.275,0.267,0.008000000000000007,0.468,0.468,0,0.355,0.349,0.006000000000000005
"Cubs","CHC","2026","1389","929",0.259,0.25,0.009000000000000008,0.431,0.418,0.013000000000000012,0.349,0.336,0.012999999999999956
"Angels","LAA","2026","1388","859",0.232,0.226,0.006000000000000005,0.382,0.387,-0.0050000000000000044,0.318,0.315,0.0030000000000000027
"Pirates","PIT","2026","1387","898",0.253,0.249,0.0040000000000000036,0.393,0.405,-0.01200000000000001,0.329,0.328,0.0010000000000000009
"Mariners","SEA","2026","1362","872",0.23,0.241,-0.010999999999999982,0.378,0.412,-0.033999999999999975,0.316,0.33,-0.014000000000000012
"Nationals","WSH","2026","1361","909",0.239,0.249,-0.010000000000000009,0.383,0.403,-0.020000000000000018,0.314,0.322,-0.008000000000000007
"Rockies","COL","2026","1357","884",0.25,0.241,0.009000000000000008,0.4,0.393,0.007000000000000006,0.322,0.312,0.010000000000000009
"Tigers","DET","2026","1356","908",0.247,0.259,-0.01200000000000001,0.4,0.45,-0.04999999999999999,0.327,0.345,-0.01799999999999996
"Cardinals","STL","2026","1354","907",0.243,0.244,-0.0010000000000000009,0.404,0.426,-0.021999999999999964,0.326,0.331,-0.0050000000000000044
"Dodgers","LAD","2026","1353","923",0.273,0.272,0.0010000000000000009,0.443,0.463,-0.020000000000000018,0.352,0.357,-0.0050000000000000044
"Guardians","CLE","2026","1343","919",0.233,0.241,-0.00799999999999998,0.382,0.378,0.0040000000000000036,0.315,0.313,0.0020000000000000018
"White Sox","CWS","2026","1342","851",0.231,0.241,-0.009999999999999981,0.387,0.409,-0.021999999999999964,0.318,0.327,-0.009000000000000008
"Twins","MIN","2026","1341","874",0.235,0.232,0.002999999999999975,0.381,0.384,-0.0030000000000000027,0.32,0.318,0.0020000000000000018
"Yankees","NYY","2026","1333","859",0.243,0.254,-0.01100000000000001,0.453,0.469,-0.01599999999999996,0.348,0.356,-0.008000000000000007
"Brewers","MIL","2026","1328","889",0.241,0.236,0.0050000000000000044,0.358,0.378,-0.020000000000000018,0.314,0.317,-0.0030000000000000027
"Royals","KC","2026","1322","884",0.24,0.24,0,0.387,0.387,0,0.317,0.316,0.0010000000000000009
"Red Sox","BOS","2026","1321","892",0.237,0.243,-0.006000000000000005,0.355,0.381,-0.026000000000000023,0.305,0.315,-0.010000000000000009
"Phillies","PHI","2026","1320","912",0.225,0.24,-0.014999999999999986,0.37,0.385,-0.015000000000000013,0.3,0.31,-0.010000000000000009
"Orioles","BAL","2026","1317","848",0.233,0.241,-0.00799999999999998,0.386,0.397,-0.01100000000000001,0.317,0.321,-0.0040000000000000036
"Marlins","MIA","2026","1315","884",0.251,0.239,0.01200000000000001,0.377,0.36,0.017000000000000015,0.318,0.305,0.013000000000000012
"Reds","CIN","2026","1313","839",0.22,0.24,-0.01999999999999999,0.385,0.424,-0.03899999999999998,0.311,0.331,-0.020000000000000018
"Blue Jays","TOR","2026","1313","966",0.252,0.252,0,0.386,0.386,0,0.313,0.309,0.0040000000000000036
"Athletics","ATH","2026","1312","885",0.252,0.257,-0.0050000000000000044,0.405,0.418,-0.012999999999999956,0.326,0.329,-0.0030000000000000027
"Rays","TB","2026","1295","919",0.253,0.243,0.010000000000000009,0.378,0.362,0.016000000000000014,0.317,0.304,0.013000000000000012
"Mets","NYM","2026","1292","904",0.224,0.243,-0.01899999999999999,0.342,0.397,-0.05499999999999999,0.284,0.309,-0.025000000000000022
"Rangers","TEX","2026","1273","835",0.235,0.238,-0.0030000000000000027,0.373,0.382,-0.009000000000000008,0.308,0.309,-0.0010000000000000009
"Giants","SF","2026","1264","914",0.242,0.246,-0.0040000000000000036,0.358,0.372,-0.014000000000000012,0.288,0.293,-0.0050000000000000044
"Padres","SD","2026","1258","854",0.23,0.243,-0.012999999999999984,0.377,0.399,-0.02200000000000002,0.304,0.318,-0.014000000000000012
"D-backs","AZ","2026","1211","850",0.247,0.247,0,0.412,0.389,0.022999999999999965,0.317,0.307,0.010000000000000009
