"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Red Sox",111,19.000562893780838,16.021112391907046,14.937245708101337,1.6501657412524013,-0.5662990574467038,2.979450501873784,1.3271384611383363,0.44031729256008334,1.2119947481753657,6277
"Cubs",112,17.66439202839669,20.28725637834222,16.268495995356496,2.904849464476342,1.1139109185093905,-2.62286434994554,-1.499449412902429,-0.9233760876991246,-0.20003884934398897,6507
"Blue Jays",141,14.135402994792226,3.2067863142537276,4.382207141300718,0.16055939264967536,-1.335980219696671,10.928616680538507,8.165569335928675,1.69538716764905,1.067660176960786,6539
"Dodgers",119,13.27624691144205,16.597073796916764,12.246900829324689,2.5224176811671994,1.8277552864248479,-3.320826885474695,-3.169717120521774,-0.41133976081002077,0.2602299958570998,6307
"Braves",144,10.935373839775561,14.808069182879137,11.415249916681267,2.0543567068947652,1.3384625593030943,-3.8726953431035813,-1.3399661818698076,-2.853564050360533,0.3208348891267604,6368
"Cardinals",138,8.432300273699704,7.9817899944056245,4.686996682918881,-0.7939580253571259,4.088751336843875,0.4505102792940732,0.5083790509695575,0.39138381405686284,-0.449252585732347,6707
"Padres",135,6.766727537942697,4.554162152754267,2.317993361877725,1.3150801768309652,0.9210886140455767,2.2125653851884275,-0.4613265563751988,1.7483251015122958,0.9255668400513326,6534
"Yankees",147,5.805131873323179,3.3084568549720403,1.0988309031152546,2.8905226699204554,-0.6808967180636711,2.4966750183511475,2.6909694210357618,-1.0271442442868404,0.8328498416022301,6435
"D-backs",109,5.7875244003311055,3.27239173848234,6.528935043320064,-2.153159052267729,-1.1033842525699946,2.5151326618487633,0.5245057654362552,0.8738753021343321,1.116751594278176,6229
"Giants",137,4.326091978379176,0.228132545036132,-0.0038949916479059377,-1.2065325142654857,1.438560050949522,4.097959433343045,3.516188993716948,1.4263512197043635,-0.8445807800782661,6685
"Astros",117,3.0937007480176306,4.529835881119419,1.8071139754661827,0.8564626883562215,1.8662592172970118,-1.4361351331017884,-0.9942460478873496,0.7803049978793489,-1.222194083093788,7234
"Royals",118,1.485204821336287,2.016293649123348,1.2912092260300763,1.2779774006283833,-0.552892977535111,-0.5310888277870542,-1.1344527872795571,2.0538865919561218,-1.4505226324636176,6694
"White Sox",145,0.8091279353786173,4.640603298083871,2.203811130353157,-0.11764224016332052,2.554434407894039,-3.8314753627052496,-1.7937655223857352,-0.19132962224094846,-1.8463802180785658,6650
"Reds",113,0.4119932895716384,1.1021493325558869,4.802382431514389,-4.743009582962581,1.042776484004069,-0.6901560429842502,-3.0292018668662157,0.1806190805094605,2.158426743372504,6841
"Guardians",114,0.005128454099238344,0.6876340536120086,-0.8247777067320549,0.9673343164614163,0.5450774438826476,-0.6825055995127751,1.9556786044441155,-1.3430666808128038,-1.2951175231440855,6816
"Phillies",143,-0.6043718238240757,-8.187879783670063,-6.694854205882432,0.6850830384832974,-2.1781086162709227,7.583507959845979,4.993004312062597,2.07861588690674,0.5118877608766412,6784
"Marlins",146,-1.675833817593247,3.699536013007177,4.337784835029002,-1.29098719776209,0.652738375740245,-5.375369830600421,-2.825292578241812,-0.7045011713495095,-1.8455760810091015,6491
"Pirates",134,-1.9357073447505657,-2.3202938892204097,-0.19457931914785395,-0.7579126183642388,-1.3678019517083257,0.38458654446984636,-0.3247046363296681,1.2848320744276789,-0.5755408936281646,6626
"Rockies",115,-3.1531389540744605,-1.9849874340787688,-0.8665511401019813,-2.870438603146531,1.752002309169746,-1.1681515199956911,-0.6878375303601809,-0.23501755459689894,-0.2452964350386122,6637
"Athletics",133,-3.598109280835166,-3.161226467094343,-1.857410942543304,-0.14426256895104972,-1.159552955599991,-0.4368828137408217,-2.5958577672628644,0.9907808437761184,1.168194109745925,6731
"Twins",142,-4.490759996224943,-4.722318096073044,-3.6256390400758756,-0.7243794828880172,-0.3722995731091544,0.23155809984810077,2.79297843465026,-2.869757343482179,0.3083370086800198,6636
"Rangers",140,-5.257601061184341,-1.4346751203389247,-0.6717225626594127,0.2584768967628836,-1.0214294544423963,-3.822925940845424,-3.7931446212275515,0.24155949357124798,-0.2713408131891207,6375
"Brewers",158,-5.377990626101093,-5.337639135589066,-3.342046005485678,-2.978488314955408,0.9828951848520117,-0.04035149051202532,-1.7558321930322334,3.015302986108834,-1.2998222835886246,6118
"Mets",121,-6.812955330123995,-7.021021729313743,-5.396638105082555,-0.9380189723514437,-0.6863646518797425,0.20806639918974662,-0.7007928540442745,1.37583632067648,-0.46697706744245865,6492
"Nationals",120,-7.0277315706963694,-6.032381903909986,-9.025076760830533,2.8287093464196778,0.16398551050086893,-0.9953496667863841,2.646487868692085,-2.118427503959429,-1.52341003151904,7050
"Orioles",110,-7.365796078276762,-9.815175529686396,-8.06220446913817,-0.7807899519387435,-0.9721811086094875,2.4493794514096345,1.965443255697983,1.6938017307077464,-1.2098655349960963,6829
"Rays",139,-10.178224129562636,-8.113070546569801,-7.073347421211187,-0.378886865033394,-0.6608362603252284,-2.065153582992832,0.36707647022156337,-1.7856875191718138,-0.6465425340425826,6211
"Angels",108,-13.325336593740474,-9.018631461610465,-9.514973842655689,-0.8265003434805276,1.3228427245257433,-4.306705132130014,-4.302230329970497,0.6520002854030709,-0.6564750875625882,7031
"Tigers",116,-13.408098525350116,-18.873964668548236,-17.792246764467528,-3.121010990081668,2.039293086000963,5.465866143198122,2.844303486401316,1.1316336238915599,1.489929032905243,6442
"Mariners",136,-14.075556775466444,-15.283176365841504,-13.75031687626939,-0.5183049884224714,-1.014554501149656,1.207619590375056,-1.391147808021641,0.7191985588007613,1.8795688395959367,6632
