"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Pirates","PIT","2026","1703","1111",0.248,0.248,0,0.389,0.404,-0.015000000000000013,0.326,0.328,-0.0020000000000000018
"Astros","HOU","2026","1690","1165",0.257,0.258,-0.0010000000000000009,0.421,0.426,-0.0050000000000000044,0.334,0.332,0.0020000000000000018
"Guardians","CLE","2026","1689","1147",0.228,0.241,-0.012999999999999984,0.365,0.374,-0.009000000000000008,0.311,0.316,-0.0050000000000000044
"Cubs","CHC","2026","1689","1122",0.246,0.246,0,0.406,0.411,-0.004999999999999949,0.335,0.333,0.0020000000000000018
"Nationals","WSH","2026","1675","1126",0.245,0.253,-0.008000000000000007,0.413,0.419,-0.006000000000000005,0.329,0.331,-0.0020000000000000018
"Angels","LAA","2026","1673","1046",0.232,0.229,0.0030000000000000027,0.386,0.391,-0.0050000000000000044,0.317,0.315,0.0020000000000000018
"Mariners","SEA","2026","1667","1068",0.23,0.241,-0.010999999999999982,0.38,0.41,-0.02999999999999997,0.317,0.329,-0.01200000000000001
"Yankees","NYY","2026","1656","1059",0.234,0.246,-0.011999999999999983,0.433,0.448,-0.015000000000000013,0.338,0.345,-0.006999999999999951
"Twins","MIN","2026","1650","1075",0.235,0.23,0.004999999999999977,0.385,0.386,-0.0010000000000000009,0.319,0.316,0.0030000000000000027
"Orioles","BAL","2026","1647","1059",0.231,0.237,-0.005999999999999978,0.378,0.383,-0.0050000000000000044,0.313,0.314,-0.0010000000000000009
"Dodgers","LAD","2026","1645","1125",0.263,0.267,-0.0040000000000000036,0.433,0.452,-0.019000000000000017,0.344,0.35,-0.006000000000000005
"Braves","ATL","2026","1638","1158",0.272,0.263,0.009000000000000008,0.453,0.458,-0.0050000000000000044,0.347,0.342,0.004999999999999949
"Reds","CIN","2026","1628","1049",0.22,0.244,-0.023999999999999994,0.379,0.43,-0.05099999999999999,0.309,0.335,-0.026000000000000023
"Tigers","DET","2026","1625","1081",0.242,0.253,-0.01100000000000001,0.388,0.431,-0.04299999999999998,0.321,0.336,-0.015000000000000013
"Rockies","COL","2026","1624","1060",0.249,0.24,0.009000000000000008,0.401,0.387,0.014000000000000012,0.321,0.308,0.013000000000000012
"Athletics","ATH","2026","1618","1086",0.251,0.252,-0.0010000000000000009,0.404,0.411,-0.006999999999999951,0.326,0.325,0.0010000000000000009
"Phillies","PHI","2026","1617","1129",0.232,0.248,-0.015999999999999986,0.39,0.401,-0.01100000000000001,0.307,0.315,-0.008000000000000007
"Cardinals","STL","2026","1616","1086",0.239,0.243,-0.0040000000000000036,0.387,0.411,-0.023999999999999966,0.317,0.324,-0.007000000000000006
"Blue Jays","TOR","2026","1615","1177",0.246,0.252,-0.006000000000000005,0.375,0.386,-0.01100000000000001,0.307,0.31,-0.0030000000000000027
"Royals","KC","2026","1612","1085",0.241,0.243,-0.0020000000000000018,0.392,0.394,-0.0020000000000000018,0.318,0.319,-0.0010000000000000009
"Marlins","MIA","2026","1609","1089",0.245,0.237,0.008000000000000007,0.375,0.366,0.009000000000000008,0.315,0.306,0.009000000000000008
"Rays","TB","2026","1603","1142",0.257,0.245,0.01200000000000001,0.375,0.361,0.014000000000000012,0.318,0.305,0.013000000000000012
"White Sox","CWS","2026","1602","1016",0.233,0.243,-0.009999999999999981,0.396,0.422,-0.025999999999999968,0.322,0.332,-0.010000000000000009
"Rangers","TEX","2026","1600","1052",0.234,0.239,-0.004999999999999977,0.37,0.383,-0.013000000000000012,0.308,0.313,-0.0050000000000000044
"Giants","SF","2026","1574","1132",0.243,0.247,-0.0040000000000000036,0.366,0.374,-0.008000000000000007,0.292,0.293,-0.0010000000000000009
"Red Sox","BOS","2026","1573","1058",0.236,0.24,-0.0040000000000000036,0.354,0.378,-0.02400000000000002,0.303,0.311,-0.008000000000000007
"Mets","NYM","2026","1556","1090",0.225,0.244,-0.01899999999999999,0.34,0.4,-0.06,0.284,0.311,-0.027000000000000024
"Brewers","MIL","2026","1552","1044",0.243,0.235,0.008000000000000007,0.356,0.37,-0.014000000000000012,0.313,0.312,0.0010000000000000009
"Padres","SD","2026","1541","1035",0.222,0.243,-0.02099999999999999,0.367,0.398,-0.031000000000000028,0.297,0.316,-0.019000000000000017
"D-backs","AZ","2026","1539","1076",0.234,0.243,-0.00899999999999998,0.387,0.382,0.0050000000000000044,0.306,0.306,0
