"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Cubs",112,19.935364596215578,22.843942313683723,17.17129129419353,4.3442672699062195,1.328383749583991,-2.9085777174681526,-1.7909568109696887,-0.5994418120518671,-0.5181790944465966,7273
"Red Sox",111,19.866150434657765,17.594457980938028,17.041446220681205,1.937598254317497,-1.384586494060675,2.271692453719755,0.8418298087727762,0.2880121937449281,1.1418504512020506,6933
"Dodgers",119,14.571179682499169,17.54757907730099,13.572562012225777,2.789350274306158,1.1856667907690528,-2.9763993948018186,-3.043334651179114,-0.19270147730723833,0.2596367336845328,6980
"Blue Jays",141,14.552297876556185,2.714602102763614,3.3512699663633896,1.0244301962704636,-1.6610980598702345,11.83769577379257,8.24683595110884,2.9349676075253526,0.6558922151583755,7299
"Cardinals",138,10.596481488420302,9.342331502313094,5.45804932217633,-0.7793233406165135,4.663605520753277,1.254149986107209,0.9120703493598594,0.6981041899135311,-0.35602455316618226,7316
"Padres",135,10.078947235117484,6.909326282549556,4.317177965382447,1.814803960540008,0.7773443566271006,3.1696209525679273,-0.17097479401235566,2.0192619381709194,1.3213338084093638,7298
"Braves",144,8.775722814311559,12.003022496792942,9.893974337514425,0.725039789884807,1.3840083693937002,-3.2272996824813824,-1.7262193210037955,-2.113604481143951,0.6125241196663627,7106
"D-backs",109,7.94299156510284,5.541823888328054,8.308099206112638,-1.6595846260519374,-1.106690691732656,2.401167676774785,0.5122830342043726,0.8206448536106529,1.0682397889597584,6884
"Yankees",147,6.047471019613312,3.3631764814667777,1.7728802725701343,2.6342326043575364,-1.04393639546089,2.6842945381465437,2.6839386635224973,-0.5660234508366924,0.5663793254607374,7260
"Astros",117,5.986518923223593,6.665792821825385,2.263346364783781,1.6327353418494905,2.7697111151921194,-0.6792738986017888,-0.13341448249654403,0.652395670277535,-1.198255086382781,7927
"Royals",118,4.855385996042279,6.012523985685332,3.8353522095501518,1.0634563565310138,1.1137154196041525,-1.1571379896430432,-1.6818272206869338,1.8144293684638932,-1.2897401374200026,7406
"Giants",137,2.706055376401921,-2.5949013071487026,-3.5352749315230603,-0.4594848230129263,1.399858447387284,5.300956683550629,4.41877665450818,1.7276372806352385,-0.845457251592789,7378
"Guardians",114,1.9188745484243042,3.486841704821649,1.3719406363606224,1.294296281725638,0.820604786735385,-1.5679671563973459,1.1463696585959553,-1.669233440607392,-1.0451033743859095,7526
"Reds",113,1.4304534067088817,1.2528300004079902,5.8815545903284185,-5.269820926677401,0.6410963367569729,0.17762340630089185,-2.0130857208508717,-0.06528186042335728,2.2559909875751214,7617
"Phillies",143,0.49810873143354717,-8.318621266803177,-6.143636263904914,0.47889837074260694,-2.6538833736408862,8.816729998236728,5.603418874049558,2.6684712380578732,0.5448398861293035,7490
"White Sox",145,0.36292156980321255,6.820673964043647,4.060591691784696,-0.034003711004666426,2.7940859832636082,-6.457752394240444,-3.1314141628344854,-0.7578718223146921,-2.5684664090912674,7524
"Pirates",134,-2.738453200751265,-3.150618124846732,-0.9675080177554749,-0.9628097313926942,-1.2203003756985658,0.412164924095461,0.057184587785330115,1.1816263427530795,-0.826646006442948,7289
"Rockies",115,-3.6706908454721217,-2.5598445765986817,-2.5757617452721915,-1.8677677959124226,1.8836849645859335,-1.1108462688734368,-0.6827586019575677,-0.6049266905540194,0.1768390236381519,7459
"Nationals",120,-4.318739854492465,-5.387464224930498,-8.428453255794494,2.8879461923245655,0.1530428385394338,1.0687243704380305,4.137672346675881,-1.9482142566991378,-1.120733719538715,7893
"Rangers",140,-4.379357501150347,-0.5319838981781884,-0.028917371600522268,0.323626393428494,-0.8266929200061643,-3.8473736029721635,-3.751290524074084,-0.007348264001466237,-0.08873481489661386,6985
"Twins",142,-4.592883336409432,-6.069618121601313,-4.6924443882735165,-0.7563982097703102,-0.6207755235574892,1.4767347851918822,3.469273289169996,-2.6914127885002705,0.6988742845221606,7355
"Brewers",158,-5.601597801454994,-5.253812481959759,-2.1344441545416992,-4.10837671582832,0.9890083884102523,-0.34778531949523467,-2.266229062142001,3.4581341032510795,-1.5396903606043129,6782
"Athletics",133,-5.986171783920154,-5.1083140958129505,-4.2439651535645835,-0.13637734964669262,-0.7279715926016888,-0.8778576881072088,-3.1035930172661645,0.8658315928931349,1.3599037362658237,7472
"Marlins",146,-6.412270271672285,-1.918847292735796,0.2875536394702413,-2.470401505024694,0.26400057281866035,-4.493422978936504,-2.481017181458847,0.030677655500304796,-2.0430834529779593,7306
"Mets",121,-6.4736242694817,-6.6032852623151825,-6.625073119833448,-0.1595687902220506,0.18135664774032118,0.12966099283347676,-0.5645264677977075,1.3747284853934494,-0.6805410247622647,7359
"Orioles",110,-10.23343130699676,-13.162087019010745,-10.58677598015002,-1.7380302608667457,-0.8372807779939745,2.928655712013984,2.149573192382189,1.6331728526325997,-0.8540903330008018,7639
"Rays",139,-11.906391470215626,-10.94259113784174,-9.565017163047127,-0.6599189623930921,-0.7176550124015388,-0.963800332373884,1.229522017499294,-1.6463552589473816,-0.5469670909257925,6909
"Tigers",116,-12.490849229043196,-16.80673847640634,-16.597081589000357,-3.5491535654519097,3.3394966780459203,4.315889247363135,1.8746722549496506,1.0073787456684755,1.43383824674501,7130
"Mariners",136,-13.346670167416566,-14.146828698378378,-12.935747230902788,-0.631694744680064,-0.579386722795537,0.8001585309618191,-2.1312077512650354,1.1900291837786545,1.7413370984482015,7351
"Angels",108,-14.100768833542693,-8.897244120232257,-9.731899547374056,-1.1957290755367416,2.030384502678544,-5.20352471331042,-5.258359216300393,0.5125316908905692,-0.4576971879005953,7832
