"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Cubs",112,31.78569292594867,37.09858571576861,28.40782453948335,6.896332750525391,1.7944284257598202,-5.312892789819911,-2.9065427188836384,-1.8546273628622763,-0.5517227080739979,11099
"Cardinals",138,21.95789158219432,19.50838408433322,12.997448603902033,0.8360564435705783,5.6748790368606,2.4495074978610996,4.287017091783625,-0.9565108025770706,-0.880998791345452,10959
"D-backs",109,21.642643587624146,20.430729180076366,17.10722223821711,1.4491158836619324,1.8743910581973449,1.2119144075477957,1.063303505403462,-0.8220824490681117,0.9706933512124432,10767
"Padres",135,21.35924666078493,18.696304507906486,12.123443928039386,3.2218873419291256,3.3509732379379633,2.6629421528784465,-1.5685519572060318,2.5537595244956406,1.6777345855888368,11045
"Dodgers",119,18.113351969595126,21.641112492928674,16.13447344661682,4.343799721905639,1.1628393244062003,-3.527760523333544,-4.112985514268473,-0.1880180091180632,0.7732430000529931,10640
"Red Sox",111,16.218622963649057,14.809205473744893,15.77303826002398,1.1755924309335544,-2.139425217212644,1.4094174899041603,0.4520997638762885,-0.8791725036778201,1.836490229705692,10288
"Blue Jays",141,11.283834633121263,-3.4681586503969584,0.22703128154820507,-1.858128552357401,-1.8370613795877662,14.75199328351822,10.97914504837061,2.719839770069898,1.0530084650777067,11226
"Braves",144,6.425863497545215,9.462494529352801,9.103069061445105,0.9618086435110249,-0.6023831756033234,-3.036631031807597,0.7001968946890509,-4.597888315518032,0.8610603890213845,10634
"White Sox",145,5.564223449385235,10.741147520908003,7.527848917397692,-0.8131396336559269,4.026438237166251,-5.176924071522784,-2.3975262315126566,-0.6160165285153767,-2.163381311494753,11161
"Astros",117,5.3151985367361645,7.24678132621289,3.0966848671391287,1.7899901697203056,2.3601062893534577,-1.9315827894767295,0.4133823733356794,-1.3287989001542546,-1.016166262658153,11881
"Royals",118,4.427217058672718,8.997815622687995,6.911260440271229,1.2378834369873837,0.8486717454293803,-4.570598564015274,-4.408306505191256,1.674583747201858,-1.8368758060258803,11264
"Nationals",120,2.759985086969903,-1.0475109905844877,-4.863537490816104,2.3609756001539326,1.4550509000776854,3.807496077554387,5.5007345134929135,-0.9760986438312558,-0.7171397921072709,11865
"Guardians",114,1.4792274254179045,5.383501585017193,3.049927314912126,2.506098412361056,-0.1725241422559906,-3.9042741595992916,-0.5628291758065747,-1.57196374117083,-1.769481242621887,11057
"Yankees",147,1.2293149306181625,-2.65900133899851,-2.4238242337188125,1.2305401913861838,-1.4657172966658916,3.888316269616685,4.674088837789515,-1.8653586792541135,1.0795861110812832,10577
"Mets",121,-0.08501493372869601,-4.815611397006429,-3.465012971590832,0.4649073263946283,-1.8155057518102187,4.730596463277731,2.873339537547168,2.0456096918038913,-0.18835276607332613,11250
"Rangers",140,-0.6301955070192311,2.608714952608914,8.177977289496132,-2.7526515092130115,-2.816610827674204,-3.2389104596281415,-3.488644387603395,-0.9374470593958081,1.1871809873710621,10605
"Reds",113,-1.5539585129219913,-0.5358266962650305,3.570263184933347,-5.434279115320134,1.3281892341217543,-1.0181318166569624,-3.649810135499898,-1.0398804074546804,3.6715587262976137,11539
"Marlins",146,-1.908787036866968,-0.08533849507903227,1.9974976540848,-3.2584976697067005,1.1756615205428653,-1.8234485417879396,-1.9609461222741673,1.9286691965597529,-1.791171616073522,11090
