"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Cubs","CHC","2026","1860","1236",0.246,0.247,-0.0010000000000000009,0.406,0.415,-0.008999999999999952,0.335,0.335,0
"Pirates","PIT","2026","1849","1209",0.248,0.247,0.0010000000000000009,0.388,0.405,-0.017000000000000015,0.324,0.326,-0.0020000000000000018
"Nationals","WSH","2026","1825","1229",0.244,0.253,-0.009000000000000008,0.414,0.42,-0.006000000000000005,0.328,0.331,-0.0030000000000000027
"Astros","HOU","2026","1822","1252",0.25,0.255,-0.0050000000000000044,0.415,0.424,-0.009000000000000008,0.329,0.331,-0.0020000000000000018
"Mariners","SEA","2026","1820","1170",0.228,0.241,-0.012999999999999984,0.376,0.406,-0.030000000000000027,0.314,0.328,-0.014000000000000012
"Guardians","CLE","2026","1815","1229",0.232,0.243,-0.010999999999999982,0.378,0.381,-0.0030000000000000027,0.318,0.321,-0.0030000000000000027
"Dodgers","LAD","2026","1808","1228",0.264,0.268,-0.0040000000000000036,0.433,0.454,-0.02100000000000002,0.345,0.353,-0.008000000000000007
"Twins","MIN","2026","1792","1171",0.235,0.229,0.005999999999999978,0.384,0.381,0.0030000000000000027,0.318,0.313,0.0050000000000000044
"Reds","CIN","2026","1785","1157",0.226,0.247,-0.02099999999999999,0.392,0.432,-0.03999999999999998,0.315,0.336,-0.02100000000000002
"Phillies","PHI","2026","1784","1234",0.235,0.249,-0.014000000000000012,0.394,0.403,-0.009000000000000008,0.31,0.317,-0.007000000000000006
"Yankees","NYY","2026","1783","1133",0.235,0.245,-0.010000000000000009,0.428,0.442,-0.014000000000000012,0.337,0.343,-0.006000000000000005
"Braves","ATL","2026","1780","1256",0.265,0.261,0.0040000000000000036,0.444,0.453,-0.009000000000000008,0.341,0.339,0.0020000000000000018
"Angels","LAA","2026","1777","1112",0.227,0.227,0,0.374,0.385,-0.01100000000000001,0.31,0.312,-0.0020000000000000018
"Cardinals","STL","2026","1770","1202",0.241,0.246,-0.0050000000000000044,0.388,0.411,-0.022999999999999965,0.317,0.325,-0.008000000000000007
"Tigers","DET","2026","1768","1172",0.239,0.249,-0.010000000000000009,0.381,0.422,-0.04099999999999998,0.316,0.331,-0.015000000000000013
"Royals","KC","2026","1768","1201",0.24,0.243,-0.0030000000000000027,0.386,0.392,-0.006000000000000005,0.315,0.318,-0.0030000000000000027
"Rockies","COL","2026","1764","1164",0.248,0.242,0.006000000000000005,0.395,0.386,0.009000000000000008,0.318,0.308,0.010000000000000009
"Orioles","BAL","2026","1763","1134",0.232,0.239,-0.0069999999999999785,0.384,0.393,-0.009000000000000008,0.315,0.318,-0.0030000000000000027
"Athletics","ATH","2026","1762","1184",0.25,0.253,-0.0030000000000000027,0.402,0.415,-0.012999999999999956,0.325,0.326,-0.0010000000000000009
"Marlins","MIA","2026","1762","1203",0.247,0.239,0.008000000000000007,0.376,0.369,0.007000000000000006,0.315,0.306,0.009000000000000008
"White Sox","CWS","2026","1749","1121",0.236,0.246,-0.010000000000000009,0.412,0.433,-0.02100000000000002,0.328,0.336,-0.008000000000000007
"Giants","SF","2026","1734","1248",0.244,0.246,-0.0020000000000000018,0.376,0.372,0.0040000000000000036,0.296,0.293,0.0030000000000000027
"Red Sox","BOS","2026","1720","1164",0.235,0.237,-0.0020000000000000018,0.356,0.371,-0.015000000000000013,0.302,0.306,-0.0040000000000000036
"Blue Jays","TOR","2026","1717","1258",0.242,0.249,-0.007000000000000006,0.371,0.38,-0.009000000000000008,0.303,0.306,-0.0030000000000000027
"Rays","TB","2026","1717","1223",0.258,0.243,0.015000000000000013,0.383,0.36,0.02300000000000002,0.321,0.304,0.017000000000000015
"Mets","NYM","2026","1711","1201",0.227,0.246,-0.01899999999999999,0.349,0.409,-0.06,0.29,0.317,-0.027000000000000024
"Rangers","TEX","2026","1709","1122",0.228,0.237,-0.00899999999999998,0.361,0.38,-0.019000000000000017,0.304,0.312,-0.008000000000000007
"Brewers","MIL","2026","1707","1149",0.244,0.235,0.009000000000000008,0.36,0.375,-0.015000000000000013,0.314,0.313,0.0010000000000000009
"Padres","SD","2026","1690","1139",0.224,0.246,-0.021999999999999992,0.371,0.402,-0.031000000000000028,0.298,0.317,-0.019000000000000017
"D-backs","AZ","2026","1665","1167",0.239,0.247,-0.008000000000000007,0.393,0.385,0.008000000000000007,0.311,0.31,0.0010000000000000009
