"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Red Sox",111,16.540247689317827,12.565784367160663,11.498423920216371,1.9598761402963438,-0.8925156933520535,3.9744633221571437,2.0767553930331486,0.6033365984526138,1.294371330671383,5598
"Cubs",112,15.217101098255904,17.59247501545992,14.489043798737828,2.219671108464349,0.8837601082577289,-2.3753739172040085,-1.4490071205544348,-0.7757241918846616,-0.15064260476491148,5724
"Dodgers",119,12.264841092097706,13.891469240243135,11.135305041177194,1.6833009681754318,1.0728632308905115,-1.6266281481454332,-1.8299781534245558,0.1450290589451108,0.05832094633401318,5240
"Blue Jays",141,11.952200711154946,3.403454471666758,4.331576108031488,-0.23621731128072737,-0.6919043250840051,8.548746239488185,6.358506894439931,1.268073039516791,0.9221663055314641,5588
"Cardinals",138,10.232321766537464,8.357835640944991,5.308245708402949,-0.6559047216860618,3.7054946542281004,1.8744861255924687,1.6630973853309057,0.393310590642511,-0.18192185038094477,5825
"Braves",144,8.70758977450645,11.490267527980095,7.812311361171363,1.7036033070646512,1.9743528597440796,-2.782677753473646,-0.19244315006306245,-2.6645712223411104,0.07433661893052575,5528
"Royals",118,8.56527347733217,8.324155331637774,6.017964349151146,2.1936879481065334,0.11250303438008821,0.2411181456943955,0.42275453905184623,1.1127882397207955,-1.294424633078247,5782
"Padres",135,8.538769745345512,6.6029971565573415,3.7493514829286085,1.970865428210013,0.8827802454187207,1.9357725887881694,0.28285674098895575,0.945359964298419,0.7075558835007945,5611
"Giants",137,7.998827666939642,1.556927823640074,1.8882818121996148,-1.8059218490808386,1.4745678605212977,6.441899843299554,4.681717973342829,1.926386576732119,-0.1662047067753987,5485
"Yankees",147,6.749877409607682,1.8872075502408987,0.14066731046749598,2.5882927044211717,-0.8417524646477651,4.862669859366781,4.466216731261454,-0.761424148015313,1.157877276120641,5567
"D-backs",109,3.3889940570887376,0.25929994059507305,3.290990334010822,-2.0468401559779625,-0.984850237437783,3.1296941164936642,1.2322319844008245,0.972535497897278,0.9249266341955615,5451
"Guardians",114,2.0492314294119396,1.5131852893958355,1.0169654647105089,0.3715547690845282,0.12466505560079433,0.5360461400161081,2.773956402168478,-1.1778338371099233,-1.060076425042447,5829
"White Sox",145,1.2838392928225464,3.924890745574386,0.5975527397511632,0.8265878871267345,2.500750118696496,-2.6410514527518454,-0.4474539543163886,-0.6269272921256738,-1.5666702063097842,5752
"Astros",117,0.5493589093521573,0.6390021916381435,-0.6842263424773931,-0.4032504193957621,1.7264789535112937,-0.08964328228598584,-0.07061241828116976,1.192255550724485,-1.2112864147293005,6178
"Reds",113,-0.5595025150764632,0.4378093539528227,3.77535813513566,-3.776150915516791,0.4386021343339484,-0.9973118690292849,-2.261439163865535,-0.5818552391021375,1.845982533938385,5946
"Brewers",158,-0.6988653055983439,-1.7008822890546726,-0.24801690869477244,-2.4272488406902424,0.974383460330342,1.002016983456331,-0.0037230457317041082,2.1671818835598415,-1.1614418543718075,5222
"Marlins",146,-1.0186378797708364,3.08389988474284,3.5282228118514416,-0.5656487327099327,0.12132580560132776,-4.102537764513679,-1.5666202683003028,-0.7953379777739032,-1.7405795184394721,5642
"Phillies",143,-1.9573336468435953,-9.860422892578859,-9.014238761852662,0.9547786195278074,-1.8009627502539964,7.903089245735241,5.426873545609281,2.0858248525185914,0.3903908476073761,5921
"Mets",121,-2.1574880340432867,-3.6438800482584064,-2.9313175343333024,-0.036273522635996716,-0.6762889912891141,1.486392014215122,0.644459607441604,1.572757867711026,-0.7308254609375082,5593
"Rockies",115,-2.3393034919269553,-1.8459109148700532,1.3027663303603327,-3.2102701139384697,0.061592868708077134,-0.49339257705689643,0.5441981235271025,-0.593658149727171,-0.4439325508568274,5763
"Pirates",134,-2.426068689441982,-4.507793387735012,-2.0454867481470376,-0.9861107207480931,-1.476195918839874,2.0817246982930246,1.8076225715807865,1.087793933009976,-0.8136918062977356,5787
"Rangers",140,-2.7176876218798394,-0.12060874863395772,-1.0225191047539774,1.510990518058636,-0.6090801619386155,-2.597078873245877,-2.519692994880154,-0.13498035908761208,0.057594480721888136,5471
"Twins",142,-3.9537866540122306,-4.762942139693792,-4.00004314610518,0.49062794688632144,-1.253526940474932,0.809155485681557,2.501626412018239,-2.0845489976936875,0.3920780713570066,5736
"Nationals",120,-5.0096848351668894,-5.9123463780696754,-6.481665245604864,0.3940149654546927,0.17530390208048277,0.9026615429027848,3.778037715423731,-1.2178141702363838,-1.6575620022845614,6051
"Athletics",133,-5.054783868334653,-4.059017000498029,-2.133693111428304,-0.44406736668637464,-1.4812565223833554,-0.9957668678366199,-2.202325436342018,0.07344026228807493,1.1331183062173218,5774
"Rays",139,-7.5856032452570465,-6.914007083028029,-5.776057396148232,-0.5175749494621494,-0.6203747374176517,-0.671596162229021,1.444991306864423,-1.6971868325046624,-0.4194006365887798,5454
"Orioles",110,-8.08818607562942,-9.207563557454016,-6.829742915298355,-1.0277272987823607,-1.3500933433733102,1.1193774818246012,1.7136481608064813,0.6704598678084602,-1.2647305467903422,5936
"Angels",108,-12.143573505080122,-8.796104266214416,-8.04371735018042,-1.6528435764146676,0.9004566603806609,-3.3474692388657066,-4.035934059386055,1.2994956078950979,-0.6110307873747504,6066
"Tigers",116,-12.155537440910892,-16.662370837895303,-16.914698775304167,-1.8359688841148594,2.0882968215237128,4.5068333969844065,2.451802105052744,0.8077315754454508,1.2472997164862092,5580
"Mariners",136,-12.64876145481045,-14.727058137029848,-13.353735481993121,-0.317534388852605,-1.055788266184145,2.0782966822194058,-0.42964555421943207,0.9720538899115838,1.5358883465272521,5561
