"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Astros","HOU","2026","1471","919",0.264,0.243,0.02100000000000002,0.44,0.399,0.04099999999999998,0.365,0.34,0.024999999999999967
"Nationals","WSH","2026","1461","1021",0.258,0.261,-0.0030000000000000027,0.427,0.456,-0.029000000000000026,0.341,0.352,-0.010999999999999954
"Angels","LAA","2026","1444","929",0.243,0.238,0.0050000000000000044,0.383,0.387,-0.0040000000000000036,0.326,0.322,0.0040000000000000036
"Reds","CIN","2026","1428","959",0.253,0.263,-0.010000000000000009,0.41,0.438,-0.028000000000000025,0.342,0.354,-0.011999999999999955
"Orioles","BAL","2026","1415","968",0.273,0.259,0.014000000000000012,0.455,0.424,0.031000000000000028,0.353,0.334,0.01899999999999996
"Phillies","PHI","2026","1410","941",0.274,0.24,0.03400000000000003,0.407,0.373,0.033999999999999975,0.332,0.302,0.030000000000000027
"Pirates","PIT","2026","1389","896",0.223,0.234,-0.01100000000000001,0.353,0.368,-0.015000000000000013,0.299,0.307,-0.008000000000000007
"Athletics","ATH","2026","1387","935",0.254,0.24,0.014000000000000012,0.421,0.398,0.022999999999999965,0.341,0.328,0.013000000000000012
"Rockies","COL","2026","1383","969",0.265,0.264,0.0010000000000000009,0.445,0.452,-0.007000000000000006,0.342,0.341,0.0010000000000000009
"White Sox","CWS","2026","1378","923",0.241,0.25,-0.009000000000000008,0.399,0.403,-0.0040000000000000036,0.326,0.329,-0.0030000000000000027
"Cardinals","STL","2026","1376","978",0.262,0.273,-0.01100000000000001,0.404,0.447,-0.04299999999999998,0.336,0.351,-0.014999999999999958
"Mariners","SEA","2026","1376","957",0.257,0.255,0.0020000000000000018,0.402,0.418,-0.01599999999999996,0.319,0.321,-0.0020000000000000018
"Tigers","DET","2026","1375","926",0.243,0.241,0.0020000000000000018,0.383,0.376,0.007000000000000006,0.316,0.31,0.006000000000000005
"Guardians","CLE","2026","1371","900",0.235,0.238,-0.0030000000000000027,0.4,0.409,-0.008999999999999952,0.317,0.318,-0.0010000000000000009
"Twins","MIN","2026","1370","945",0.251,0.248,0.0030000000000000027,0.4,0.403,-0.0030000000000000027,0.327,0.326,0.0010000000000000009
"Braves","ATL","2026","1365","895",0.213,0.226,-0.013000000000000012,0.35,0.371,-0.02100000000000002,0.293,0.303,-0.010000000000000009
"Blue Jays","TOR","2026","1354","899",0.25,0.24,0.010000000000000009,0.385,0.383,0.0020000000000000018,0.313,0.306,0.007000000000000006
"Red Sox","BOS","2026","1352","925",0.246,0.261,-0.015000000000000013,0.405,0.452,-0.046999999999999986,0.324,0.345,-0.020999999999999963
"Marlins","MIA","2026","1352","902",0.223,0.234,-0.01100000000000001,0.351,0.386,-0.03500000000000003,0.297,0.312,-0.015000000000000013
"Royals","KC","2026","1349","889",0.237,0.25,-0.013000000000000012,0.41,0.434,-0.02400000000000002,0.328,0.337,-0.009000000000000008
"Giants","SF","2026","1341","908",0.238,0.245,-0.007000000000000006,0.384,0.39,-0.006000000000000005,0.315,0.316,-0.0010000000000000009
"Mets","NYM","2026","1332","868",0.232,0.241,-0.00899999999999998,0.36,0.366,-0.006000000000000005,0.3,0.305,-0.0050000000000000044
"Cubs","CHC","2026","1328","912",0.227,0.242,-0.014999999999999986,0.376,0.409,-0.032999999999999974,0.3,0.316,-0.016000000000000014
"Rays","TB","2026","1322","926",0.223,0.256,-0.033,0.371,0.435,-0.064,0.294,0.329,-0.03500000000000003
"Padres","SD","2026","1318","879",0.242,0.231,0.010999999999999982,0.384,0.375,0.009000000000000008,0.317,0.306,0.01100000000000001
"Yankees","NYY","2026","1314","883",0.222,0.232,-0.010000000000000009,0.337,0.363,-0.025999999999999968,0.285,0.296,-0.01100000000000001
"D-backs","AZ","2026","1299","918",0.255,0.263,-0.008000000000000007,0.432,0.462,-0.030000000000000027,0.335,0.347,-0.011999999999999955
"Dodgers","LAD","2026","1287","847",0.212,0.235,-0.022999999999999993,0.349,0.385,-0.03600000000000003,0.286,0.305,-0.019000000000000017
"Rangers","TEX","2026","1286","861",0.234,0.244,-0.009999999999999981,0.38,0.414,-0.033999999999999975,0.307,0.32,-0.013000000000000012
"Brewers","MIL","2026","1263","812",0.234,0.238,-0.003999999999999976,0.362,0.367,-0.0050000000000000044,0.305,0.305,0
