"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Nationals","WSH","2026","1259","869",0.263,0.264,-0.0010000000000000009,0.443,0.469,-0.025999999999999968,0.348,0.357,-0.009000000000000008
"Angels","LAA","2026","1244","794",0.239,0.235,0.0040000000000000036,0.382,0.384,-0.0020000000000000018,0.326,0.322,0.0040000000000000036
"White Sox","CWS","2026","1212","811",0.245,0.256,-0.01100000000000001,0.406,0.411,-0.004999999999999949,0.332,0.337,-0.0050000000000000044
"Pirates","PIT","2026","1201","771",0.22,0.231,-0.01100000000000001,0.345,0.358,-0.013000000000000012,0.297,0.304,-0.007000000000000006
"Astros","HOU","2026","1196","741",0.268,0.242,0.026000000000000023,0.453,0.394,0.059,0.371,0.338,0.032999999999999974
"Mariners","SEA","2026","1189","830",0.261,0.254,0.007000000000000006,0.403,0.411,-0.007999999999999952,0.322,0.319,0.0030000000000000027
"Rockies","COL","2026","1188","834",0.264,0.262,0.0020000000000000018,0.43,0.438,-0.008000000000000007,0.335,0.335,0
"Cardinals","STL","2026","1182","844",0.263,0.274,-0.01100000000000001,0.412,0.45,-0.038000000000000034,0.337,0.352,-0.014999999999999958
"Reds","CIN","2026","1181","794",0.246,0.257,-0.01100000000000001,0.397,0.431,-0.033999999999999975,0.332,0.347,-0.014999999999999958
"Guardians","CLE","2026","1181","764",0.227,0.236,-0.00899999999999998,0.383,0.4,-0.017000000000000015,0.307,0.315,-0.008000000000000007
"Athletics","ATH","2026","1175","785",0.244,0.236,0.008000000000000007,0.397,0.394,0.0030000000000000027,0.329,0.324,0.0050000000000000044
"Twins","MIN","2026","1175","798",0.252,0.248,0.0040000000000000036,0.396,0.397,-0.0010000000000000009,0.327,0.325,0.0020000000000000018
"Marlins","MIA","2026","1165","772",0.223,0.231,-0.008000000000000007,0.352,0.386,-0.03400000000000003,0.301,0.313,-0.01200000000000001
"Red Sox","BOS","2026","1159","795",0.246,0.261,-0.015000000000000013,0.411,0.458,-0.04700000000000004,0.326,0.347,-0.020999999999999963
"Mets","NYM","2026","1153","754",0.237,0.244,-0.007000000000000006,0.373,0.371,0.0020000000000000018,0.309,0.311,-0.0020000000000000018
"Rays","TB","2026","1147","794",0.223,0.257,-0.034,0.385,0.444,-0.059,0.302,0.335,-0.03300000000000003
"Tigers","DET","2026","1142","767",0.24,0.24,0,0.383,0.377,0.006000000000000005,0.317,0.313,0.0040000000000000036
"Rangers","TEX","2026","1142","760",0.229,0.243,-0.013999999999999985,0.373,0.412,-0.03899999999999998,0.303,0.32,-0.017000000000000015
"Padres","SD","2026","1141","759",0.244,0.231,0.012999999999999984,0.381,0.368,0.013000000000000012,0.318,0.304,0.014000000000000012
"Phillies","PHI","2026","1141","771",0.28,0.244,0.03600000000000003,0.428,0.386,0.04199999999999998,0.342,0.308,0.03400000000000003
"Blue Jays","TOR","2026","1141","742",0.244,0.24,0.0040000000000000036,0.383,0.38,0.0030000000000000027,0.311,0.305,0.006000000000000005
"Cubs","CHC","2026","1140","785",0.229,0.243,-0.013999999999999985,0.378,0.412,-0.033999999999999975,0.302,0.319,-0.017000000000000015
"Royals","KC","2026","1139","740",0.244,0.255,-0.01100000000000001,0.426,0.452,-0.026000000000000023,0.34,0.349,-0.008999999999999952
"Braves","ATL","2026","1134","761",0.209,0.229,-0.020000000000000018,0.341,0.372,-0.030999999999999972,0.284,0.301,-0.017000000000000015
"Yankees","NYY","2026","1129","763",0.222,0.232,-0.010000000000000009,0.344,0.364,-0.020000000000000018,0.286,0.294,-0.008000000000000007
"Orioles","BAL","2026","1126","761",0.259,0.247,0.01200000000000001,0.431,0.4,0.030999999999999972,0.337,0.319,0.018000000000000016
"Dodgers","LAD","2026","1116","730",0.21,0.23,-0.020000000000000018,0.344,0.371,-0.027000000000000024,0.285,0.3,-0.015000000000000013
"D-backs","AZ","2026","1113","790",0.255,0.262,-0.007000000000000006,0.431,0.459,-0.028000000000000025,0.334,0.344,-0.009999999999999953
"Brewers","MIL","2026","1090","702",0.236,0.24,-0.0040000000000000036,0.374,0.379,-0.0050000000000000044,0.312,0.313,-0.0010000000000000009
"Giants","SF","2026","1088","723",0.233,0.243,-0.009999999999999981,0.371,0.39,-0.019000000000000017,0.311,0.318,-0.007000000000000006
