"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Cubs",112,13.777220264090115,15.99259969303923,11.932219543395728,2.590352916505893,1.4700272331376028,-2.2153794289491207,-1.833644838457017,0.0669580873461754,-0.4486926778382801,4140
"Red Sox",111,10.900600028206663,6.344650601908449,7.279061812978311,0.14715573152311917,-1.081566942592997,4.555949426298215,2.791295420925103,0.8825546581068118,0.8820993472663031,4210
"Blue Jays",141,10.28809178751649,4.281001514389883,4.2004113950538775,0.05281758077675163,0.027772538559251478,6.0070902731266,4.813203005278375,0.7082738133781399,0.48561345447008986,4199
"Dodgers",119,8.862193064919124,9.674788112072841,6.673604476340174,2.2534147228985106,0.7477689128341717,-0.812595047153723,-0.3594272024920548,-0.05608009943173799,-0.39708774522992984,4010
"Royals",118,7.849912783719953,6.031891996321142,4.557183920819326,1.4405304927824123,0.03417758271939619,1.8180207873988223,1.8097537995869653,1.043909198520789,-1.0356422107089325,4253
"Cardinals",138,7.715217603633202,8.06700342596095,7.337865266291114,-1.3276049925234135,2.0567431521932433,-0.3517858223277523,-0.2729922190461263,0.36448914644769864,-0.4432827497293249,4307
"Braves",144,7.325398801372322,8.384786018163346,7.531809906225552,-0.5864054338853422,1.4393815458231372,-1.0593872167910348,1.461836280115327,-1.9173674575580821,-0.6038560393482794,4175
"Guardians",114,6.749405368298687,5.701851208643882,3.5560673187908236,0.794323394239543,1.3514604956135117,1.0475541596548064,2.8412436741381746,-0.7624026337530756,-1.0312868807302933,4397
"Padres",135,5.657973347937488,3.378070865408653,1.4992662609862757,1.0128836934414338,0.8659209109809433,2.2799024825288385,0.4507421777732964,0.8118391769830895,1.0173211277724554,4130
"D-backs",109,5.151745436932833,3.418975342580848,4.49959824272681,-0.5295901703155583,-0.5510327298304005,1.7327700943519864,1.0211104484050924,0.22621722206629574,0.48544242388059794,4076
"Yankees",147,3.8391113882303163,2.0824791237483256,-0.36242275023954584,2.1734097816634383,0.2714920923244329,1.7566322644819756,2.440466326646213,-1.039579839085646,0.35574577692140646,4027
"Giants",137,1.461216040313285,-2.081839235881422,-0.9732691882985135,-1.6685130020041745,0.5599429544212658,3.5430552761947096,3.7942107803434766,0.22518621869615754,-0.4763417228449241,4212
"Mets",121,1.109116204260427,0.5414778941354329,0.6959664401643989,0.2823156490001961,-0.43680419502915835,0.5676383101249932,0.03007999670158098,0.9553284120978146,-0.41777009867440257,4225
"Athletics",133,0.7036682633106065,2.1050374962151115,1.8213341356553732,0.43339122261523266,-0.14968786205549695,-1.401369232904506,-2.338552172483409,-0.1548410314354844,1.0920239710143873,4378
"Reds",113,0.3341248023736938,0.637137200437782,3.7113705741746106,-3.965541156872873,0.8913077831360408,-0.30301239806408736,-0.8501309587118178,-0.11003914165453145,0.657157702302261,4391
"Marlins",146,-0.3328138676819964,3.030947849835501,2.3207147110553175,-0.06120313193396894,0.7714362707141444,-3.363761717517496,-0.7897216028203209,-0.6868366454511772,-1.8872034692459974,4115
"Phillies",143,-1.2219799512404497,-5.080221673414812,-4.517840594856999,0.510543184413428,-1.0729242629712479,3.85824172217436,3.1122527091609107,0.7695247628449423,-0.02353574983149299,4414
"Pirates",134,-1.3280939789444999,-2.7526303736691835,-0.742036940089974,0.09121825902611613,-2.101811692605324,1.424536394724684,0.4575490314967303,1.4814891157341878,-0.5145017525062361,4367
"Astros",117,-1.7778950948366774,-1.183110614036246,-3.430417549742095,0.8026934408505098,1.4446134948553349,-0.5947844808004302,-1.5501387698208007,1.589605569274505,-0.6342512802541344,4772
"Brewers",158,-1.8421235325691485,-1.2689331852798724,0.5105545468719044,-1.9106811877354937,0.13119345558371492,-0.5731903472892786,-0.6049200026561394,1.6892849913476284,-1.6575553359807689,4063
"White Sox",145,-2.8810123392241263,0.4231712494828853,-0.20410075961910085,-0.6066856840554953,1.233957693157478,-3.3041835887070077,-0.8082872827318919,-1.0453131606499213,-1.450583145325195,4481
"Rangers",140,-2.9324730063500715,-1.7647945482642624,-2.759028611693709,1.206826635143697,-0.21259257171425572,-1.1676784580858073,-1.0670355805848055,0.15947847895497436,-0.2601213564559764,4154
"Orioles",110,-3.9507426690848293,-6.205458578689087,-4.9696840409835605,-0.3059833653193519,-0.929791172386171,2.254715909604252,2.218615697948523,0.6844090214897137,-0.6483088098339844,4402
"Nationals",120,-4.1555486333759255,-5.101200218151728,-6.329749000983788,0.8285282656547635,0.4000205171772814,0.9456515847758047,2.7460936526587933,-0.9387535537513658,-0.8616885141316226,4678
"Rockies",115,-4.736845750680917,-3.327273558720362,-0.630156251416229,-2.6800312915235702,-0.017086015780561403,-1.4095721919605562,-0.3994327470515442,-0.8025051424613083,-0.20763430244770342,4455
"Twins",142,-5.633251390154035,-5.410556040201275,-4.047731913912221,0.058146472532187035,-1.4209705988212478,-0.2226953499527622,1.6788300885601137,-1.6394855046812131,-0.26203993383166324,4247
"Mariners",136,-8.01630985264211,-10.20294501314724,-10.211765632493837,0.8215854530266302,-0.8127648336800455,2.186635160505143,-0.8505092191988294,2.2069764970679695,0.8301678826360026,4205
