"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Pirates","PIT","2026","1668","1084",0.25,0.248,0.0020000000000000018,0.39,0.405,-0.015000000000000013,0.327,0.329,-0.0020000000000000018
"Guardians","CLE","2026","1656","1126",0.228,0.241,-0.012999999999999984,0.365,0.373,-0.008000000000000007,0.311,0.316,-0.0050000000000000044
"Cubs","CHC","2026","1654","1102",0.248,0.248,0,0.412,0.415,-0.0030000000000000027,0.338,0.335,0.0030000000000000027
"Astros","HOU","2026","1646","1131",0.255,0.258,-0.0030000000000000027,0.421,0.429,-0.008000000000000007,0.333,0.333,0
"Angels","LAA","2026","1640","1030",0.233,0.23,0.0030000000000000027,0.388,0.393,-0.0050000000000000044,0.319,0.317,0.0020000000000000018
"Nationals","WSH","2026","1631","1097",0.244,0.253,-0.009000000000000008,0.411,0.419,-0.008000000000000007,0.328,0.331,-0.0030000000000000027
"Yankees","NYY","2026","1625","1040",0.238,0.248,-0.010000000000000009,0.44,0.453,-0.013000000000000012,0.341,0.347,-0.00599999999999995
"Mariners","SEA","2026","1624","1042",0.231,0.242,-0.010999999999999982,0.38,0.412,-0.03199999999999997,0.316,0.33,-0.014000000000000012
"Twins","MIN","2026","1611","1052",0.235,0.23,0.004999999999999977,0.381,0.383,-0.0020000000000000018,0.318,0.315,0.0030000000000000027
"Orioles","BAL","2026","1611","1033",0.229,0.237,-0.00799999999999998,0.377,0.384,-0.007000000000000006,0.312,0.315,-0.0030000000000000027
"Dodgers","LAD","2026","1610","1095",0.263,0.266,-0.0030000000000000027,0.43,0.451,-0.02100000000000002,0.343,0.35,-0.006999999999999951
"Braves","ATL","2026","1609","1136",0.272,0.263,0.009000000000000008,0.452,0.459,-0.007000000000000006,0.347,0.343,0.003999999999999948
"Phillies","PHI","2026","1585","1110",0.235,0.248,-0.013000000000000012,0.394,0.402,-0.008000000000000007,0.31,0.316,-0.006000000000000005
"Rockies","COL","2026","1585","1028",0.248,0.238,0.010000000000000009,0.395,0.382,0.013000000000000012,0.319,0.306,0.013000000000000012
"Reds","CIN","2026","1584","1021",0.22,0.243,-0.022999999999999993,0.379,0.427,-0.04799999999999999,0.308,0.332,-0.02400000000000002
"Tigers","DET","2026","1583","1055",0.243,0.254,-0.01100000000000001,0.392,0.435,-0.04299999999999998,0.322,0.338,-0.016000000000000014
"Athletics","ATH","2026","1581","1057",0.248,0.25,-0.0020000000000000018,0.399,0.407,-0.007999999999999952,0.323,0.323,0
"Cardinals","STL","2026","1577","1055",0.236,0.242,-0.006000000000000005,0.387,0.412,-0.024999999999999967,0.316,0.324,-0.008000000000000007
"Blue Jays","TOR","2026","1574","1150",0.247,0.251,-0.0040000000000000036,0.376,0.385,-0.009000000000000008,0.306,0.308,-0.0020000000000000018
"Royals","KC","2026","1573","1064",0.242,0.243,-0.0010000000000000009,0.394,0.393,0.0010000000000000009,0.318,0.317,0.0010000000000000009
"Marlins","MIA","2026","1566","1058",0.244,0.236,0.008000000000000007,0.372,0.363,0.009000000000000008,0.313,0.305,0.008000000000000007
"Rangers","TEX","2026","1564","1028",0.234,0.24,-0.005999999999999978,0.369,0.385,-0.016000000000000014,0.309,0.314,-0.0050000000000000044
"White Sox","CWS","2026","1563","990",0.231,0.241,-0.009999999999999981,0.394,0.417,-0.022999999999999965,0.32,0.33,-0.010000000000000009
"Rays","TB","2026","1561","1118",0.258,0.246,0.01200000000000001,0.379,0.364,0.015000000000000013,0.319,0.306,0.013000000000000012
"Red Sox","BOS","2026","1542","1036",0.235,0.241,-0.006000000000000005,0.351,0.376,-0.025000000000000022,0.302,0.311,-0.009000000000000008
"Giants","SF","2026","1540","1110",0.244,0.247,-0.0030000000000000027,0.369,0.374,-0.0050000000000000044,0.293,0.293,0
"Mets","NYM","2026","1519","1068",0.225,0.245,-0.01999999999999999,0.343,0.402,-0.059,0.286,0.312,-0.026000000000000023
"Brewers","MIL","2026","1515","1016",0.243,0.235,0.008000000000000007,0.358,0.373,-0.015000000000000013,0.314,0.313,0.0010000000000000009
"Padres","SD","2026","1507","1015",0.223,0.244,-0.02099999999999999,0.37,0.402,-0.03200000000000003,0.298,0.318,-0.020000000000000018
"D-backs","AZ","2026","1494","1045",0.233,0.242,-0.00899999999999998,0.387,0.382,0.0050000000000000044,0.304,0.305,-0.0010000000000000009
