"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Red Sox",111,15.821183094011644,12.289604526124695,11.822802167063351,1.3464862399705912,-0.8796838809092522,3.531578567886924,1.6655220321446458,0.553164152948391,1.3128923827938856,5726
"Cubs",112,15.754833904404917,17.840631904355128,14.495426769125224,2.467306667677939,0.8778984675519569,-2.0857979999502074,-0.9787446497955234,-0.7748990080937816,-0.3321543420609037,5840
"Dodgers",119,13.087162419400974,14.491953087994045,11.700555477603835,1.6541546977916397,1.137242912598571,-1.4047906685930727,-1.718724497901095,0.1450290589451108,0.16890477036291143,5406
"Blue Jays",141,11.822805135130963,3.119089016651148,4.213628133153668,-0.22681473195227886,-0.8677243845502435,8.703716118479809,6.493069694232791,1.271243717560455,0.9394027066865708,5709
"Cardinals",138,11.182337761970713,8.865910370081842,6.028547922292611,-0.6761144391196825,3.5134768869089035,2.316427391888865,1.683941253706814,0.7889682897821662,-0.15648215160011444,5957
"Braves",144,9.634451948796155,12.233299689285701,8.662408843816465,1.6821912954240916,1.8886995500451378,-2.598847740489552,-0.04420011489277184,-2.6648507486369324,0.11020312304015135,5640
"Royals",118,9.491561838037798,8.685527206470338,6.071122982487666,2.18528915124702,0.4291150727356383,0.8060346315674658,0.3094488559056203,1.9247225219721393,-1.4281367463102927,5933
"Padres",135,8.672262462439036,6.455387028701018,3.7431668386956103,1.828126383513551,0.8840938064918562,2.2168754337380148,-0.011425692469368032,1.4869441496873816,0.7413569765200005,5760
"Giants",137,8.39262063296792,1.788275744148464,2.0846723047980276,-1.77287519408813,1.4764786334385593,6.604344888819459,4.788813003588762,1.9339191030117164,-0.11838721778101972,5640
"Yankees",147,7.366302669390134,1.8534175416062713,0.10579669238547132,2.5893765299454947,-0.8417556807246979,5.512885127783864,4.634742023817008,-0.2917049315160156,1.169848035482867,5693
"D-backs",109,3.1884139254345034,0.11485363080274297,3.150367733776653,-2.05560361494534,-0.9799104880285692,3.073560294631762,1.2805086526659943,0.8353394701680928,0.9577121717976753,5586
"Guardians",114,1.394349974658435,1.005971099223853,-0.01255086693359848,0.5791188525062425,0.4394031136512114,0.3883788754345847,2.404315314427732,-1.1778338371099235,-0.8381026018832246,5981
"White Sox",145,1.1353678588477902,3.7866305010631334,0.5650341745095864,0.8243817648028279,2.3972145617507166,-2.6512626422153382,-0.3007136790685808,-0.6269272921256737,-1.7236216710210845,5911
"Reds",113,-0.6400400531272114,0.3436025924703935,3.9178305997200913,-4.005953517907769,0.43172551065806786,-0.9836426455976008,-2.286600119418283,-0.5789278332096282,1.881885307030311,6087
"Astros",117,-0.6658796320888528,-0.5472343673527208,-1.7475909832197316,-0.48457562267217136,1.68493223853917,-0.11864526473613236,0.07643519559580939,1.203243689642572,-1.3983241499745152,6317
"Brewers",158,-0.6998163275726252,-1.869027759869878,-0.5144643959672159,-2.4386602139464757,1.0840968500438117,1.1692114322972524,0.1308379713803479,2.171717099422175,-1.133343638505271,5360
"Pirates",134,-1.2555309041656395,-3.0592327566763546,-0.7015241577557897,-0.8881245520130943,-1.469584046907474,1.8037018525107147,1.5150252908367756,1.0550810638452837,-0.7664045021713446,5903
"Marlins",146,-1.688668332284203,2.676791058532472,3.2581488635293137,-0.7021493049505705,0.12079149995372258,-4.365459390816672,-1.933764199683969,-0.7986184513972238,-1.6330767397354795,5785
"Rockies",115,-1.784775158235482,-0.7852211533177818,1.5289011329862556,-3.0608754511730196,0.7467531648689727,-0.999554004917698,0.11830379932802976,-0.5882712588265424,-0.529586545419183,5949
"Mets",121,-2.4082550657242905,-3.8798170119178876,-2.9237073875216884,-0.32566841597644125,-0.6304412084197601,1.4715619461935905,0.5800740148009244,1.5727578677110263,-0.6812699363183595,5747
"Phillies",143,-2.772852923645427,-10.725599653512855,-9.68154035412892,0.9067456755707896,-1.9508049749547198,7.952746729867432,5.565381814853676,2.0900198260215554,0.2973450889921999,6132
"Athletics",133,-3.504388983119388,-2.7361274588492535,-0.6991563802159307,-0.22402654191328883,-1.8129445367200367,-0.7682615242701368,-1.8648319926412797,0.11134353971682365,0.9852269286543209,5935
"Nationals",120,-3.6877597951843977,-4.7665995122613385,-6.692790207989223,1.7588761245338689,0.16731457119400897,1.0788397170769382,3.944593653221469,-1.216538883019856,-1.6492150531246745,6204
"Twins",142,-4.0115432656025085,-4.756902419974943,-3.5185445387793055,0.006381110754482028,-1.2447389919501222,0.745359154372432,2.3733638917397633,-2.084548997693688,0.45654426032635587,5894
"Rangers",140,-4.689760317373598,-1.9579297642891382,-2.6326840893471033,1.0104866114173772,-0.33573228635941443,-2.731830553084469,-2.8148208769754754,-0.003655999751462191,0.08664632364246877,5662
"Orioles",110,-7.692369951443344,-8.823427047423106,-6.395545292125009,-1.0778058414705367,-1.3500759138275633,1.1310570959797537,1.6323941502418389,0.6768187060142886,-1.1781557602763748,6066
"Rays",139,-9.796230187911576,-8.681831990329439,-7.775291842429302,-0.2776764688011757,-0.628863679098986,-1.1143981975821287,1.4173064979222993,-1.8945267792512728,-0.6371779162531557,5597
"Angels",108,-11.619186094583124,-8.458927328748105,-8.004525970984112,-1.6148477124301581,1.1604463546661603,-3.160258765834997,-3.8834304574439815,1.2994956078950979,-0.5763239162861107,6242
"Tigers",116,-11.66822591599857,-16.48104847927531,-16.621566983279678,-1.815549518324154,1.9560680223285014,4.8128225632767325,2.595190498719366,0.8150143876119358,1.4026176769454288,5709
"Mariners",136,-12.347324715944945,-14.607844395747225,-13.243351329271158,-0.30870249903111696,-1.0557905674449641,2.26051967980228,-0.33335402207000153,0.972132116522642,1.6217415853496415,5707
