"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","tot_plays"
"Red Sox",111,15.545595785820305,11.21039813200981,10.747430198016653,0.8312687767483434,-0.3683008427551918,4.335197653810477,2.4665153138480083,0.7206952856892478,1.1479870542732207,5155
"Cubs",112,13.530213288386246,15.933653199775806,13.295780466267708,1.973770720126673,0.6641020133814083,-2.4034399113895644,-1.3954307524871457,-0.701690927375736,-0.3063182315266822,5200
"Blue Jays",141,13.064657068433338,4.9215987591535555,5.704306797411227,-0.010076348280023274,-0.7726316899776553,8.143058309279803,6.392722094562251,0.9851517892440741,0.7651844254734731,5314
"Braves",144,10.92102687748007,12.239355013095011,8.825185298165556,1.4874962876715945,1.9266734272578634,-1.31832813561495,0.9126095559438807,-2.1650480383982873,-0.06588965316054304,5239
"Dodgers",119,10.350516619924438,12.527758457987678,9.887161894525336,1.811026853827519,0.8295697096348047,-2.177241838063235,-2.184823952561771,0.1427519078183206,-0.13516979331978482,5026
"Cardinals",138,9.156845318086202,8.340345030625304,5.370027606502224,-0.5948618080106512,3.5651792321337243,0.8165002874608904,0.5191032215589803,0.38116593941125454,-0.08376887350934503,5541
"Giants",137,8.00282177516024,0.9230238230280746,0.8442496089623157,-1.645464256389623,1.724238470455379,7.079797952132177,4.84534221493754,2.246551793951874,-0.012096056757236368,5184
"Padres",135,7.310216901380381,5.393688685087034,2.396130707760512,2.1304735192341524,0.8670844580923731,1.9165282162933541,0.23668308563517237,1.0224943461141731,0.6573507845440086,5231
"Royals",118,6.618848533939671,5.133798579547611,3.376173649055048,1.6473323565913418,0.1102925739012162,1.4850499543920594,1.1543609737351797,1.4173186653395518,-1.0866296846826713,5270
"Guardians",114,5.712723920509706,4.740734989338003,3.7351742596877124,0.6485417044820708,0.3570190251682117,0.971988931171703,3.1748936789141706,-1.1672416844736122,-1.0356630632688562,5410
"Yankees",147,4.986222569107673,0.9410184028826539,-0.7734504616817234,2.207416540846738,-0.4929476762823616,4.045204166225024,3.6099201528350906,-0.6971906304321829,1.1324746438221172,5069
"Astros",117,1.638457370118724,1.1740217470306509,-0.31772711486006033,-0.3479141648303795,1.8396630267210945,0.4644356230880706,-0.33095651265242665,1.4705182277212423,-0.6751260919807467,5850
"D-backs",109,1.3196699930227547,-1.5330205936581518,1.1533668074132017,-1.7934780882076202,-0.8929093128637328,2.852690586680911,0.9504497342451675,1.1530976060709275,0.7491432463648178,5045
"Mets",121,-0.2554377391560381,-1.9641262415035223,-0.725986771496936,-0.3780361182074009,-0.8601033517991861,1.7086885023474823,0.4602042576823865,1.7560944928487598,-0.5076102481836646,5257
"White Sox",145,-0.5539057382772854,2.465542355309042,-0.43682933004049745,1.0856951504275332,1.816676534922004,-3.0194480935863295,-0.6621413804760389,-1.001858671954012,-1.3554480411562801,5489
"Brewers",158,-0.9823194961964199,-1.2242245987716056,-0.24821368417658496,-1.9991615805904333,1.0231506659954088,0.24190510257518677,-0.5707667701754462,2.171403722911499,-1.3587318501608663,5070
"Athletics",133,-1.1460464537094655,-0.5690401119347465,1.5413399676658888,-0.6280260215255211,-1.4823540580751149,-0.5770063417747199,-1.685569824662045,0.07264886691430134,1.0359146159730237,5373
"Reds",113,-1.2724416694115144,0.03731320750186969,4.248874186449527,-4.705413134312168,0.49385215536451,-1.309754876913387,-2.4260322955337164,-0.38944008545062786,1.5057175040709587,5453
"Marlins",146,-1.3304713569337816,2.8253859519958078,2.114583426517595,0.4386849845126528,0.2721175409655604,-4.155857308929593,-1.5713519712939368,-0.8034786038235164,-1.7810267338121375,5150
"Phillies",143,-2.411646579394536,-8.210191833579664,-7.916681866604211,1.113796504268206,-1.407306471243669,5.7985452541851314,4.42440882180312,1.274984855526391,0.09915157685562195,5454
"Rockies",115,-3.168741837400383,-2.2013386148840564,0.4199088359110967,-2.6396124167374455,0.01836496594229342,-0.9674032225163252,0.6462277294685346,-1.1916601306645718,-0.42197082132028757,5489
"Rangers",140,-3.21635757001941,-0.9383514355641572,-1.7571776558797931,1.2536446097591623,-0.434818389443527,-2.2780061344552562,-2.017341490792082,-0.14139314429512295,-0.11927149936804994,5043
"Twins",142,-3.2754593723143306,-4.487881837929044,-3.312395804238761,0.26324472700298074,-1.4387307606932627,1.2124224656147091,2.681848678210769,-1.648277827554225,0.17885161495816349,5288
"Pirates",134,-3.8743592391154316,-5.653581671553571,-3.556580308532251,-0.4939692378868205,-1.6030321251345023,1.7792224324381405,1.5959733739353839,1.0877939330099755,-0.9045448745072182,5377
"Nationals",120,-4.910448070710548,-5.8748269626946925,-6.9769715466947035,0.9114674560784296,0.190677127921574,0.9643788919841426,3.5190936557935797,-0.9943164565752117,-1.560398307234225,5590
