"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Nationals","WSH","2026","2970","2078",0.255,0.261,-0.006000000000000005,0.426,0.451,-0.025000000000000022,0.333,0.345,-0.011999999999999955
"Angels","LAA","2026","2958","1915",0.238,0.237,0.0010000000000000009,0.385,0.383,0.0020000000000000018,0.322,0.322,0
"Rockies","COL","2026","2956","2122",0.287,0.275,0.011999999999999955,0.486,0.462,0.023999999999999966,0.364,0.351,0.013000000000000012
"Athletics","ATH","2026","2954","2012",0.262,0.245,0.017000000000000015,0.444,0.397,0.046999999999999986,0.343,0.32,0.02300000000000002
"Twins","MIN","2026","2931","1996",0.253,0.241,0.01200000000000001,0.412,0.401,0.010999999999999954,0.329,0.321,0.008000000000000007
"Astros","HOU","2026","2930","1892",0.243,0.237,0.006000000000000005,0.408,0.389,0.01899999999999996,0.335,0.327,0.008000000000000007
"Orioles","BAL","2026","2917","2041",0.259,0.253,0.006000000000000005,0.425,0.413,0.01200000000000001,0.331,0.325,0.006000000000000005
"Pirates","PIT","2026","2907","1893",0.236,0.239,-0.0030000000000000027,0.382,0.377,0.0050000000000000044,0.312,0.311,0.0010000000000000009
"Reds","CIN","2026","2897","1949",0.251,0.258,-0.007000000000000006,0.425,0.437,-0.01200000000000001,0.34,0.349,-0.008999999999999952
"Royals","KC","2026","2884","1977",0.252,0.256,-0.0040000000000000036,0.429,0.425,0.0040000000000000036,0.334,0.334,0
"Mets","NYM","2026","2858","1872",0.23,0.235,-0.004999999999999977,0.372,0.369,0.0030000000000000027,0.304,0.306,-0.0020000000000000018
"Phillies","PHI","2026","2849","1910",0.257,0.237,0.020000000000000018,0.407,0.379,0.02799999999999997,0.319,0.3,0.019000000000000017
"Giants","SF","2026","2840","1935",0.253,0.249,0.0040000000000000036,0.406,0.398,0.008000000000000007,0.327,0.323,0.0040000000000000036
"Marlins","MIA","2026","2803","1847",0.228,0.234,-0.006000000000000005,0.368,0.382,-0.014000000000000012,0.304,0.311,-0.007000000000000006
"Blue Jays","TOR","2026","2800","1864",0.239,0.236,0.0030000000000000027,0.382,0.376,0.006000000000000005,0.307,0.304,0.0030000000000000027
"Mariners","SEA","2026","2799","1905",0.24,0.246,-0.006000000000000005,0.38,0.401,-0.02100000000000002,0.301,0.311,-0.010000000000000009
"Cardinals","STL","2026","2797","1954",0.255,0.264,-0.009000000000000008,0.402,0.44,-0.03799999999999998,0.323,0.34,-0.017000000000000015
"White Sox","CWS","2026","2794","1866",0.241,0.249,-0.008000000000000007,0.404,0.403,0.0010000000000000009,0.324,0.327,-0.0030000000000000027
"Guardians","CLE","2026","2788","1828",0.236,0.239,-0.0030000000000000027,0.393,0.402,-0.009000000000000008,0.31,0.315,-0.0050000000000000044
"Cubs","CHC","2026","2783","1937",0.24,0.252,-0.01200000000000001,0.412,0.431,-0.019000000000000017,0.318,0.329,-0.01100000000000001
"D-backs","AZ","2026","2762","1989",0.246,0.26,-0.014000000000000012,0.418,0.448,-0.030000000000000027,0.32,0.336,-0.016000000000000014
"Rangers","TEX","2026","2743","1877",0.236,0.25,-0.014000000000000012,0.391,0.411,-0.019999999999999962,0.308,0.321,-0.013000000000000012
"Tigers","DET","2026","2741","1884",0.242,0.241,0.0010000000000000009,0.392,0.383,0.009000000000000008,0.313,0.31,0.0030000000000000027
"Padres","SD","2026","2720","1830",0.24,0.24,0,0.381,0.389,-0.008000000000000007,0.312,0.315,-0.0030000000000000027
"Red Sox","BOS","2026","2700","1848",0.247,0.247,0,0.398,0.406,-0.008000000000000007,0.315,0.318,-0.0030000000000000027
"Braves","ATL","2026","2693","1796",0.222,0.233,-0.01100000000000001,0.368,0.372,-0.0040000000000000036,0.297,0.303,-0.006000000000000005
"Yankees","NYY","2026","2690","1803",0.224,0.228,-0.0040000000000000036,0.352,0.358,-0.006000000000000005,0.29,0.294,-0.0040000000000000036
"Dodgers","LAD","2026","2680","1781",0.211,0.232,-0.02100000000000002,0.347,0.373,-0.026000000000000023,0.279,0.296,-0.01699999999999996
"Brewers","MIL","2026","2680","1700",0.223,0.225,-0.0020000000000000018,0.36,0.35,0.010000000000000009,0.295,0.291,0.0040000000000000036
"Rays","TB","2026","2674","1870",0.239,0.256,-0.017000000000000015,0.397,0.426,-0.02899999999999997,0.308,0.326,-0.018000000000000016
