"team","team_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Pirates","PIT","2026","1817","1187",0.25,0.248,0.0020000000000000018,0.392,0.406,-0.014000000000000012,0.327,0.327,0
"Cubs","CHC","2026","1810","1203",0.247,0.247,0,0.406,0.412,-0.00599999999999995,0.335,0.333,0.0020000000000000018
"Astros","HOU","2026","1789","1232",0.252,0.257,-0.0050000000000000044,0.419,0.428,-0.009000000000000008,0.331,0.333,-0.0020000000000000018
"Mariners","SEA","2026","1785","1149",0.232,0.243,-0.010999999999999982,0.382,0.41,-0.02799999999999997,0.317,0.329,-0.01200000000000001
"Nationals","WSH","2026","1785","1204",0.244,0.253,-0.009000000000000008,0.415,0.421,-0.006000000000000005,0.328,0.331,-0.0030000000000000027
"Guardians","CLE","2026","1775","1203",0.23,0.241,-0.010999999999999982,0.367,0.373,-0.006000000000000005,0.313,0.318,-0.0050000000000000044
"Dodgers","LAD","2026","1766","1203",0.263,0.267,-0.0040000000000000036,0.435,0.454,-0.019000000000000017,0.345,0.353,-0.008000000000000007
"Twins","MIN","2026","1757","1150",0.236,0.23,0.005999999999999978,0.383,0.382,0.0010000000000000009,0.318,0.314,0.0040000000000000036
"Reds","CIN","2026","1747","1133",0.225,0.246,-0.02099999999999999,0.39,0.432,-0.04199999999999998,0.315,0.336,-0.02100000000000002
"Angels","LAA","2026","1746","1092",0.228,0.227,0.0010000000000000009,0.378,0.387,-0.009000000000000008,0.313,0.314,-0.0010000000000000009
"Phillies","PHI","2026","1746","1212",0.235,0.249,-0.014000000000000012,0.392,0.403,-0.01100000000000001,0.31,0.317,-0.007000000000000006
"Braves","ATL","2026","1742","1229",0.265,0.261,0.0040000000000000036,0.443,0.452,-0.009000000000000008,0.34,0.338,0.0020000000000000018
"Yankees","NYY","2026","1738","1106",0.236,0.245,-0.009000000000000008,0.431,0.442,-0.01100000000000001,0.337,0.342,-0.0050000000000000044
"Cardinals","STL","2026","1736","1175",0.243,0.245,-0.0020000000000000018,0.392,0.412,-0.019999999999999962,0.319,0.325,-0.006000000000000005
"Tigers","DET","2026","1733","1146",0.241,0.25,-0.009000000000000008,0.384,0.424,-0.03999999999999998,0.319,0.333,-0.014000000000000012
"Royals","KC","2026","1731","1176",0.239,0.244,-0.0050000000000000044,0.386,0.395,-0.009000000000000008,0.315,0.32,-0.0050000000000000044
"Athletics","ATH","2026","1727","1160",0.252,0.252,0,0.406,0.415,-0.008999999999999952,0.327,0.326,0.0010000000000000009
"Orioles","BAL","2026","1724","1106",0.231,0.237,-0.005999999999999978,0.378,0.387,-0.009000000000000008,0.313,0.316,-0.0030000000000000027
"Rockies","COL","2026","1723","1136",0.248,0.241,0.007000000000000006,0.396,0.386,0.010000000000000009,0.318,0.307,0.01100000000000001
"Marlins","MIA","2026","1723","1173",0.246,0.236,0.010000000000000009,0.376,0.366,0.010000000000000009,0.314,0.304,0.010000000000000009
"White Sox","CWS","2026","1706","1091",0.234,0.246,-0.011999999999999983,0.409,0.433,-0.02400000000000002,0.327,0.337,-0.010000000000000009
"Giants","SF","2026","1690","1212",0.243,0.246,-0.0030000000000000027,0.372,0.372,0,0.294,0.292,0.0020000000000000018
"Red Sox","BOS","2026","1683","1135",0.234,0.238,-0.003999999999999976,0.356,0.373,-0.017000000000000015,0.302,0.308,-0.006000000000000005
"Blue Jays","TOR","2026","1681","1228",0.243,0.249,-0.006000000000000005,0.371,0.38,-0.009000000000000008,0.304,0.306,-0.0020000000000000018
"Rays","TB","2026","1681","1198",0.258,0.244,0.014000000000000012,0.38,0.359,0.02100000000000002,0.319,0.303,0.016000000000000014
"Rangers","TEX","2026","1672","1096",0.228,0.237,-0.00899999999999998,0.359,0.381,-0.02200000000000002,0.304,0.313,-0.009000000000000008
"Brewers","MIL","2026","1665","1117",0.243,0.234,0.00899999999999998,0.356,0.369,-0.013000000000000012,0.312,0.311,0.0010000000000000009
"Mets","NYM","2026","1665","1164",0.226,0.245,-0.01899999999999999,0.347,0.409,-0.062,0.288,0.316,-0.028000000000000025
"Padres","SD","2026","1650","1113",0.223,0.244,-0.02099999999999999,0.367,0.397,-0.030000000000000027,0.296,0.315,-0.019000000000000017
"D-backs","AZ","2026","1622","1139",0.237,0.246,-0.009000000000000008,0.388,0.383,0.0050000000000000044,0.309,0.309,0
