player_id,entity_name,team_name,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX
805808,"McGonigle, Kevin",DET,2026,2026,3.2696151481610243,2.4045777663691865,0.8650373817918376,31,2.9217806574216003,0,-0.5172028910524132,26,0.8742365628252359,-0.00919918103339823,3.1490339545010357,-0.18942715623112685,5
683083,"Nuñez, Nasim",WSH,2026,2026,3.1666565375627274,0.3690063932342692,2.797650144328458,19,0.7263318480195435,0,-0.3573254547852744,5,2.4024615428919307,0.3951886014365275,10.902778525455451,1.872119652625825,14
804606,"Griffin, Konnor",PIT,2026,2026,2.2667833492179703,0.9486439892807024,1.3181393599372682,17,1.1159901037887965,0,-0.16734611450809397,10,1.1474067519235045,0.1707326080137637,5.1904010175664785,0.7974280491928776,7
682998,"Carroll, Corbin",AZ,2026,2026,2.2244174453313974,1.5014983248579834,0.722919120473414,19,1.6588590522265998,0,-0.15736072736861667,15,0.5316300812370008,0.19128903923641308,1.922864559608074,0.8720899811455467,4
807712,"Keaschall, Luke",MIN,2026,2026,2.2098051190885197,0.9362833962137528,1.2735217228747668,21,1.0952972944332997,0,-0.15901389821954698,14,1.348264788313268,-0.07474306543850133,5.680919230808712,-0.4649287382732083,7
668227,"Arozarena, Randy",SEA,2026,2026,2.1432759314264005,0.6639356977952197,1.4793402336311807,24,1.3186226628702022,0,-0.6546869650749825,16,1.3260801639887625,0.15326006964241845,4.947454730217266,0.6162302242742939,8
802415,"Simpson, Chandler",TB,2026,2026,1.906854485477501,0.8844364674769553,1.0224180180005458,27,1.7373356415767094,-0.7876411119782291,-0.06525806212152543,15,1.079209122402338,-0.05679110440179238,5.5937660748321525,0.8879642929776561,12
665833,"Cruz, Oneil",PIT,2026,2026,1.7583041973806592,0.14941820871427824,1.6088859886663809,25,1.1093521985088437,-0.7529434172240035,-0.20699057257056183,10,1.4433894565286094,0.1654965321377712,8.49780773789655,0.7261152557372695,15
672761,"Pérez, Wenceel",DET,2026,2026,1.6788770385798415,0.5080630933333212,1.1708139452465205,9,0.5548923071134662,0,-0.04682921378014499,6,0.5459920554643463,0.624821889782174,2.437610532033512,1.3329114774109747,3
677951,"Witt Jr., Bobby",KC,2026,2026,1.6513103963004907,0.5017139938001849,1.1495964025003058,32,1.5103117346264383,-0.7979906897876357,-0.21060705103861796,19,0.5930633473972851,0.5565330551030212,4.351928523481929,2.631443058323742,13
680776,"Duran, Jarren",BOS,2026,2026,1.641093639600096,0.970714021337494,0.6703796182626018,18,1.0266219766795597,0,-0.05590795534206547,10,0.6885805104131418,-0.01820089215054002,3.693835638684187,-0.19297409569371737,8
608070,"Ramírez, José",CLE,2026,2026,1.552885066111434,0.9390775154729114,0.6138075506385225,27,1.1839186166981956,0,-0.24484110122528452,17,0.02987332137034639,0.583934229268176,1.4807267405985585,2.808426210618692,10
663538,"Hoerner, Nico",CHC,2026,2026,1.483530656455471,-0.2002809794830968,1.6838116359385682,28,1.156598805558427,-0.789118187586431,-0.5677615974550934,20,1.2526658874920615,0.4311457484465067,4.799057132333756,1.0742293196057748,8
691720,"Karros, Kyle",COL,2026,2026,1.4752460548745945,1.0487069801692597,0.4265390747053346,15,1.1993271742402754,0,-0.1506201940710158,12,0.1382237168794949,0.2883153578258398,-0.23124239714657632,1.3148758944695196,3
621020,"Swanson, Dansby",CHC,2026,2026,1.428542487353141,1.0902133452940748,0.3383291420590661,16,1.3815093857371492,0,-0.29129604044307444,14,0.1663892838340215,0.171939858225045,-1.7680432791941e-4,0.8054243691608088,2
802139,"Wetherholt, JJ",STL,2026,2026,1.4171703564264917,0.6704390273891846,0.7467313290373068,18,1.0327299354898345,0,-0.36229090810064984,14,0.6153569116253041,0.1313744174120028,1.7207362978121106,0.568024150871349,4
701538,"Merrill, Jackson",SD,2026,2026,1.3694994503686595,0.4503924673696256,0.919106982999034,14,0.551698336909167,0,-0.10130586953954147,9,0.7561828659602309,0.16292411703880336,3.0145802341530588,0.7290158533301676,5
683002,"Henderson, Gunnar",BAL,2026,2026,1.3356374255735313,1.3056791807549917,0.02995824481853989,19,1.4006212750330065,0,-0.09494209427801488,12,-0.00125237144525556,0.03121061626379541,1.831261570460597,-0.08998354961625069,7
681082,"Stott, Bryson",PHI,2026,2026,1.291066165742807,0.5912912119886802,0.6997749537541269,12,0.9389470370891182,0,-0.34765582510043797,8,0.6786564434997875,0.02111851025433946,2.873873198099754,-0.05910895296823094,4
669003,"Mitchell, Garrett",MIL,2026,2026,1.2757161955058298,0.8595023812620537,0.4162138142437762,16,0.9132845372168364,0,-0.05378215595478263,10,0.4296369037087512,-0.01342308946497512,2.633101266412185,-0.1731747736314233,6
