"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Kirk, Alejandro",672386,10.846699310204077,,,,,10.846699310204077,7.2425439691418045,0.03028414930269885,3.573871191759568,2325,2325,0,0,0,0,0,0,0
"Kiermaier, Kevin",595281,10.310562099839032,10.310562099839032,10.191759807582308,0.11880229225672477,,,,,,2944,0,0,0,0,0,0,2944,0
"Murphy, Sean",669221,10.205739910015556,,,,,10.205739910015556,3.968916770675203,2.1619269348386254,4.0748962045017265,2598,2598,0,0,0,0,0,0,0
"Stott, Bryson",681082,10.109625139826964,10.109625139826964,12.336250049630138,0.16565834118961126,-2.392283250992786,,,,,3883,0,0,3883,0,0,0,0,0
"Witt Jr., Bobby",677951,9.992996203023774,9.992996203023774,9.970919805620412,-0.016944470384326865,0.03902086778769364,,,,,3840,0,0,0,0,3840,0,0,0
"Contreras, William",661388,9.934318031100123,,,,,9.934318031100123,9.284750952800868,-0.8400103830883188,1.4895774613875739,2828,2828,0,0,0,0,0,0,0
"Hoerner, Nico",663538,9.749507280089833,9.749507280089833,10.024272508552404,-0.12220336452323795,-0.15256186393932825,,,,,3912,0,0,3501,0,411,0,0,0
"Machado, Manny",592518,9.748937426641106,9.748937426641106,8.720435155290618,0.15497417883638892,0.8735280925140978,,,,,2757,0,0,0,2757,0,0,0,0
"Wiemer, Joey",686894,9.71021551418257,9.71021551418257,5.124825636329849,4.585389877852724,,,,,,3078,0,0,0,0,0,27,2761,290
"Báez, Javier",595879,8.995336016150464,8.995336016150464,6.617834625820654,0.07601409143225327,2.301487298897558,,,,,3307,0,0,0,0,3307,0,0,0
"Isbel, Kyle",664728,8.898936018937558,8.898936018937558,9.570865171830702,-0.6719291528931493,,,,,,2131,0,0,0,0,0,0,2131,0
"Zavala, Seby",664874,8.586860112530536,,,,,8.586860112530536,8.157160938951366,-1.3429116422826175,1.772610815861786,1507,1505,0,0,0,0,0,0,0
"Call, Alex",669743,8.350443167584869,8.350443167584869,7.38610555987533,0.9643376077095424,,,,,,2923,0,0,0,0,0,725,2039,159
"Suárez, Eugenio",553993,8.319688846565857,8.319688846565857,8.390525838762604,,-0.07083699219674539,,,,,4204,0,0,0,4204,0,0,0,0
"Bader, Harrison",664056,8.19442586082129,8.19442586082129,6.410631994200315,1.7837938666209714,,,,,,2257,0,0,0,0,0,0,2257,0
"Fortes, Nick",663743,8.171626544089188,,,,,8.171626544089188,6.315791059445781,-1.4831485636755577,3.3389840483189626,2322,2322,0,0,0,0,0,0,0
"Taylor, Michael A.",572191,8.141561879248448,8.141561879248448,6.011505475053514,2.1300564041949333,,,,,,2881,0,0,0,0,0,0,2881,0
"Franco, Wander",677551,8.034656015127227,8.034656015127227,8.385445073117552,0.2453190524011861,-0.5961081103915113,,,,,2844,0,0,0,0,2844,0,0,0
"Caballero, José",676609,7.984829625035003,7.984829625035003,6.09495498280887,0.03796726964192026,1.8519073725842117,,,,,1933,0,0,1401,129,397,6,0,0
"Rodríguez, Julio",677594,7.968525619875677,7.968525619875677,10.022319052099743,-2.0537934322240656,,,,,,4027,0,0,0,0,0,0,4027,0
"Harris II, Michael",671739,7.965386664196036,7.965386664196036,4.80623005362484,3.159156610571197,,,,,,3615,0,0,0,0,0,0,3615,0
"Outman, James",681546,7.801889702477375,7.801889702477375,7.7769598335925885,0.024929868884783907,,,,,,3641,0,0,0,0,0,270,3311,60
"García, Adolis",666969,7.664998652110633,7.664998652110633,1.4781630435435689,6.186835608567063,,,,,,3557,0,0,0,0,0,0,180,3377
"Friedl, TJ",670770,7.537506868844348,7.537506868844348,5.509656246241483,2.0278506226028674,,,,,,3271,0,0,0,0,0,366,2887,18
"Vázquez, Christian",543877,7.521650534082786,0.07837048009007494,0.07837048009007494,,,7.443280053992711,4.86299075693199,1.6971773086706865,0.8831119883900361,2458,2379,69,10,0,0,0,0,0
"Madrigal, Nick",663611,7.512354612893329,7.512354612893329,7.164514601350522,0.788955344379372,-0.44111533283656745,,,,,1903,0,0,222,1681,0,0,0,0
"Lopez, Nicky",670032,7.333891667305978,7.333891667305978,7.161844781077192,0.8067244884816519,-0.6346776022528682,,,,,1881,0,54,927,623,225,45,0,0
"Edman, Tommy",669242,7.296683394813334,7.296683394813334,7.803949248369401,-0.858134963927611,0.3508691103715463,,,,,3376,0,0,1121,0,1190,0,932,133
"Lindor, Francisco",596019,7.097535543724095,7.097535543724095,4.583505826270214,0.22460026136818656,2.2894294560856947,,,,,4096,0,0,0,0,4096,0,0,0
"Raleigh, Cal",663728,7.046952097611848,,,,,7.046952097611848,6.308862531488278,2.1701774927120483,-1.4320879265884814,3114,3114,0,0,0,0,0,0,0
"Grisham, Trent",663757,6.731377343195592,6.731377343195592,6.1857469090737816,0.5456304341218092,,,,,,3828,0,0,0,0,0,0,3828,0
"Rogers, Jake",668670,6.454032622753203,,,,,6.454032622753203,4.783103632630985,-0.25338235485412625,1.9243113449763405,2500,2497,0,0,0,0,3,0,0
"Waters, Drew",671221,6.309350895909395,6.309350895909395,4.663784205823917,1.6455666900854728,,,,,,2165,0,0,0,0,0,18,1140,1007
"McMahon, Ryan",641857,6.274490804116165,6.274490804116165,6.277151592580535,0.17118015730683975,-0.1738409457712098,,,,,3741,0,0,432,3309,0,0,0,0
"Kwan, Steven",680757,5.8819148682488525,5.8819148682488525,6.542228664480819,-0.660313796231964,,,,,,4056,0,0,0,0,0,4056,0,0
"Rutschman, Adley",668939,5.856636333572639,0.03117952416102695,,0.03117952416102695,,5.825456809411613,4.274660155345679,-0.24758151083600471,1.7983781649019384,2804,2804,0,0,0,0,0,0,0
"Taveras, Leody",665750,5.789713146017717,5.789713146017717,4.628683246983295,1.1610298990344234,,,,,,3679,0,0,0,0,0,0,3679,0
"Miller, Owen",680911,5.774543946480406,5.774543946480406,6.174376400523267,-0.15525880808727263,-0.24457364595558792,,,,,1955,0,629,754,459,0,86,0,27
"Kim, Ha-Seong",673490,5.764537562497841,5.764537562497841,6.830073800965659,-0.018777629717885852,-1.0467586087499288,,,,,3790,0,0,2570,760,460,0,0,0
"Meyers, Jake",676694,5.438633583974661,5.438633583974661,6.572712545926176,-1.134078961951511,,,,,,2422,0,0,0,0,0,12,2410,0
"Arenado, Nolan",571448,5.37229073646139,5.37229073646139,4.0538933294703,,1.318397406991087,,,,,3287,0,0,0,3287,0,0,0,0
"Marsh, Brandon",669016,5.256164561640414,5.256164561640414,5.625240315894544,-0.369075754254132,,,,,,3127,0,0,0,0,0,408,2602,117
"Heyward, Jason",518792,5.23469715767502,5.23469715767502,5.6715071505060335,-0.4368099928310135,,,,,,2340,0,33,0,0,0,75,360,1872
"Arias, Gabriel",672356,5.091521475445359,5.091521475445359,3.043994317797986,0.7218474671175872,1.3256796905297852,,,,,2401,0,467,27,299,1206,0,0,402
"Hays, Austin",669720,5.066916815279816,5.066916815279816,2.497557757199133,2.5693590580806833,,,,,,3586,0,0,0,0,0,3369,110,107
"Dubón, Mauricio",643289,5.049899460843306,5.049899460843306,1.5360318132046646,0.3008973311424842,3.212970316496154,,,,,2968,0,51,1850,6,234,183,632,12
"Fermin, Freddy",666023,5.019751061634995,,,,,5.019751061634995,3.0740826974651863,1.8355187877246486,0.1101495764451619,1499,1499,0,0,0,0,0,0,0
"Jones, Nolan",666134,5.019238704950612,5.019238704950612,-3.2770070944458753,8.230158393530731,0.06608740586575576,,,,,2640,0,237,0,24,0,1503,78,798
"DeJong, Paul",657557,4.940032228069694,4.940032228069694,6.255129390116636,,-1.315097162046942,,,,,2732,0,0,3,0,2729,0,0,0
"Laureano, Ramón",657656,4.915039825946194,4.915039825946194,0.4854165451493827,4.429623280796814,,,,,,2393,0,0,0,0,0,0,445,1948
"Rizzo, Anthony",519203,4.684089543419741,4.684089543419741,4.950102023760077,,-0.26601248034033476,,,,,2429,0,2429,0,0,0,0,0,0
"Peña, Jeremy",665161,4.615052567434263,4.615052567434263,1.506614972184222,0.2728730321595917,2.8355645630904505,,,,,3983,0,0,0,0,3983,0,0,0
"Rojas, Miguel",500743,4.519008924546005,4.519008924546005,4.513703291458003,,0.005305633088002401,,,,,2897,0,0,21,6,2861,0,0,0
"Ahmed, Nick",605113,4.286288013230947,4.286288013230947,4.418411999099446,,-0.13212398586849772,,,,,1465,0,0,0,0,1465,0,0,0
"Caratini, Victor",605170,4.267574127469254,0.11021413505722676,0.11021428386636123,,-1.488091344734203e-7,4.157359992412027,7.23666204102805,-2.5956571523749186,-0.4836448962411056,1528,1501,27,0,0,0,0,0,0
"Smith, Will",669257,4.208003566214634,,,,,4.208003566214634,3.7473329953066896,-0.2230695676883804,0.6837401385963218,2877,2877,0,0,0,0,0,0,0
"Rojas, Josh",668942,4.188707274695392,4.188707274695392,4.324560871339676,0.19414076575273967,-0.32999436239702584,,,,,2189,0,0,1087,1087,0,9,0,0
"Kepler, Max",596146,4.142247255444584,4.142247255444584,3.233710893607532,0.9085363618370522,,,,,,2917,0,0,0,0,0,0,0,2917
"Jung, Josh",673962,4.093032737622003,4.093032737622003,4.177993124048316,,-0.08496038642631415,,,,,3150,0,0,0,3150,0,0,0,0
"Sánchez, Gary",596142,4.065036191008848,,,,,4.065036191008848,2.7032554117587333,1.5826045813832583,-0.22082380213314406,1580,1580,0,0,0,0,0,0,0
"Davis, J.D.",605204,4.031271981160008,4.031271981160008,4.383794563791716,-0.005690453541164604,-0.3468321290905446,,,,,3008,0,261,0,2747,0,0,0,0
"Nootbaar, Lars",663457,4.02007040062947,4.02007040062947,2.8936189741378584,1.1264514264916101,,,,,,2892,0,0,0,0,0,483,1710,699
"Andrus, Elvis",462101,3.9423608197436986,3.9423608197436986,4.259115709067831,0.006275614691301367,-0.32303050401543476,,,,,2792,0,0,1499,81,1212,0,0,0
"McKinstry, Zach",656716,3.8891997654582293,3.8891997654582293,4.024186718730804,0.11231121240183674,-0.2472981656744171,,,,,3126,0,0,816,867,418,282,42,698
"McNeil, Jeff",643446,3.7522454691708074,3.7522454691708074,2.686860066915514,-0.22728397607984915,1.2926693783351433,,,,,3982,0,3,2472,0,3,600,48,856
"Moreno, Gabriel",672515,3.5816927523196713,,,,,3.5816927523196713,-6.774100986720129,7.885136125951346,2.4706576130884454,2562,2562,0,0,0,0,0,0,0
"Taylor, Tyrone",621438,3.5728599686715024,3.5728599686715024,1.9389236960226903,1.6339362726488136,,,,,,1729,0,0,0,0,0,409,120,1200
"Ramírez, José",608070,3.5340496728919715,3.5340496728919715,4.228707026663611,,-0.6946573537716402,,,,,3315,0,0,0,3315,0,0,0,0
"Trout, Mike",545361,3.4761678779608056,3.4761678779608056,3.5906523779391084,-0.1144844999783037,,,,,,2043,0,0,0,0,0,0,2043,0
"Crawford, Brandon",543063,3.4465395131964716,3.4465395131964716,4.254852905701304,0.2504050862941329,-1.0587184787989659,,,,,2180,0,0,0,0,2177,0,0,0
"Mullins, Cedric",656775,3.4464541237328046,3.4464541237328046,5.455742468837581,-2.0092883451047783,,,,,,2736,0,0,0,0,0,0,2736,0
"Drury, Brandon",592273,3.425110372826819,3.425110372826819,3.931804355287794,1.1646598677589388,-1.6713538502199128,,,,,2975,0,873,2102,0,0,0,0,0
"Chisholm Jr., Jazz",665862,3.4074401799257537,3.4074401799257537,3.4916990052868484,-0.08425882536109632,,,,,,2327,0,0,0,0,0,0,2327,0
"Straw, Myles",664702,3.3286999487802635,3.3286999487802635,3.8984624169477993,-0.5697624681675357,,,,,,3704,0,0,0,0,0,0,3704,0
"Gurriel Jr., Lourdes",666971,3.3270114448940133,3.3270114448940133,1.0685011482675857,2.2585102966264277,,,,,,2337,0,3,0,0,0,2334,0,0
"Castro, Willi",650489,3.238585613923561,3.238585613923561,2.0241884610060583,1.1276940517328122,0.08670310118468733,,,,,2596,0,0,126,657,76,887,783,60
"Julks, Corey",667452,3.2361836235032047,3.2361836235032047,0.23194030459941423,3.0042433189037903,,,,,,1635,0,0,0,0,0,1608,0,27
"Fairchild, Stuart",656413,3.211317286003797,3.211317286003797,2.7732895799508084,0.4380277060529892,,,,,,1698,0,0,0,0,0,753,498,447
"Ibáñez, Andy",628451,3.195014977425187,3.195014977425187,2.296653762511193,0.10755134703995416,0.790809867874039,,,,,2332,0,53,1637,252,0,228,0,162
"Bellinger, Cody",641355,3.087132496796424,3.087132496796424,2.1967359243443387,0.7852650303364649,0.10513154211562128,,,,,3323,0,1265,0,0,0,0,2058,0
"Naylor, Josh",647304,2.9611719939398027,2.9611719939398027,3.7054748246760365,,-0.744302830736233,,,,,2285,0,2282,0,0,0,0,0,3
"Chapman, Matt",656305,2.8838666977525467,2.8838666977525467,3.161040946054205,-0.22123492793759855,-0.05593932036405888,,,,,3641,0,0,0,3641,0,0,0,0
"Massey, Michael",686681,2.8711333685957388,2.8711333685957388,2.115410728803496,,0.7557226397922436,,,,,2718,0,0,2718,0,0,0,0,0
"Cooper, Garrett",643265,2.8571841788208663,2.8571841788208663,2.2887137278305354,,0.5684704509903299,,,,,1953,0,1953,0,0,0,0,0,0
"Freeman, Freddie",518692,2.8492891048374784,2.8492891048374784,2.476821612798638,,0.37246749203884094,,,,,4135,0,4135,0,0,0,0,0,0
"Moniak, Mickey",666160,2.6645465266884365,2.6645465266884365,3.179681662925788,-0.5151351362373537,,,,,,1992,0,0,0,0,0,297,1335,360
"Vierling, Matt",663837,2.5362195668230387,2.5362195668230387,0.020547885417705296,1.9032335940145946,0.612438087390739,,,,,3290,0,0,3,684,0,672,642,1289
"Berti, Jon",542932,2.4386559871139624,2.4386559871139624,3.387149201668552,-0.8337270474527951,-0.11476616710179621,,,,,2733,0,0,267,813,1329,321,0,3
"Gelof, Zack",680869,2.4341227946976236,2.4341227946976236,1.9851561750438718,0.21058800160834065,0.23837861804541344,,,,,1805,0,0,1805,0,0,0,0,0
"Joe, Connor",656582,2.428974057617759,2.428974057617759,1.0816519226046353,0.9806230635486988,0.36669907146442554,,,,,2661,0,1031,0,0,0,595,0,1035
"Lowe, Nathaniel",663993,2.4041166420170907,2.4041166420170907,1.7164869652777104,,0.687629676739381,,,,,4228,0,4228,0,0,0,0,0,0
"Perdomo, Geraldo",672695,2.3742770471446244,2.3742770471446244,1.2256419671441208,0.22857594947099735,0.9200591305295058,,,,,3222,0,0,492,126,2604,0,0,0
"LeMahieu, DJ",518934,2.2759347270075185,2.2759347270075185,0.8605853282751331,,1.415349398732388,,,,,3367,0,1373,216,1778,0,0,0,0
"Kiner-Falefa, Isiah",643396,2.254468284607519,2.254468284607519,0.9054322722808745,1.4452607841372016,-0.09622477181055775,,,,,2459,0,0,3,721,24,744,835,120
"McCormick, Chas",676801,2.094130245639477,2.094130245639477,3.5061012456312386,-1.411970999991764,,,,,,2836,0,0,0,0,0,1215,1294,327
"Goldschmidt, Paul",502671,2.0581102314994957,2.0581102314994957,2.336816683970843,,-0.2787064524713463,,,,,3460,0,3460,0,0,0,0,0,0
"Westburg, Jordan",676059,2.0232656123707664,2.0232656123707664,2.183169315820063,0.0025472672693737106,-0.16245097071867073,,,,,1466,0,0,972,494,0,0,0,0
"Yastrzemski, Mike",573262,2.0097186189451937,2.0097186189451937,1.791322511446731,0.21839610749846597,,,,,,2351,0,0,0,0,0,259,1054,1038
"Santana, Carlos",467793,1.9145114080394714,1.9145114080394714,2.161555594466688,,-0.24704418642721654,,,,,3458,0,3458,0,0,0,0,0,0
"Hernández, Teoscar",606192,1.8802582921506183,1.8802582921506183,-0.22588919162842092,2.106147483779038,,,,,,3481,0,0,0,0,0,0,0,3481
"Trejo, Alan",676701,1.7833911523245114,1.7833911523245114,1.214863096407836,,0.568528055916675,,,,,1587,0,0,999,405,177,0,0,0
"Tauchman, Mike",643565,1.7451829095597144,1.7451829095597144,0.2129022312004777,1.5322806783592353,,,,,,2099,0,0,0,0,0,87,1752,260
"De La Cruz, Elly",682829,1.6630311780390963,1.6630311780390963,2.9492211417477083,0.01586649498997238,-1.3020564586985854,,,,,2550,0,0,0,777,1773,0,0,0
"Thomas, Lane",657041,1.6605260281245713,1.6605260281245713,-3.246945674240527,4.9074717023651,,,,,,4020,0,0,0,0,0,0,140,3877
"Farmer, Kyle",571657,1.5575302982547956,1.5575302982547956,1.4782886003637823,0.00794425885488835,0.07129743903612432,,,,,2389,0,15,669,870,829,6,0,0
"Thomas, Alek",677950,1.4695776745312015,1.4695776745312015,3.1652443702199875,-1.6956666956887865,,,,,,2760,0,0,0,0,0,0,2760,0
"O'Hearn, Ryan",656811,1.3999927972256174,1.3999927972256174,2.833032837614977,-0.86977595232358,-0.5632640880657801,,,,,2005,0,1557,0,0,0,70,0,378
"Vargas, Ildemaro",545121,1.3898700641965687,1.3898700641965687,1.5095822103983902,-0.1975376712154937,0.07782552501367142,,,,,1834,0,0,321,996,347,162,0,2
"Lowe, Brandon",664040,1.346605927539775,1.346605927539775,2.995905994757313,0.22017419098567315,-1.8694742582032118,,,,,2590,0,0,2590,0,0,0,0,0
"Pham, Tommy",502054,1.27492596852674,1.27492596852674,-0.13590093088279598,1.410826899409536,,,,,,1982,0,0,0,0,0,1613,135,234
"Higashioka, Kyle",543309,1.231430870866678,,,,,1.231430870866678,7.025584285895091,-2.7272643894604434,-3.0668890255679706,1926,1926,0,0,0,0,0,0,0
"Arcia, Orlando",606115,1.226198504957558,1.226198504957558,2.49552687211242,0.15307298910603656,-1.4224013562608988,,,,,3630,0,0,0,0,3630,0,0,0
"Rivera, Emmanuel",656896,1.2018496609119065,1.2018496609119065,1.337469700708185,,-0.13562003979627799,,,,,1584,0,174,0,1410,0,0,0,0
"Cronenworth, Jake",630105,1.1827368817427835,1.1827368817427835,-0.8257658554764138,-0.13713189360333083,2.145634630822528,,,,,3316,0,2532,784,0,0,0,0,0
"Smith, Dominic",642086,1.1593135171961193,1.1593135171961193,0.8559051454743744,0.062012034042317504,0.24139633767942667,,,,,3733,0,3733,0,0,0,0,0,0
"Altuve, Jose",514888,0.9347056678699196,0.9347056678699196,-0.7278685453800592,0.000052839547041146336,1.6625213737029378,,,,,2207,0,0,2207,0,0,0,0,0
"Candelario, Jeimer",600869,0.9160781847664883,0.9160781847664883,0.6806032084763844,,0.23547497629010522,,,,,3418,0,437,0,2981,0,0,0,0
"Allen, Nick",669397,0.8958768638769243,0.8958768638769243,0.4631433244137958,-0.23901716834777412,0.6717507078109028,,,,,2477,0,0,18,0,2459,0,0,0
"Turang, Brice",668930,0.8024091239624145,0.8024091239624145,0.18905210579715204,-0.1413854905169269,0.7547425086821906,,,,,3129,0,0,2751,0,378,0,0,0
"Sosa, Edmundo",624641,0.7774076751663979,0.7774076751663979,1.6870892573151828,,-0.9096815821487828,,,,,2130,0,0,81,1749,294,0,6,0
"Jankowski, Travis",608671,0.7740835912918799,0.7740835912918799,3.4349902025074543,-2.6609066112155766,,,,,,1866,0,0,0,0,0,1421,270,175
"Cron, C.J.",543068,0.739092519075075,0.739092519075075,1.1948540992761434,-0.006646176086033299,-0.4491154041150354,,,,,1506,0,1506,0,0,0,0,0,0
"Nimmo, Brandon",607043,0.718702926455974,0.718702926455974,0.4489765594395199,0.2697263670164539,,,,,,3764,0,0,0,0,0,264,3500,0
"Margot, Manuel",622534,0.6865437067831974,0.6865437067831974,2.8795211140049264,-2.1929774072217305,,,,,,2204,0,0,0,0,0,0,1306,898
"Volpe, Anthony",683011,0.6801033273302405,0.6801033273302405,0.834851360319513,0.6169487854105636,-0.7716968183998371,,,,,4040,0,0,0,0,4040,0,0,0
"McLain, Matt",680574,0.676996945806446,0.676996945806446,1.5566017184214394,,-0.8796047726149941,,,,,2283,0,0,888,0,1395,0,0,0
"Rosario, Eddie",592696,0.5791315792809086,0.5791315792809086,2.47163256092245,-1.8925009816415417,,,,,,3171,0,0,0,0,0,3171,0,0
"Bregman, Alex",608324,0.5332035413710301,0.5332035413710301,0.18213184681466899,0.06428069374048054,0.28679100081588094,,,,,4252,0,0,0,4252,0,0,0,0
"Grandal, Yasmani",518735,0.5313163125543012,-0.2635918910183981,-0.2635918910183981,,,0.7949082035726989,6.25587772121011,-5.847122310138248,0.3861527925008343,2141,2043,98,0,0,0,0,0,0
"Schmitt, Casey",669477,0.5227150293181515,0.5227150293181515,-1.831308631014501,0.2571481114964996,2.096875548836151,,,,,1983,0,0,405,708,870,0,0,0
"Suwinski, Jack",669261,0.4601050370568399,0.4601050370568399,1.0392069705454638,-0.5791019334886235,,,,,,3339,0,0,0,0,0,257,2794,288
"Anderson, Brian",605119,0.45346420594966275,0.45346420594966275,-0.018375876113073487,-0.21707894294209265,0.6889190250048284,,,,,2291,0,0,0,1429,0,0,0,862
"Monasterio, Andruw",655316,0.33818196828776154,0.33818196828776154,-0.457849495307456,0.007732912002397816,0.7882985515928206,,,,,2065,0,0,591,1369,105,0,0,0
"Urshela, Gio",570482,0.29881737966296096,0.29881737966296096,0.22095929186317098,,0.07785808779978967,,,,,1490,0,452,15,810,213,0,0,0
"O'Neill, Tyler",641933,0.2926149701712414,0.2926149701712414,0.3137846328646653,-0.02116966269342389,,,,,,1604,0,0,0,0,0,1325,279,0
"Naylor, Bo",666310,0.2725203814744692,,,,,0.2725203814744692,1.4003050229636127,-1.178863617156331,0.051078975667185,1517,1517,0,0,0,0,0,0,0
"Henderson, Gunnar",683002,0.23641885017509592,0.23641885017509592,0.3077655068906192,0.7665915077669875,-0.8379381644825099,,,,,3538,0,0,0,1784,1754,0,0,0
"Ward, Taylor",621493,0.21070318636285787,0.21070318636285787,1.9812199839381919,-1.7705167975753333,,,,,,2370,0,9,0,0,0,2361,0,0
"Judge, Aaron",592450,0.08182272653040289,0.08182272653040289,-1.339418847684022,1.4212415742144249,,,,,,1720,0,0,0,0,0,0,402,1318
"Marte, Ketel",606466,-0.01742622470002486,-0.01742622470002486,-0.4519159611207981,-0.39060278216865063,0.8250925185894236,,,,,3646,0,0,3631,0,6,0,9,0
"Gorman, Nolan",669357,-0.02656840839881719,-0.02656840839881719,-1.2632594380033133,,1.2366910296044953,,,,,2110,0,0,1739,371,0,0,0,0
"Brennan, Will",686823,-0.06294556881250973,-0.06294556881250973,1.395381016822766,-1.458326585635277,,,,,,2864,0,0,0,0,0,174,252,2438
"Verdugo, Alex",657077,-0.09755756604720589,-0.09755756604720589,1.1811342788241708,-1.278691844871377,,,,,,3510,0,0,0,0,0,0,0,3510
"Sánchez, Jesús",660821,-0.10868021030064184,-0.10868021030064184,0.09276041585838962,-0.20144062615903197,,,,,,2665,0,0,0,0,0,186,174,2305
"Jansen, Danny",643376,-0.1821060730292744,,,,,-0.1821060730292744,0.19856211271403945,-0.9783690416337629,0.5977008558904486,1730,1730,0,0,0,0,0,0,0
"Palacios, Joshua",641943,-0.24504610434372515,-0.24504610434372515,-0.13174003139456594,-0.11330607294915997,,,,,,1527,0,0,0,0,0,480,141,906
"Moncada, Yoán",660162,-0.36424999664997737,-0.36424999664997737,-0.37056655632856716,,0.006316559678590461,,,,,2283,0,0,0,2283,0,0,0,0
"Bogaerts, Xander",593428,-0.41526721884343953,-0.41526721884343953,1.9909751263839115,0.18729657134210775,-2.5935389165694587,,,,,3857,0,0,0,0,3857,0,0,0
"Greene, Riley",682985,-0.46059942355991224,-0.46059942355991224,-0.12571466687174643,-0.3348847566881642,,,,,,2292,0,0,0,0,0,108,2025,159
"Neto, Zach",687263,-0.49346835483088536,-0.49346835483088536,0.9013100723209225,0.2178285713953476,-1.6126069985471563,,,,,2134,0,0,0,0,2134,0,0,0
"Lowe, Josh",666139,-0.5384418190517269,-0.5384418190517269,-1.9907644985539472,1.4523226795022202,,,,,,2645,0,0,0,0,0,45,276,2324
"d'Arnaud, Travis",518595,-0.5504397300738407,,,,,-0.5504397300738407,2.741894398671273,-2.9895765186086765,-0.302757610136439,1590,1590,0,0,0,0,0,0,0
"Flores, Wilmer",527038,-0.6020336626895778,-0.6020336626895778,-1.3430258615927206,,0.7409921989031439,,,,,1668,0,1245,30,393,0,0,0,0
"Paredes, Isaac",670623,-0.6103271461158075,-0.6103271461158075,-0.09434519204315545,-0.0028467200881451744,-0.513135233984509,,,,,3466,0,348,291,2800,27,0,0,0
"Raley, Luke",670042,-0.6207585493554889,-0.6207585493554889,-1.273069132926695,0.8382380279556393,-0.18592744438443343,,,,,2220,0,699,0,0,0,412,240,861
"Garrett, Stone",656448,-0.6371805789496352,-0.6371805789496352,-0.3872908373458805,-0.24988974160375432,,,,,,1592,0,0,0,0,0,1442,0,150
"France, Ty",664034,-0.7717649218097995,-0.7717649218097995,-0.6404720760622298,,-0.13129284574756975,,,,,4080,0,4080,0,0,0,0,0,0
"Mountcastle, Ryan",663624,-0.7984896856311701,-0.7984896856311701,-0.22151873953958118,,-0.5769709460915879,,,,,2308,0,2308,0,0,0,0,0,0
"Alonso, Pete",624413,-0.8184969749185139,-0.8184969749185139,-0.264795049359682,-0.005690453541164604,-0.5480114720176675,,,,,3770,0,3770,0,0,0,0,0,0
"Gallo, Joey",608336,-0.8477387777185276,-0.8477387777185276,-0.608039208141077,-0.7123365078554368,0.4726369382779858,,,,,2209,0,966,0,0,0,945,139,159
"Springer, George",543807,-1.0187428286402065,-1.0187428286402065,1.1594947579607822,-2.1782375866009893,,,,,,3419,0,0,0,0,0,0,6,3413
"Carlson, Dylan",666185,-1.1590657321222007,-1.1590657321222007,1.6254913541874547,-2.7845570863096554,,,,,,1647,0,0,0,0,0,72,1103,472
