"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2022","Olson, Matt","621566","144","693","2892",16.926739954290632,-1.8664953654632788,-14.397461673809424,18.241647774038277,14.949049219525035
"2022","Odor, Rougned","596059","110","471","1760",-9.134990345777837,2.1302882859565035,-27.409145722910576,8.79577019030357,7.348096900872695
"2022","Arroyo, Christian","624414","111","298","1041",-0.020288413759797785,3.1304406933053963,-13.22972516134365,5.909068387326201,4.169927666952251
"2022","Wisdom, Patrick","621550","112","526","2208",-2.779039874777891,0.2560753335373436,-27.309476638788343,13.686299553831848,10.588061876641255
"2022","Thompson, Trayce","572204","119","255","1138",10.588739292724101,1.898410806950975,-7.284603327474924,11.286644330515065,4.6882874827330046
"2022","Cooper, Garrett","643265","146","469","1861",9.080098568313106,4.2022195990458595,-14.437815744315726,9.368709571426031,9.946985142156954
"2022","Adames, Willy","642715","158","614","2466",17.085739282819684,9.444922169836502,-16.495991244232325,12.06221549956981,12.074592857645658
"2022","Kepler, Max","596146","142","445","1655",-8.101354402205738,-22.4834114746693,-8.543558690296091,14.592924243022855,8.332691519736791
"2022","Donovan, Brendan","680977","138","467","1966",20.717830207026907,-5.306741860639585,-4.099149004691856,18.96556038134329,11.158160691015038
"2022","Peralta, David","444482","139","485","1830",-5.155620339555722,-13.511250552579922,-3.479054473616899,6.980350904483191,4.854333782157925
"2022","Hernández, Teoscar","606192","141","534","2082",16.74493291198905,22.063979915427073,-16.527237805839704,3.4556212494006053,7.7525695530010035
"2022","Grossman, Robbie","543257","144","477","1942",-4.549982389531159,-9.700774590394081,-17.86199564557847,15.883374749589505,7.129413096851914
"2022","Martinez, J.D.","502110","111","594","2389",-0.1050508623324985,-1.8867296734254195,-18.408536938215615,10.067457442598243,10.12275830671032
"2022","Morel, Christopher","666624","112","419","1631",3.7291136852223445,-4.831372063139343,-7.65891479954119,8.41141860169461,7.807981946208275
"2022","Naylor, Josh","647304","114","494","1768",13.863000061457054,2.5683898201372153,-10.416457884067887,11.10807986453393,10.602988260853811
"2022","Díaz, Elias","553869","115","381","1445",-6.955814654791869,-6.274544525330693,-15.553558810926152,10.2114915408878,4.660797140577182
"2022","Haase, Eric","606992","116","350","1376",2.584933396359801,10.715310460021463,-15.401503599279424,0.38849449811509923,6.88263203750271
"2022","Anderson, Brian","605119","146","381","1543",-4.258071900143714,-4.419600553172336,-14.292074245862823,8.665778924000842,5.787823974890636
"2022","McCutchen, Andrew","457705","158","579","2364",1.0516621727229571,-11.893993708046601,-11.451602084703469,16.843492968132217,7.5537649973408
"2022","Vogelbach, Daniel","596129","121","459","2102",12.231612523433453,-7.8718300329059465,-4.8292645420721145,17.575899259698335,7.356807838713206
"2022","Donaldson, Josh","518626","147","544","2175",0.8417823417994625,-1.145800107132792,-20.803714348746762,9.692756061997335,13.098540735681668
"2022","Hicks, Aaron","543305","147","450","2015",-5.206463358656869,-23.743496036951733,-18.68110016415536,24.893124315373633,12.325008527076614
"2022","Hayes, Ke'Bryan","663647","134","560","2227",-11.949577978529407,-13.27806924298256,-14.031026583464199,7.128307150652638,8.23121069726472
"2022","Cruz, Oneil","665833","134","360","1459",11.164823501739622,3.409508099578683,-3.029366336221163,3.908387904198089,6.8762938341840325
"2022","Rodríguez, Julio","677594","136","556","2084",32.63751857342914,10.00695343743918,-1.1048590486754277,12.064236585872347,11.671187598793036
"2022","Franco, Wander","677551","139","343","1216",0.8390295984676783,-2.5116787318501492,-7.6718961960303504,6.615730903636756,4.406873622711426
"2022","Rosario, Eddie","592696","144","270","1010",-8.479677436116587,-2.399293540419862,-12.608027195123103,3.8187420159286445,2.708901283497741
"2022","Dalbec, Bobby","666915","111","353","1475",-9.81215620932296,-0.8644506059212309,-21.4548004736816,7.328467374707106,5.178627495572761
"2022","Contreras, Willson","575929","112","482","1802",10.523075054965755,-1.321754929490262,-8.493779698063465,9.829399046040066,10.5092106364794
"2022","Schwindel, Frank","643524","112","291","1138",-9.130663834905837,-11.165554233647498,-7.463325982513953,6.196004596059923,3.3022117851956905
"2022","Rojas, Miguel","500743","146","506","1816",-9.79476158550857,-16.499391273820677,-10.694882718901349,10.20500008770554,7.19451231950794
"2022","Gordon, Nick","624503","142","442","1550",6.7905327867669225,0.6075153411507542,-4.59273574971165,2.2186366525446752,8.55711654278313
