"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Donovan, Brendan",680977,-1.3750464372490232,-1.3750464372490232,-0.8109621095260817,0.026567716403430003,-0.5906520441263713,,,,,3006,0,0,2427,0,123,456,0,0
"Benson, Will",666181,-1.3890038698581402,-1.3890038698581402,-0.19382861942552781,-1.1951752504326123,,,,,,1719,0,0,0,0,0,667,258,794
"Mayo, Coby",691723,-1.454704326020731,-1.454704326020731,-1.410816066700409,,-0.04388825932032255,,,,,1816,0,1759,0,57,0,0,0,0
"Sheets, Gavin",657757,-1.4940551659848802,-1.4940551659848802,-2.742603842651524,1.268573116948532,-0.02002444028188874,,,,,1735,0,298,0,0,0,1437,0,0
"Cronenworth, Jake",630105,-1.5140320886161396,-1.5140320886161396,-0.33428358284852683,0.7479248004005015,-1.9276733061681157,,,,,3409,0,261,2911,0,237,0,0,0
"Freeman, Freddie",518692,-1.6785332935342785,-1.6785332935342785,-1.7826890095240648,,0.10415571598978485,,,,,3717,0,3717,0,0,0,0,0,0
"Higashioka, Kyle",543309,-1.714292203392182,,,,,-1.714292203392182,3.008353548378773,-3.9561460501948718,-0.7664997015760863,1813,1813,0,0,0,0,0,0,0
"Saggese, Thomas",695336,-1.7242510068682957,-1.7242510068682957,-0.23585559684248097,0.005160602654463005,-1.4935560126802767,,,,,1939,0,0,867,351,721,0,0,0
"Gonzalez, Romy",663853,-1.7950715121861163,-1.7950715121861163,-1.8082315365250594,,0.013160024338942367,,,,,2005,0,1105,864,36,0,0,0,0
"Busch, Michael",683737,-1.8211111225859573,-1.8211111225859573,-1.0798215354484475,,-0.7412895871375106,,,,,3555,0,3555,0,0,0,0,0,0
"Correa, Carlos",621043,-1.8603820168953809,-1.8603820168953809,0.22052728812500877,-0.22328199635694013,-1.85762730866345,,,,,3596,0,0,0,1251,2345,0,0,0
"Kepler, Max",596146,-1.9061710116681614,-1.9061710116681614,-0.550242597448109,-1.3559284142200523,,,,,,3025,0,0,0,0,0,2320,18,687
"Rocchio, Brayan",677587,-2.0486639615710387,-2.0486639615710387,-1.125420853151154,0.007797058368593938,-0.9310401667884797,,,,,2833,0,0,1255,0,1578,0,0,0
"Caminero, Junior",691406,-2.0667527304912605,-2.0667527304912605,-2.5903428714018197,-0.0013012991337364188,0.5248914400442938,,,,,3778,0,6,0,3772,0,0,0,0
"Carlson, Dylan",666185,-2.117469015701303,-2.117469015701303,-2.15561985054886,0.03815083484755452,,,,,,1736,0,0,0,0,0,1183,300,253
"Hicks, Liam",689414,-2.15342556209845,0.10076959635474045,0.49884462205971136,,-0.39807502570497094,-2.2541951584531903,0.4650817030015751,-2.8795142195102184,0.16023735805545222,1931,1312,619,0,0,0,0,0,0
"Lee, Jung Hoo",808982,-2.1668516021951407,-2.1668516021951407,-4.611073431015756,2.444221828820617,,,,,,3827,0,0,0,0,0,0,3827,0
"Kiner-Falefa, Isiah",643396,-2.1690938167574325,-2.1690938167574325,-0.37291008984738405,0.21335152214022624,-2.0095352490502782,,,,,3302,0,0,79,770,2451,0,0,0
"Schmitt, Casey",669477,-2.171128020478409,-2.171128020478409,-2.749845149898662,0.018808100126458727,0.5599090292937938,,,,,2284,0,360,1293,604,27,0,0,0
"Wallner, Matt",670242,-2.1793722910943467,-2.1793722910943467,-3.3359811691615837,1.1566088780672368,,,,,,1963,0,0,0,0,0,0,0,1963
"Sosa, Lenyn",672820,-2.183335841543237,-2.183335841543237,-2.4238232659662384,-0.0004598611601161866,0.240947285583117,,,,,3212,0,922,2236,54,0,0,0,0
"Ward, Taylor",621493,-2.288048781499786,-2.288048781499786,0.0265810241751925,-2.3146298056749797,,,,,,3995,0,0,0,0,0,3995,0,0
"Goldschmidt, Paul",502671,-2.350092549347616,-2.350092549347616,-2.2862774881311787,,-0.06381506121643814,,,,,3088,0,3087,0,0,0,0,1,0
"Iglesias, Jose",578428,-2.3802974015517604,-2.3802974015517604,-2.154675154047186,-0.13401248183942496,-0.09160976566514872,,,,,2101,0,0,923,510,662,6,0,0
"Call, Alex",669743,-2.389671370591035,-2.389671370591035,0.3303014760149788,-2.7199728466060136,,,,,,2014,0,0,0,0,0,808,81,1125
"Smith, Josh",669701,-2.4486242999098806,-2.4486242999098806,-3.9018694277808326,0.6054797825108084,0.8477653453601439,,,,,3100,0,650,66,739,1267,195,39,144
"Marte, Noelvi",682622,-2.4650785771070782,-2.4650785771070782,-3.3777489436784673,1.0584092500633135,-0.14573888349192562,,,,,2198,0,0,0,862,0,0,24,1312
"Waters, Drew",671221,-2.4732487478939436,-2.4732487478939436,-0.8009858573854849,-1.6722628905084602,,,,,,1526,0,0,0,0,0,695,440,391
"Farmer, Kyle",571657,-2.518455346312283,-2.518455346312283,-3.8455602531236615,0.26246324073203525,1.0646416660793407,,,,,1562,0,407,715,195,242,0,0,0
"Greene, Riley",682985,-2.5284206975499566,-2.5284206975499566,1.2487197805850423,-3.7771404781349998,,,,,,3439,0,0,0,0,0,3091,324,24
"Carpenter, Kerry",681481,-2.711491275453585,-2.711491275453585,-2.1309066590880894,-0.5805846163654926,,,,,,1805,0,0,0,0,0,564,0,1241
"Paredes, Isaac",670623,-2.745817375286883,-2.745817375286883,-3.0751005725771163,,0.3292831972902327,,,,,2300,0,0,0,2300,0,0,0,0
"Gurriel Jr., Lourdes",666971,-2.7576298094027263,-2.7576298094027263,-3.1482613927809715,0.3906315833782463,,,,,,3019,0,0,0,0,0,3019,0,0
"Pham, Tommy",502054,-2.917381056894281,-2.917381056894281,-1.8041308213864267,-1.1132502355078524,,,,,,2849,0,0,0,0,0,2774,0,75
"Wagaman, Eric",676572,-2.921648099051382,-2.921648099051382,-1.98581814014132,-0.22848835136613888,-0.7073416075439218,,,,,2957,0,2587,0,15,0,319,0,36
"Langeliers, Shea",669127,-3.005932058328292,,,,,-3.005932058328292,-2.8623563065033704,-0.2172691663509797,0.07369341452606362,2784,2784,0,0,0,0,0,0,0
"Bohm, Alec",664761,-3.046898480336937,-3.046898480336937,-1.1070292828653767,,-1.93986919747156,,,,,3172,0,344,0,2828,0,0,0,0
"Wilson, Jacob",805779,-3.0718139039133003,-3.0718139039133003,-2.019447478875229,0.24982103840319847,-1.3021874634412707,,,,,3161,0,0,0,0,3161,0,0,0
"Grisham, Trent",663757,-3.0778752196587393,-3.0778752196587393,-1.6237528362549642,-1.4541223834037755,,,,,,3399,0,0,0,0,0,0,3399,0
"Bart, Joey",663698,-3.1164259320242698,,,,,-3.1164259320242698,-1.8253113177826732,-0.30433787449516,-0.9867767397464335,1976,1976,0,0,0,0,0,0,0
"Keith, Colt",690993,-3.151982094943968,-3.151982094943968,-2.004513141108463,-0.23674768410416663,-0.9107212697313413,,,,,1749,0,432,554,763,0,0,0,0
"Torres, Gleyber",650402,-3.166492871604195,-3.166492871604195,-3.261462469590235,0.1251548194856206,-0.030185221499580063,,,,,3439,0,0,3439,0,0,0,0,0
"Lee, Brooks",686797,-3.246023010970527,-3.246023010970527,-3.1629281542254946,,-0.08309485674503145,,,,,3398,0,0,759,854,1785,0,0,0
"Diaz, Yainer",673237,-3.2634762258052232,,,,,-3.2634762258052232,-3.4537048077753485,0.6823641358578759,-0.4921355538877506,2970,2970,0,0,0,0,0,0,0
"Suárez, Eugenio",553993,-3.2782105861243482,-3.2782105861243482,-3.292375882337824,,0.01416529621347739,,,,,4061,0,18,0,4043,0,0,0,0
"Heim, Jonah",641680,-3.284482506937103,0.14845336532475956,,0.14845336532475956,,-3.432935872261863,-2.0491215276056765,-1.0110711830245316,-0.3727431616316559,2401,2401,0,0,0,0,0,0,0
"Norby, Connor",681393,-3.2866706803842134,-3.2866706803842134,-2.97041191379455,,-0.31625876658966234,,,,,2070,0,0,0,2070,0,0,0,0
"Martínez, Angel",682657,-3.319808542528097,-3.319808542528097,-4.183911993885834,0.41678598595692506,0.4473174654008118,,,,,3173,0,0,692,0,0,6,2439,36
"Teel, Kyle",691019,-3.50101106792755,,,,,-3.50101106792755,-0.35936427914855246,-1.3879954362842848,-1.753651352494712,1507,1504,0,0,0,0,3,0,0
"Moore, Dylan",664238,-3.522615282756363,-3.522615282756363,-4.1847919439559975,-0.02995102458612898,0.6921276857857637,,,,,1586,0,122,631,240,111,0,6,476
"Tellez, Rowdy",642133,-3.5748245289420613,-3.5748245289420613,-2.9177264987491256,,-0.657098030192936,,,,,1952,0,1946,0,0,0,0,0,0
"Lowe, Nathaniel",663993,-3.6753006842170772,-3.6753006842170772,-3.475430521107864,,-0.1998701631092112,,,,,3706,0,3706,0,0,0,0,0,0
"Nootbaar, Lars",663457,-3.731331061846744,-3.731331061846744,-0.8185998185511789,-2.912731243295565,,,,,,3384,0,0,0,0,0,2538,252,594
"Caratini, Victor",605170,-3.793098652741071,-0.7443940644648197,-0.44148365052901317,,-0.3029104139358062,-3.0487045882762516,-1.7435296043531072,-2.380009865920033,1.074834881996888,1545,1254,291,0,0,0,0,0,0
"Albies, Ozzie",645277,-3.8341163354090058,-3.8341163354090058,-3.2414085046154164,0.2007876121004511,-0.7934954428940412,,,,,4161,0,0,4161,0,0,0,0,0
"Urías, Luis",649966,-3.839806710506157,-3.839806710506157,-4.308998656869664,,0.46919194636350714,,,,,2278,0,0,2134,144,0,0,0,0
"Neto, Zach",687263,-3.902920600732738,-3.902920600732738,-5.653577853433875,-0.14285943523256608,1.893516687933703,,,,,3235,0,0,0,0,3235,0,0,0
"Canzone, Dominic",686527,-3.906439313530436,-3.906439313530436,-1.7991619487505304,-2.1072773647799043,,,,,,1618,0,0,0,0,0,0,0,1618
"Toro, Abraham",647351,-3.9448034241613965,-3.9448034241613965,-2.6254318185327175,,-1.3193716056286797,,,,,1835,0,1526,0,306,0,0,0,0
"Pasquantino, Vinnie",686469,-3.9913199554499323,-3.9913199554499323,-5.0944175532623035,,1.1030975978123703,,,,,3253,0,3253,0,0,0,0,0,0
"Vargas, Miguel",678246,-4.126762764818284,-4.126762764818284,-4.32991835094619,0.00005691820931953155,0.20309866791858305,,,,,3382,0,1442,0,1937,0,3,0,0
"García Jr., Luis",671277,-4.135285750054182,-4.135285750054182,-5.070065774473462,,0.9347800244192808,,,,,3280,0,48,3232,0,0,0,0,0
"Muncy, Max",571970,-4.237056586921368,-4.237056586921368,-3.418574351223924,,-0.8184822356974434,,,,,2404,0,0,0,2404,0,0,0,0
"Reynolds, Bryan",668804,-4.27526342119274,-4.27526342119274,-2.190231563230183,-2.0850318579625573,,,,,,3012,0,0,0,0,0,0,0,3012
"Machado, Manny",592518,-4.350171327517456,-4.350171327517456,-4.890719973650406,,0.5405486461329514,,,,,3758,0,0,0,3758,0,0,0,0
"Sweeney, Trey",700242,-4.724563010105869,-4.724563010105869,-4.2197440635705,0.03370498390369199,-0.5385239304390625,,,,,2279,0,0,0,0,2279,0,0,0
"Rojas, Josh",668942,-4.742221147629549,-4.742221147629549,-4.9322949024075085,0.042591813252881236,0.1474819415250787,,,,,1498,0,0,471,955,0,72,0,0
"Kurtz, Nick",701762,-4.7800694668884045,-4.7800694668884045,-4.319355406892791,0.02231660200295918,-0.4830306619985716,,,,,2912,0,2912,0,0,0,0,0,0
"Laureano, Ramón",657656,-5.0211270138569635,-5.0211270138569635,-8.462459628047862,3.441332614190882,,,,,,2925,0,0,0,0,0,1533,297,1095
"Andujar, Miguel",609280,-5.090728734862437,-5.090728734862437,-5.294000630033004,0.25117840996893004,-0.047906514798363733,,,,,1469,0,39,0,713,0,651,0,66
"Jeffers, Ryan",680777,-5.098105247387362,,,,,-5.098105247387362,-1.0686449258680075,-3.0732682373266234,-0.9561920841927317,2099,2099,0,0,0,0,0,0,0
"Lowe, Josh",666139,-5.252470658636951,-5.252470658636951,-3.531862272029019,-1.7206083866079311,,,,,,2563,0,0,0,0,0,0,0,2563
"Arraez, Luis",650333,-5.32929906215228,-5.32929906215228,-6.09164111994823,,0.7623420577959481,,,,,3227,0,2981,246,0,0,0,0,0
"Wade Jr., LaMonte",664774,-5.359318246088224,-5.359318246088224,-4.253947926248858,-0.7330261037352703,-0.3723442161040972,,,,,1530,0,1140,0,0,0,24,0,366
"Volpe, Anthony",683011,-5.410447916203369,-5.410447916203369,-5.263197073646945,0.38321326278081375,-0.5304641053372369,,,,,3911,0,0,0,0,3911,0,0,0
"Realmuto, J.T.",592663,-5.446813420318825,,,,,-5.446813420318825,-8.371238231439195,4.035887196433513,-1.1114623853131345,3454,3454,0,0,0,0,0,0,0
"Muncy, Max",691777,-5.583943644852245,-5.583943644852245,-4.887877854617813,0.005232677740056658,-0.7012984679744918,,,,,1475,0,0,555,752,168,0,0,0
"Simpson, Chandler",802415,-5.617090371153252,-5.617090371153252,-4.631912924857216,-0.9851774462960465,,,,,,2619,0,0,0,0,0,1241,1372,6
"Vientos, Mark",668901,-5.618727035482432,-5.618727035482432,-5.530736033679321,,-0.08799100180311181,,,,,1737,0,69,0,1668,0,0,0,0
"Gorman, Nolan",669357,-5.653985007929009,-5.653985007929009,-5.701541821111721,,0.04755681318270925,,,,,1999,0,123,645,1231,0,0,0,0
"Alvarez, Francisco",682626,-5.74941933492146,,,,,-5.74941933492146,-4.816233452801193,0.38299575763226845,-1.3161816397525343,1788,1788,0,0,0,0,0,0,0
"Stephenson, Tyler",663886,-5.898508261226995,,,,,-5.898508261226995,-8.019932845314445,-0.40075726102999865,2.5221818451174536,1758,1758,0,0,0,0,0,0,0
"Holliday, Jackson",702616,-6.187290006765492,-6.187290006765492,-6.016253912933536,0.13886328204862258,-0.30989937588058003,,,,,3779,0,0,3608,0,171,0,0,0
"Bleday, JJ",668709,-6.198842772718318,-6.198842772718318,-7.16173136927835,0.9628885965600325,,,,,,2144,0,0,0,0,0,285,1331,528
"Wood, James",695578,-6.207044100789234,-6.207044100789234,-6.285765987357722,0.07872188656848314,,,,,,3202,0,0,0,0,0,3202,0,0
"Walker, Jordan",691023,-6.216095160114678,-6.216095160114678,-3.715291472388334,-2.5008036877263438,,,,,,2656,0,0,0,0,0,0,0,2656
"Altuve, Jose",514888,-6.227056397761234,-6.227056397761234,-4.352138416539353,-0.671613693368432,-1.2033042878534495,,,,,2611,0,0,1498,0,0,1113,0,0
"Burleson, Alec",676475,-6.352833852818185,-6.352833852818185,-3.766351101378524,-1.9623384169513205,-0.6241443344883406,,,,,2835,0,1068,0,0,0,981,0,783
"Castro, Willi",650489,-6.738957917965511,-6.738957917965511,-6.453385640450068,0.6860399982539069,-0.9716122757693578,,,,,2920,0,0,794,387,78,785,105,768
"Young, Cole",702284,-7.067576678293706,-7.067576678293706,-6.365390632426477,,-0.7021860458672294,,,,,1869,0,0,1863,0,6,0,0,0
"Jansen, Danny",643376,-7.220518542712851,,,,,-7.220518542712851,-8.40642999473897,-2.190605432408067,3.3765168844341846,2218,2218,0,0,0,0,0,0,0
"Lux, Gavin",666158,-7.298775237789081,-7.298775237789081,-7.5873230815225,-0.01659228132821173,0.30514012506163185,,,,,1647,0,0,373,96,0,1178,0,0
"Arozarena, Randy",668227,-7.617717885994896,-7.617717885994896,-5.515712436364032,-2.102005449630862,,,,,,4225,0,0,0,0,0,4225,0,0
"Smith, Will",669257,-7.7634837656904665,,,,,-7.7634837656904665,-9.790228212200466,2.777861417407113,-0.7511169708971059,2596,2596,0,0,0,0,0,0,0
"Story, Trevor",596115,-7.8223877115113,-7.8223877115113,-6.991144434765781,0.021740630935244108,-0.8529839076807584,,,,,4114,0,0,0,0,4114,0,0,0
"Profar, Jurickson",595777,-7.89221197163913,-7.89221197163913,-5.6395782298439885,-2.252633741795147,,,,,,2103,0,0,0,0,0,2103,0,0
"Toglia, Michael",669911,-7.934753820316647,-7.934753820316647,-7.713827410026995,,-0.22092641028965512,,,,,2169,0,2169,0,0,0,0,0,0
"Adams, Riley",656180,-7.9602613768965,,,,,-7.9602613768965,-8.69291948268379,1.228431671679178,-0.49577356589188815,1930,1927,3,0,0,0,0,0,0
"Conforto, Michael",624424,-8.137380133808774,-8.137380133808774,-6.944513770259328,-1.1928663635494496,,,,,,3030,0,0,0,0,0,3030,0,0
"Alonso, Pete",624413,-8.140770277883517,-8.140770277883517,-6.991807094169236,,-1.1489631837142797,,,,,4209,0,4209,0,0,0,0,0,0
"Perez, Salvador",521692,-8.38475235257388,-0.3305635898581367,-0.06649414690405273,,-0.2640694429540835,-8.054188762715746,-6.597048348442631,2.2612928450657948,-3.718433259338905,3040,2285,755,0,0,0,0,0,0
"Acuña Jr., Ronald",660670,-8.397779048579569,-8.397779048579569,-9.591923448580562,1.1941444000009898,,,,,,2339,0,0,0,0,0,0,0,2339
"Crawford, J.P.",641487,-8.629404527079458,-8.629404527079458,-8.648742132370295,0.23770575987909298,-0.21836815458825634,,,,,4154,0,0,0,0,4154,0,0,0
"Abrams, CJ",682928,-8.706631957722585,-8.706631957722585,-7.932751153411175,-0.05492470453471223,-0.7189560997766999,,,,,3673,0,0,0,0,3673,0,0,0
"Hernández, Teoscar",606192,-8.906526507975224,-8.906526507975224,-8.032895554016514,-0.8736309539587106,,,,,,3318,0,0,0,0,0,0,0,3318
"Domínguez, Jasson",691176,-9.056285699392458,-9.056285699392458,-8.23869728659324,-0.8175884127992197,,,,,,2379,0,0,0,0,0,2379,0,0
"India, Jonathan",663697,-9.29766841202139,-9.29766841202139,-10.918040026221533,1.206019110984922,0.4143525032152162,,,,,2659,0,0,1773,448,0,438,0,0
"Moncada, Yoán",660162,-9.350057661557864,-9.350057661557864,-9.996131866542347,,0.6460742049844855,,,,,1780,0,0,0,1780,0,0,0,0
"Lile, Daylen",695734,-9.575918535412558,-9.575918535412558,-7.126515418027376,-2.449403117385185,,,,,,1873,0,0,0,0,0,537,0,1336
"Ruiz, Keibert",660688,-9.608313433176265,,,,,-9.608313433176265,-8.700236421772384,0.7074415464835573,-1.6155185578874338,1671,1671,0,0,0,0,0,0,0
"Lowe, Brandon",664040,-9.986813345616465,-9.986813345616465,-10.67119946883082,0.23731512126890453,0.4470710019454565,,,,,3103,0,57,3046,0,0,0,0,0
"Bichette, Bo",666182,-10.152510754719637,-10.152510754719637,-9.836518013550345,0.12680101881699385,-0.4427937599862787,,,,,3417,0,0,0,0,3417,0,0,0
"Benintendi, Andrew",643217,-10.263028199207444,-10.263028199207444,-7.316615577928797,-2.946412621278646,,,,,,1693,0,0,0,0,0,1693,0,0
"Campbell, Kristian",692225,-10.345110947166114,-10.345110947166114,-6.689670192004814,-0.30090166218723124,-3.3545390929740706,,,,,1622,0,0,1415,0,0,36,171,0
"Freeman, Tyler",671289,-10.516206494899402,-10.516206494899402,-10.682544900981084,0.4086295536079495,-0.2422911475262716,,,,,1861,0,0,327,6,0,3,0,1525
"Baldwin, Brooks",681460,-10.864449435257077,-10.864449435257077,-9.05116879541166,-1.340012355132929,-0.47326828471249144,,,,,2213,0,0,140,290,129,775,527,352
"Ramos, Heliot",671218,-11.266286189302052,-11.266286189302052,-8.340273167192628,-2.9260130221094305,,,,,,3998,0,0,0,0,0,3998,0,0
"O'Hoppe, Logan",681351,-11.595490341616987,,,,,-11.595490341616987,-8.199996653344106,-1.9151373807345002,-1.4803563075383726,2607,2607,0,0,0,0,0,0,0
"Moniak, Mickey",666160,-11.822249991458355,-11.822249991458355,-7.248700472182928,-4.573549519275437,,,,,,2661,0,0,0,0,0,324,807,1530
"Castellanos, Nick",592206,-12.110572286937613,-12.110572286937613,-10.584702308623516,-1.5258699783140974,,,,,,3625,0,0,0,0,0,0,0,3625
"Ramírez, Agustín",682663,-12.670587179041547,,,,,-12.670587179041547,0.5196072976019821,-6.257785509354776,-6.93240896728875,1817,1817,0,0,0,0,0,0,0
"Soto, Juan",665742,-12.710279703644572,-12.710279703644572,-10.691765971438798,-2.018513732205774,,,,,,4122,0,0,0,0,0,0,0,4122
"Adell, Jo",666176,-12.949252633949035,-12.949252633949035,-11.021606921507555,-1.927645712441487,,,,,,3777,0,0,0,0,0,0,2172,1605
"Quero, Edgar",700337,-14.897120128469485,,,,,-14.897120128469485,-12.926515569632,-1.8536729668569725,-0.116931591980512,1737,1737,0,0,0,0,0,0,0
