"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Bradish, Kyle","680694","2023","671","450",0.215,0.235,-0.01999999999999999,0.33,0.391,-0.061,0.268,0.3,-0.03199999999999997,"2.83","3.77","-0.942"
"Verlander, Justin","434378","2023","669","475",0.226,0.225,0.0010000000000000009,0.369,0.394,-0.025000000000000022,0.284,0.295,-0.01100000000000001,"3.22","3.63","-0.414"
"Bello, Brayan","678394","2023","668","485",0.27,0.25,0.020000000000000018,0.453,0.415,0.038000000000000034,0.334,0.316,0.018000000000000016,"4.24","4.21","0.032"
"Brown, Hunter","686613","2023","665","423",0.262,0.235,0.027000000000000024,0.456,0.416,0.040000000000000036,0.34,0.318,0.02200000000000002,"5.09","4.27","0.818"
"Hill, Rich","448179","2023","660","464",0.281,0.275,0.006000000000000005,0.487,0.479,0.008000000000000007,0.359,0.357,0.0020000000000000018,"5.41","5.55","-0.138"
"Garrett, Braxton","666129","2023","659","463",0.25,0.271,-0.02100000000000002,0.42,0.444,-0.02400000000000002,0.307,0.328,-0.02100000000000002,"3.66","4.58","-0.916"
"Williams, Trevor","592866","2023","658","490",0.3,0.275,0.024999999999999967,0.533,0.502,0.031000000000000028,0.377,0.358,0.019000000000000017,"5.55","5.59","-0.04"
"Gray, Jon","592351","2023","656","451",0.256,0.256,0,0.4,0.419,-0.01899999999999996,0.317,0.325,-0.008000000000000007,"4.12","4.48","-0.361"
"Taillon, Jameson","592791","2023","655","469",0.258,0.255,0.0030000000000000027,0.442,0.467,-0.025000000000000022,0.322,0.333,-0.01100000000000001,"4.84","4.73","0.11"
"Sandoval, Patrick","663776","2023","652","445",0.256,0.256,0,0.374,0.403,-0.029000000000000026,0.318,0.331,-0.013000000000000012,"4.11","4.67","-0.564"
"Flaherty, Jack","656427","2023","650","423",0.287,0.267,0.019999999999999962,0.45,0.422,0.028000000000000025,0.356,0.343,0.012999999999999956,"4.99","5.06","-0.072"
"Cobb, Alex","502171","2023","646","472",0.272,0.273,-0.0010000000000000009,0.435,0.446,-0.01100000000000001,0.325,0.333,-0.008000000000000007,"3.87","4.73","-0.864"
"Detmers, Reid","672282","2023","644","403",0.248,0.25,-0.0020000000000000018,0.401,0.401,0,0.321,0.328,-0.007000000000000006,"4.48","4.58","-0.1"
"Heaney, Andrew","571760","2023","641","420",0.251,0.234,0.016999999999999987,0.439,0.432,0.007000000000000006,0.335,0.327,0.008000000000000007,"4.15","4.55","-0.396"
"Waldichuk, Ken","686610","2023","639","426",0.271,0.239,0.03200000000000003,0.48,0.423,0.056999999999999995,0.361,0.332,0.02899999999999997,"5.36","4.70","0.662"
"Anderson, Tyler","542881","2023","629","439",0.266,0.255,0.01100000000000001,0.455,0.435,0.020000000000000018,0.345,0.339,0.00599999999999995,"5.43","4.93","0.496"
"Smyly, Drew","592767","2023","626","423",0.265,0.237,0.028000000000000025,0.478,0.404,0.07399999999999995,0.348,0.313,0.034999999999999976,"5.00","4.13","0.865"
"Ashcraft, Graham","668933","2023","624","450",0.265,0.268,-0.0030000000000000027,0.444,0.43,0.014000000000000012,0.339,0.339,0,"4.76","4.93","-0.173"
"Lorenzen, Michael","547179","2023","624","463",0.243,0.253,-0.010000000000000009,0.399,0.443,-0.043999999999999984,0.304,0.325,-0.02100000000000002,"4.18","4.48","-0.304"
"Rodriguez, Eduardo","593958","2023","621","427",0.227,0.243,-0.015999999999999986,0.359,0.402,-0.04300000000000004,0.284,0.311,-0.027000000000000024,"3.30","4.07","-0.769"
"Scherzer, Max","453286","2023","621","398",0.221,0.203,0.017999999999999988,0.407,0.384,0.022999999999999965,0.298,0.283,0.015000000000000013,"3.77","3.33","0.443"
"Nelson, Ryne","669194","2023","619","475",0.284,0.263,0.020999999999999963,0.515,0.493,0.02200000000000002,0.357,0.349,0.008000000000000007,"5.31","5.27","0.043"
"Pérez, Martín","527048","2023","608","462",0.274,0.267,0.007000000000000006,0.441,0.446,-0.0050000000000000044,0.335,0.336,-0.0010000000000000009,"4.45","4.83","-0.383"
"Lugo, Seth","607625","2023","604","425",0.249,0.256,-0.007000000000000006,0.412,0.447,-0.03500000000000003,0.306,0.323,-0.017000000000000015,"3.57","4.42","-0.853"
"Gomber, Austin","596295","2023","603","470",0.297,0.289,0.008000000000000007,0.513,0.505,0.008000000000000007,0.368,0.363,0.0050000000000000044,"5.50","5.77","-0.266"
"Greinke, Zack","425844","2023","593","469",0.282,0.286,-0.0040000000000000036,0.467,0.484,-0.01699999999999996,0.332,0.344,-0.011999999999999955,"5.06","5.10","-0.041"
"Kopech, Michael","656629","2023","591","354",0.238,0.236,0.0020000000000000018,0.47,0.457,0.012999999999999956,0.363,0.363,0,"5.43","5.77","-0.342"
"Pivetta, Nick","601713","2023","587","347",0.208,0.218,-0.010000000000000009,0.402,0.421,-0.01899999999999996,0.296,0.309,-0.013000000000000012,"4.04","4.01","0.027"
"Bibee, Tanner","676440","2023","585","394",0.23,0.232,-0.0020000000000000018,0.353,0.383,-0.030000000000000027,0.285,0.298,-0.013000000000000012,"2.98","3.71","-0.731"
"Gore, MacKenzie","669022","2023","582","373",0.258,0.257,0.0010000000000000009,0.459,0.476,-0.01699999999999996,0.339,0.347,-0.007999999999999952,"4.42","5.20","-0.777"
"France, J.P.","641585","2023","581","431",0.263,0.264,-0.0010000000000000009,0.414,0.462,-0.04800000000000004,0.319,0.34,-0.02100000000000002,"3.83","4.96","-1.131"
"Hendricks, Kyle","543294","2023","578","454",0.255,0.267,-0.01200000000000001,0.393,0.416,-0.022999999999999965,0.296,0.314,-0.018000000000000016,"3.75","4.16","-0.415"
"Eovaldi, Nathan","543135","2023","577","392",0.225,0.232,-0.007000000000000006,0.382,0.399,-0.017000000000000015,0.296,0.307,-0.01100000000000001,"3.63","3.96","-0.335"
"Ober, Bailey","641927","2023","577","395",0.232,0.222,0.010000000000000009,0.403,0.412,-0.008999999999999952,0.294,0.294,0,"3.43","3.61","-0.18"
"Stroman, Marcus","573186","2023","575","401",0.231,0.261,-0.03,0.335,0.389,-0.05399999999999999,0.285,0.318,-0.03300000000000003,"3.95","4.27","-0.319"
"Darvish, Yu","506433","2023","573","382",0.259,0.239,0.020000000000000018,0.42,0.378,0.04199999999999998,0.321,0.302,0.019000000000000017,"4.55","3.82","0.735"
"Megill, Tylor","656731","2023","567","397",0.282,0.279,0.002999999999999947,0.44,0.48,-0.03999999999999998,0.35,0.365,-0.015000000000000013,"4.70","5.85","-1.148"
"Weaver, Luke","596133","2023","563","410",0.301,0.282,0.019000000000000017,0.559,0.501,0.05800000000000005,0.385,0.358,0.027000000000000024,"6.40","5.59","0.814"
"Wacha, Michael","608379","2023","553","383",0.224,0.246,-0.021999999999999992,0.38,0.427,-0.046999999999999986,0.291,0.319,-0.028000000000000025,"3.22","4.30","-1.084"
"Clevinger, Mike","605182","2023","549","390",0.244,0.236,0.008000000000000007,0.407,0.41,-0.0030000000000000027,0.312,0.313,-0.0010000000000000009,"3.77","4.13","-0.361"
"Suarez, Ranger","624133","2023","540","371",0.267,0.258,0.009000000000000008,0.414,0.408,0.006000000000000005,0.325,0.322,0.0030000000000000027,"4.18","4.39","-0.214"
"Miller, Bryce","682243","2023","537","385",0.248,0.264,-0.016000000000000014,0.427,0.474,-0.046999999999999986,0.309,0.337,-0.028000000000000025,"4.32","4.86","-0.543"
"Allen, Logan","671106","2023","537","368",0.263,0.253,0.010000000000000009,0.42,0.42,0,0.326,0.325,0.0010000000000000009,"3.81","4.48","-0.674"
"Canning, Griffin","656288","2023","536","356",0.245,0.233,0.011999999999999983,0.43,0.422,0.008000000000000007,0.315,0.308,0.007000000000000006,"4.32","3.98","0.343"
"Bieber, Shane","669456","2023","533","387",0.253,0.28,-0.027000000000000024,0.406,0.453,-0.046999999999999986,0.307,0.338,-0.031000000000000028,"3.80","4.90","-1.103"
"Ohtani, Shohei","660271","2023","531","297",0.184,0.201,-0.017000000000000015,0.333,0.375,-0.04199999999999998,0.277,0.3,-0.022999999999999965,"3.14","3.77","-0.634"
"Irvin, Jake","663623","2023","530","369",0.255,0.254,0.0010000000000000009,0.431,0.45,-0.019000000000000017,0.335,0.344,-0.008999999999999952,"4.61","5.10","-0.488"
"Crawford, Kutter","676710","2023","527","351",0.221,0.205,0.016000000000000014,0.388,0.38,0.008000000000000007,0.29,0.281,0.008999999999999952,"4.04","3.28","0.756"
"Kershaw, Clayton","477132","2023","523","343",0.209,0.228,-0.019000000000000017,0.367,0.393,-0.026000000000000023,0.28,0.298,-0.01799999999999996,"2.46","3.71","-1.249"
"Rea, Colin","607067","2023","517","365",0.235,0.25,-0.015000000000000013,0.434,0.435,-0.0010000000000000009,0.313,0.323,-0.010000000000000009,"4.55","4.42","0.128"
"Rodriguez, Grayson","680570","2023","515","341",0.259,0.251,0.008000000000000007,0.418,0.411,0.007000000000000006,0.32,0.317,0.0030000000000000027,"4.35","4.24","0.112"
"Miller, Bobby","676272","2023","505","348",0.226,0.227,-0.0010000000000000009,0.364,0.36,0.0040000000000000036,0.283,0.288,-0.0050000000000000044,"3.76","3.45","0.314"
"Civale, Aaron","650644","2023","504","349",0.235,0.24,-0.0050000000000000044,0.363,0.386,-0.02300000000000002,0.288,0.299,-0.01100000000000001,"3.46","3.74","-0.282"
"Manaea, Sean","640455","2023","499","321",0.234,0.239,-0.004999999999999977,0.394,0.401,-0.007000000000000006,0.306,0.313,-0.007000000000000006,"4.44","4.13","0.306"
"Greene, Hunter","668881","2023","498","290",0.253,0.213,0.04000000000000001,0.477,0.389,0.08799999999999997,0.349,0.303,0.045999999999999985,"4.82","3.85","0.971"
"Medina, Luis","665622","2023","495","324",0.255,0.25,0.0050000000000000044,0.44,0.413,0.027000000000000024,0.343,0.337,0.006000000000000005,"5.42","4.86","0.556"
"Peterson, David","656849","2023","492","308",0.287,0.26,0.02699999999999997,0.456,0.43,0.026000000000000023,0.357,0.339,0.01799999999999996,"5.03","4.93","0.097"
"Wentz, Joey","666214","2023","492","347",0.295,0.271,0.023999999999999966,0.532,0.504,0.028000000000000025,0.38,0.362,0.018000000000000016,"6.90","5.74","1.159"
"Williamson, Brandon","682227","2023","491","352",0.248,0.26,-0.01200000000000001,0.432,0.449,-0.017000000000000015,0.321,0.334,-0.013000000000000012,"4.46","4.77","-0.308"
"Miley, Wade","489119","2023","490","367",0.223,0.249,-0.025999999999999995,0.386,0.42,-0.033999999999999975,0.293,0.319,-0.026000000000000023,"3.14","4.30","-1.159"
"Glasnow, Tyler","607192","2023","485","285",0.209,0.213,-0.0040000000000000036,0.347,0.397,-0.050000000000000044,0.27,0.292,-0.021999999999999964,"3.52","3.55","-0.025"
"Wainwright, Adam","425794","2023","484","387",0.345,0.32,0.024999999999999967,0.573,0.562,0.010999999999999899,0.414,0.399,0.014999999999999958,"7.40","7.26","0.136"
"Urías, Julio","628711","2023","482","333",0.252,0.245,0.007000000000000006,0.482,0.444,0.03799999999999998,0.328,0.315,0.013000000000000012,"4.60","4.18","0.422"
"Houser, Adrian","605288","2023","481","350",0.273,0.258,0.015000000000000013,0.406,0.416,-0.009999999999999953,0.318,0.316,0.0020000000000000018,"4.12","4.21","-0.087"
"Wells, Tyler","669330","2023","470","315",0.193,0.212,-0.01899999999999999,0.413,0.441,-0.028000000000000025,0.286,0.306,-0.020000000000000018,"3.64","3.93","-0.29"
"McClanahan, Shane","663556","2023","469","307",0.222,0.238,-0.015999999999999986,0.388,0.412,-0.023999999999999966,0.295,0.312,-0.017000000000000015,"3.29","4.10","-0.813"
"Flexen, Chris","623167","2023","466","350",0.317,0.292,0.025000000000000022,0.545,0.512,0.03300000000000003,0.392,0.373,0.019000000000000017,"6.86","6.16","0.7"
"Blackburn, Paul","621112","2023","464","313",0.286,0.259,0.02699999999999997,0.435,0.414,0.02100000000000002,0.34,0.325,0.015000000000000013,"4.43","4.48","-0.052"
"Houck, Tanner","656557","2023","463","317",0.254,0.24,0.014000000000000012,0.415,0.398,0.01699999999999996,0.323,0.315,0.008000000000000007,"5.01","4.18","0.829"
"Martinez, Nick","607259","2023","461","311",0.24,0.242,-0.0020000000000000018,0.354,0.388,-0.03400000000000003,0.294,0.308,-0.014000000000000012,"3.43","3.98","-0.554"
"Bradley, Taj","671737","2023","460","291",0.255,0.238,0.017000000000000015,0.495,0.443,0.05199999999999999,0.344,0.323,0.020999999999999963,"5.59","4.42","1.169"
"Abbott, Andrew","671096","2023","459","294",0.244,0.223,0.02099999999999999,0.425,0.399,0.025999999999999968,0.32,0.306,0.014000000000000012,"3.87","3.93","-0.061"
"Assad, Javier","665871","2023","449","311",0.231,0.255,-0.023999999999999994,0.388,0.418,-0.02999999999999997,0.303,0.33,-0.027000000000000024,"3.05","4.64","-1.594"
"Matz, Steven","571927","2023","449","316",0.263,0.25,0.013000000000000012,0.405,0.386,0.019000000000000017,0.316,0.306,0.010000000000000009,"3.86","3.93","-0.073"
"Quantrill, Cal","615698","2023","444","344",0.279,0.285,-0.00599999999999995,0.437,0.489,-0.05199999999999999,0.339,0.364,-0.024999999999999967,"5.24","5.81","-0.573"
"Germán, Domingo","593334","2023","444","290",0.207,0.235,-0.027999999999999997,0.414,0.428,-0.014000000000000012,0.297,0.32,-0.02300000000000002,"4.55","4.33","0.225"
"Gonsolin, Tony","664062","2023","435","306",0.226,0.268,-0.04200000000000001,0.415,0.513,-0.09800000000000003,0.312,0.365,-0.05299999999999999,"4.98","5.85","-0.869"
"Cabrera, Edward","665795","2023","434","246",0.215,0.196,0.01899999999999999,0.355,0.331,0.023999999999999966,0.315,0.301,0.014000000000000012,"4.24","3.79","0.454"
"King, Michael","650633","2023","431","267",0.226,0.225,0.0010000000000000009,0.346,0.367,-0.02100000000000002,0.281,0.29,-0.008999999999999952,"2.75","3.50","-0.748"
"Wood, Alex","622072","2023","429","305",0.263,0.253,0.010000000000000009,0.421,0.415,0.006000000000000005,0.335,0.331,0.0040000000000000036,"4.33","4.67","-0.339"
"Maeda, Kenta","628317","2023","428","280",0.239,0.228,0.010999999999999982,0.429,0.411,0.018000000000000016,0.309,0.3,0.009000000000000008,"4.23","3.77","0.457"
"Sale, Chris","519242","2023","425","263",0.227,0.208,0.019000000000000017,0.417,0.387,0.02999999999999997,0.306,0.296,0.010000000000000009,"4.29","3.66","0.635"
"Olson, Reese","681857","2023","422","285",0.215,0.251,-0.036000000000000004,0.373,0.461,-0.08800000000000002,0.283,0.333,-0.050000000000000044,"3.99","4.73","-0.736"
"Pfaadt, Brandon","694297","2023","421","298",0.282,0.249,0.032999999999999974,0.534,0.463,0.07100000000000001,0.362,0.326,0.035999999999999976,"5.72","4.51","1.209"
"DeSclafani, Anthony","543101","2023","419","315",0.271,0.282,-0.010999999999999954,0.456,0.492,-0.035999999999999976,0.328,0.348,-0.019999999999999962,"4.88","5.23","-0.354"
"Carrasco, Carlos","471911","2023","417","307",0.31,0.3,0.010000000000000009,0.531,0.52,0.01100000000000001,0.39,0.385,0.0050000000000000044,"6.80","6.65","0.15"
"Severino, Luis","622663","2023","417","298",0.301,0.281,0.019999999999999962,0.555,0.498,0.05700000000000005,0.39,0.365,0.025000000000000022,"6.65","5.85","0.799"
"Manoah, Alek","666201","2023","415","268",0.269,0.262,0.007000000000000006,0.46,0.471,-0.010999999999999954,0.37,0.373,-0.0030000000000000027,"5.87","6.16","-0.286"
"Paxton, James","572020","2023","411","273",0.25,0.226,0.023999999999999994,0.452,0.396,0.055999999999999994,0.328,0.301,0.027000000000000024,"4.50","3.79","0.71"
"Seabold, Connor","657756","2023","408","306",0.317,0.268,0.04899999999999999,0.563,0.478,0.08499999999999996,0.393,0.346,0.04700000000000004,"7.52","5.16","2.363"
"Curry, Xzavion","675540","2023","404","305",0.267,0.271,-0.0040000000000000036,0.436,0.474,-0.03799999999999998,0.326,0.342,-0.016000000000000014,"4.07","5.03","-0.956"
"Ortiz, Luis","682847","2023","400","291",0.288,0.296,-0.008000000000000007,0.448,0.529,-0.08100000000000002,0.356,0.388,-0.03200000000000003,"4.78","6.77","-1.993"
"Musgrove, Joe","605397","2023","399","272",0.247,0.223,0.023999999999999994,0.375,0.345,0.030000000000000027,0.295,0.275,0.019999999999999962,"3.05","3.14","-0.089"
"Sánchez, Cristopher","650911","2023","396","281",0.235,0.242,-0.007000000000000006,0.421,0.413,0.008000000000000007,0.296,0.299,-0.0030000000000000027,"3.44","3.74","-0.297"
"Ragans, Cole","666142","2023","392","236",0.202,0.21,-0.00799999999999998,0.303,0.333,-0.030000000000000027,0.266,0.283,-0.01699999999999996,"3.47","3.33","0.139"
"Syndergaard, Noah","592789","2023","391","306",0.291,0.296,-0.0050000000000000044,0.539,0.544,-0.0050000000000000044,0.371,0.381,-0.010000000000000009,"6.50","6.48","0.016"
"Toussaint, Touki","657053","2023","384","235",0.223,0.248,-0.024999999999999994,0.355,0.41,-0.05499999999999999,0.317,0.351,-0.033999999999999975,"4.97","5.34","-0.374"
"Lively, Ben","594902","2023","383","276",0.27,0.265,0.0050000000000000044,0.49,0.474,0.016000000000000014,0.348,0.341,0.006999999999999951,"5.38","5.00","0.38"
"Stripling, Ross","548389","2023","381","293",0.287,0.287,0,0.497,0.507,-0.010000000000000009,0.348,0.356,-0.008000000000000007,"5.36","5.52","-0.16"
"Henry, Tommy","674072","2023","381","278",0.251,0.244,0.007000000000000006,0.418,0.414,0.0040000000000000036,0.324,0.321,0.0030000000000000027,"4.15","4.36","-0.214"
"Bird, Jake","656234","2023","381","270",0.276,0.259,0.017000000000000015,0.396,0.41,-0.013999999999999957,0.32,0.329,-0.009000000000000008,"4.33","4.61","-0.278"
"Wesneski, Hayden","669713","2023","379","260",0.242,0.259,-0.017000000000000015,0.46,0.477,-0.01699999999999996,0.33,0.346,-0.01599999999999996,"4.63","5.16","-0.526"
"Littell, Zack","641793","2023","379","289",0.261,0.268,-0.007000000000000006,0.431,0.441,-0.010000000000000009,0.308,0.317,-0.009000000000000008,"4.10","4.24","-0.14"
"Davies, Zach","605200","2023","377","264",0.295,0.28,0.014999999999999958,0.461,0.457,0.0040000000000000036,0.36,0.355,0.0050000000000000044,"7.00","5.48","1.516"
"Scholtens, Jesse","669947","2023","377","287",0.292,0.268,0.023999999999999966,0.458,0.453,0.0050000000000000044,0.349,0.338,0.010999999999999954,"5.29","4.90","0.394"
"Yarbrough, Ryan","642232","2023","376","288",0.271,0.266,0.0050000000000000044,0.421,0.44,-0.019000000000000017,0.317,0.322,-0.0050000000000000044,"4.52","4.39","0.127"
"Lambert, Peter","663567","2023","375","271",0.273,0.262,0.01100000000000001,0.534,0.507,0.027000000000000024,0.367,0.355,0.01200000000000001,"5.36","5.48","-0.121"
"Pérez, Eury","691587","2023","374","233",0.214,0.205,0.009000000000000008,0.424,0.401,0.022999999999999965,0.303,0.295,0.008000000000000007,"3.15","3.63","-0.477"
"Brito, Jhony","666745","2023","372","268",0.244,0.247,-0.0030000000000000027,0.435,0.44,-0.0050000000000000044,0.318,0.327,-0.009000000000000008,"4.28","4.55","-0.266"
"Muller, Kyle","666205","2023","372","274",0.346,0.31,0.035999999999999976,0.568,0.548,0.019999999999999907,0.417,0.401,0.01599999999999996,"7.60","7.35","0.247"
"Anderson, Chase","502624","2023","372","268",0.274,0.253,0.02100000000000002,0.474,0.44,0.033999999999999975,0.355,0.337,0.01799999999999996,"5.42","4.86","0.561"
"Woo, Bryan","693433","2023","371","240",0.227,0.217,0.010000000000000009,0.393,0.352,0.041000000000000036,0.305,0.289,0.016000000000000014,"4.21","3.48","0.729"
"Junis, Jakob","596001","2023","367","243",0.269,0.238,0.031000000000000028,0.451,0.404,0.046999999999999986,0.328,0.3,0.028000000000000025,"3.87","3.77","0.102"
"Chirinos, Yonny","630023","2023","367","281",0.275,0.294,-0.01899999999999996,0.483,0.512,-0.029000000000000026,0.35,0.373,-0.02300000000000002,"5.40","6.16","-0.76"
"Winckowski, Josh","670174","2023","367","251",0.267,0.24,0.027000000000000024,0.393,0.373,0.020000000000000018,0.319,0.301,0.018000000000000016,"2.88","3.79","-0.909"
"Barria, Jaime","642545","2023","362","268",0.277,0.276,0.0010000000000000009,0.512,0.495,0.017000000000000015,0.357,0.352,0.0050000000000000044,"5.68","5.37","0.314"
"Fujinami, Shintaro","660261","2023","357","222",0.242,0.237,0.0050000000000000044,0.404,0.411,-0.006999999999999951,0.332,0.334,-0.0020000000000000018,"7.18","4.77","2.407"
"Beck, Tristan","663941","2023","354","263",0.252,0.241,0.01100000000000001,0.388,0.401,-0.013000000000000012,0.298,0.298,0,"3.92","3.71","0.208"
"Hudson, Dakota","641712","2023","354","269",0.283,0.286,-0.0030000000000000027,0.441,0.491,-0.04999999999999999,0.35,0.371,-0.02100000000000002,"4.98","6.08","-1.1"
"Bielak, Brandon","656232","2023","353","250",0.277,0.263,0.014000000000000012,0.46,0.462,-0.0020000000000000018,0.357,0.353,0.0040000000000000036,"3.83","5.41","-1.585"
"Blach, Ty","621389","2023","352","272",0.33,0.327,0.0030000000000000027,0.537,0.549,-0.01200000000000001,0.389,0.399,-0.010000000000000009,"5.54","7.26","-1.722"
"Strahm, Matt","621381","2023","351","219",0.212,0.209,0.0030000000000000027,0.375,0.367,0.008000000000000007,0.274,0.278,-0.0040000000000000036,"3.29","3.21","0.075"
"Falter, Bailey","663559","2023","347","267",0.288,0.276,0.011999999999999955,0.503,0.472,0.031000000000000028,0.354,0.339,0.014999999999999958,"5.36","4.93","0.425"
"Williams, Gavin","668909","2023","345","223",0.219,0.241,-0.021999999999999992,0.368,0.385,-0.017000000000000015,0.299,0.317,-0.018000000000000016,"3.29","4.24","-0.947"
"Marsh, Alec","679525","2023","342","208",0.266,0.255,0.01100000000000001,0.524,0.495,0.029000000000000026,0.381,0.369,0.01200000000000001,"5.69","6.00","-0.309"
"Stratton, Chris","608717","2023","338","230",0.227,0.222,0.0050000000000000044,0.368,0.392,-0.02400000000000002,0.283,0.296,-0.013000000000000012,"3.92","3.66","0.259"
"Irvin, Cole","608344","2023","336","240",0.256,0.276,-0.020000000000000018,0.42,0.491,-0.07100000000000001,0.318,0.356,-0.03799999999999998,"4.42","5.52","-1.098"
"Lawrence, Justin","664875","2023","326","205",0.235,0.218,0.016999999999999987,0.354,0.337,0.01699999999999996,0.303,0.299,0.0040000000000000036,"3.72","3.74","-0.02"
"Tonkin, Michael","543859","2023","325","225",0.217,0.237,-0.01999999999999999,0.38,0.41,-0.02999999999999997,0.283,0.306,-0.02300000000000002,"4.28","3.93","0.345"
"Holton, Tyler","663947","2023","324","231",0.185,0.235,-0.04999999999999999,0.304,0.391,-0.08700000000000002,0.234,0.29,-0.055999999999999966,"2.11","3.50","-1.391"
"Quintana, Jose","500779","2023","319","234",0.26,0.273,-0.013000000000000012,0.363,0.43,-0.067,0.297,0.33,-0.03300000000000003,"3.57","4.64","-1.072"
"Gibaut, Ian","664139","2023","318","216",0.245,0.233,0.011999999999999983,0.365,0.368,-0.0030000000000000027,0.298,0.297,0.0010000000000000009,"3.33","3.69","-0.36"
"Manning, Matt","666159","2023","316","239",0.212,0.262,-0.05000000000000002,0.375,0.502,-0.127,0.281,0.353,-0.07199999999999995,"3.58","5.41","-1.833"
"Richards, Trevor","670950","2023","315","173",0.228,0.198,0.03,0.424,0.373,0.05099999999999999,0.318,0.293,0.025000000000000022,"4.95","3.58","1.374"
"Wilson, Bryse","669060","2023","314","229",0.211,0.242,-0.031,0.377,0.411,-0.033999999999999975,0.281,0.308,-0.02699999999999997,"2.58","3.98","-1.397"
"Fried, Max","608331","2023","311","211",0.242,0.215,0.026999999999999996,0.343,0.316,0.027000000000000024,0.279,0.258,0.02100000000000002,"2.55","2.75","-0.201"
"Skubal, Tarik","669373","2023","310","191",0.199,0.194,0.0050000000000000044,0.298,0.293,0.0050000000000000044,0.238,0.237,0.0010000000000000009,"2.80","2.32","0.481"
"Farmer, Buck","571656","2023","309","206",0.214,0.216,-0.0020000000000000018,0.402,0.41,-0.007999999999999952,0.303,0.31,-0.007000000000000006,"4.20","4.04","0.16"
"Rogers, Tyler","643511","2023","309","225",0.236,0.219,0.016999999999999987,0.368,0.311,0.056999999999999995,0.284,0.259,0.024999999999999967,"3.04","2.77","0.271"
"Brash, Matt","666374","2023","308","166",0.242,0.208,0.034,0.323,0.306,0.017000000000000015,0.292,0.28,0.011999999999999955,"3.06","3.25","-0.193"
"Scott, Tanner","656945","2023","307","175",0.191,0.203,-0.01200000000000001,0.264,0.278,-0.014000000000000012,0.236,0.247,-0.01100000000000001,"2.31","2.52","-0.212"
"Bickford, Phil","641360","2023","304","185",0.23,0.237,-0.0069999999999999785,0.393,0.431,-0.03799999999999998,0.319,0.336,-0.017000000000000015,"4.95","4.83","0.116"
"Hoeing, Bryan","663773","2023","304","224",0.259,0.265,-0.006000000000000005,0.504,0.488,0.016000000000000014,0.347,0.348,-0.0010000000000000009,"5.48","5.23","0.246"
"Whitlock, Garrett","676477","2023","304","216",0.288,0.268,0.019999999999999962,0.502,0.466,0.035999999999999976,0.35,0.33,0.019999999999999962,"5.15","4.64","0.509"
"Merryweather, Julian","657240","2023","303","168",0.219,0.21,0.009000000000000008,0.332,0.351,-0.01899999999999996,0.291,0.298,-0.007000000000000006,"3.38","3.71","-0.335"
"Boyd, Matthew","571510","2023","303","203",0.25,0.24,0.010000000000000009,0.424,0.419,0.0050000000000000044,0.322,0.316,0.006000000000000005,"5.45","4.21","1.241"
"Pallante, Andre","669467","2023","302","226",0.286,0.255,0.030999999999999972,0.414,0.356,0.057999999999999996,0.341,0.312,0.029000000000000026,"4.76","4.10","0.665"
"Clase, Emmanuel","661403","2023","302","221",0.242,0.232,0.009999999999999981,0.327,0.359,-0.03199999999999997,0.265,0.273,-0.008000000000000007,"3.22","3.09","0.13"
"Contreras, Roansy","672710","2023","302","214",0.282,0.274,0.007999999999999952,0.466,0.456,0.010000000000000009,0.357,0.354,0.0030000000000000027,"6.58","5.44","1.145"
"Grove, Michael","675627","2023","302","207",0.296,0.269,0.02699999999999997,0.5,0.472,0.028000000000000025,0.363,0.342,0.020999999999999963,"6.13","5.03","1.1"
"Hernández, Carlos","672578","2023","301","191",0.233,0.249,-0.015999999999999986,0.425,0.438,-0.013000000000000012,0.319,0.332,-0.013000000000000012,"5.27","4.70","0.571"
"McGough, Scott","543518","2023","301","183",0.226,0.235,-0.00899999999999998,0.44,0.416,0.02400000000000002,0.318,0.319,-0.0010000000000000009,"4.74","4.30","0.435"
"Barlow, Scott","605130","2023","299","181",0.242,0.233,0.00899999999999998,0.337,0.341,-0.0040000000000000036,0.299,0.3,-0.0010000000000000009,"4.37","3.77","0.598"
"Morgan, Eli","669212","2023","299","199",0.267,0.24,0.027000000000000024,0.414,0.407,0.007000000000000006,0.322,0.309,0.013000000000000012,"4.01","4.01","0"
"Montero, Rafael","606160","2023","298","187",0.279,0.242,0.03700000000000003,0.479,0.422,0.056999999999999995,0.359,0.327,0.03199999999999997,"5.08","4.55","0.529"
"Stephan, Trevor","663986","2023","294","188",0.245,0.238,0.007000000000000006,0.389,0.415,-0.025999999999999968,0.311,0.325,-0.014000000000000012,"4.06","4.48","-0.417"
"Suter, Brent","608718","2023","292","209",0.249,0.228,0.02099999999999999,0.341,0.32,0.02100000000000002,0.294,0.281,0.012999999999999956,"3.38","3.28","0.095"
"Cuas, Jose","621016","2023","292","179",0.253,0.251,0.0020000000000000018,0.406,0.446,-0.03999999999999998,0.339,0.352,-0.012999999999999956,"4.00","5.37","-1.375"
"Santos, Gregory","666619","2023","289","201",0.258,0.245,0.013000000000000012,0.318,0.32,-0.0020000000000000018,0.283,0.278,0.004999999999999949,"3.39","3.21","0.182"
